;Abies;Alnus;Artemisia;Betula;Carpinus;Chenopodiaceae/Amaranthaceae;Corylus;Fagus;Fraxinus;Poaceae;Juniperus;Picea;Pinus;Quercus;Salix;Tilia;Ulmus
Kunes_a109;0,028669725;0,006779661;0,012743628;0,126472238;0;0,000932488;0;0;0;0,001228501;0;0,001209302;0,026785714;0;0,000669444;0;0
Kunes_a110;0,005067568;0,002512563;0,003340757;0,048790659;0;0,000277624;0;0;0;0,000998336;0;0,000277239;0,057830092;0;0,000221729;0;0
Kunes_a111;0;0,00130719;0,056150879;0,149872449;0;0;0;0;0;0,00691476;0;0;0,006561806;0;8,35492E-05;0;0
Kunes_a112;0,003062787;0;0,034074074;0,159719661;0;0,002204262;0;0;0;0,005419657;0;0;0,011480023;0;9,74944E-05;0;0
Kunes_a113;0,009365244;0;0,016365496;0,108701199;0;0,000339501;0;0;0;0,002541942;0,000184826;0;0,034550145;0;0,000474094;0;0
Kunes_a114;0,007616147;0,001130369;0,023529412;0,102323838;0;0;0;0;0;0,001120909;0;0,000124502;0,036311405;0;0,000547618;0;0
Kunes_a115;0,013495277;0,002659574;0,034406705;0,121782178;0;0,000877963;0;0;0;0,002628812;0;0,000109481;0,025765383;0;0;0;0
Kunes_a116;0,012698413;0,000791139;0,022128556;0,17614534;0;0;0;0;0;0,000473485;0;0,00013151;0,015537752;0;0,000105197;0;0
Kunes_a117;0,084892086;0,001419446;0,107395195;0,062742333;0;0,000937866;0;0;0;0,003089454;0;0;0,020511713;0;0,001122439;0;0
Kunes_a118;0,018739353;0,000843882;0,010095345;0,115077698;0;0,000559128;0;0;0;0,00150779;0;0,000418702;0,03439392;0;0,000223239;0;0
Kunes_a119;0,060857538;0,002734108;0,013617794;0,115528372;0;0,000226091;0;0;0;0,001625356;0;0;0,029678226;0;0,000631598;0;0
Kunes_a120;0,016556291;0,148148148;0,004928806;0,032827247;0;0,000273299;0;0;0;0,003932492;0;0,000409556;0,037172379;0;0,000218388;0;0
Kunes_a121;0,021598272;0,005382131;0,007168459;0,086512628;0;0,000716076;0;0;0;0,000429461;0;0,000178923;0,0447564;0;0,000143123;0;0
Kunes_a122;0,043681747;0,006225681;0,013478486;0,090944423;0;0,000259;0;0;0;0,000310704;0;0,0002589;0,040267654;0;0,000310655;0;0
Kunes_a123;0,029821074;0,004945599;0,007241606;0,035520473;0;0,000328623;0;0;0;0,000788177;0;0,000328353;0,059554478;0;0;0;0
Kunes_a124;0;0,054921097;0,011049565;0,028482345;0;0,000345182;0;0;0;0,000207081;0;0,001898181;0,05399791;0,000742608;0,000138045;0;0
Kunes_a125;0,01635514;0,00921659;0,008409786;0,073226545;0;0,000761035;0;0;0;0,007976299;0;0,000759301;0,040819902;0;0;0;0
Kunes_a126;0,00243309;0,001815981;0,014907333;0,020833333;0;0,000603379;0;0;0;0,001567776;0;0;0,06427379;0;0,000160746;0;0
Kunes_a127;0,008032129;0,027750248;0,015789474;0,031511571;0;0,000655093;0;0;0;0,001373357;0;0,000326851;0,05505279;0;0,00026137;0;0
Kunes_a128;0,011834319;0,008858268;0,013114754;0,059488692;0;0,001310616;0;0,0002457;0;0,000589623;0;0,000163773;0,051398337;0;0,00026202;0;0
Kunes_a129;0,021538461;0,015313936;0,008154944;0,064171123;0;0;0;0;0;0,000610314;0;0,000762776;0,049518892;0;0;0;0
Kunes_a130;0,015353122;0,000505051;0,071069393;0,05343703;0;0,00400534;0;0;0;0,035385846;0;0,000333056;0,01183432;0;0;0;0
Kunes_a131;0,022189349;0,005173688;0,006403941;0,055042482;0;0,000246245;0;0;0;0,000443197;0;0,000369322;0,054886364;0;0,000196967;0;0
Kunes_a132;0,021396397;0,056424581;0,006686478;0,040066778;0;0,000741015;0;0;0;0,000111037;0;0,000277521;0,051058743;0;0;0;0
Kunes_a133;0,030987162;0,040847869;0,001470804;0,126805602;0;0,000146962;0;0;0;0,001322227;0;0,000183628;0,027051764;0;0,000264403;0;0
Kunes_a134;0,017721519;0,002515723;0,010878661;0,035736677;0;0,000417537;0,000357782;0;0;0,000500626;0;0,000417101;0,059287777;0;0,000333611;0;0
Kunes_a135;0,02184466;0,25761218;0,013844515;0,046052632;0;0,000530786;0;0;0;0,001749364;0;0,000132485;0,014795794;0;0,000688705;0;0
Kunes_a136;0,008902077;0,002932551;0,033106134;0,065597668;0;0,000969932;0;0;0;0;0,000264061;0,000968054;0,041769042;0;0,002709503;0;0
Kunes_a137;0,007604563;0,009416196;0,031289111;0,046860356;0;0,002807236;0;0;0;0,01682243;0;0,000311429;0,033342915;0;0,003611457;0;0
Kunes_a138;0,016746411;0,003500583;0,006944444;0,02536023;0;0,000382702;0;0;0;0,000457771;0;0,000571755;0,061027084;0;0,000304692;0;0
Kunes_a139;0,018151815;0,008196721;0,008178844;0,046160131;0;0,000816104;0;0;0;0,001304631;0;0,000271739;0,055555556;0;0,000108672;0;0
Kunes_a140;0;0,000877963;0,053457292;0,038211029;0;0,002595904;0;0;0;0,006557377;0,000156814;0,01810605;0,026123856;0;0,000574383;0;0
Kunes_a142;0,01228017;0,005212746;0,009815103;0,085602199;0;0,000863303;0;0;0;0,00431107;0;0,000574628;0,040174888;0,000126146;0,000689336;0;0
Kunes_a143;0,025581396;0,002290951;0,015957447;0,023308698;0;0,000756144;0;0;0;0,00565995;0;0,001131435;0,054472677;0;0,001357057;0;0
Kunes_a144;0,005208333;0,009852217;0,030645161;0,044364508;0;0,001584786;0;0;0;0,001888574;0;0;0,045289855;0;0;0;0
Kunes_a145;0,015819129;0,003057763;0,041327603;0,049621336;0;0,000498486;0;0;0;0,012804963;0;0,000247888;0,035681014;0,000227813;0;0;0
Kunes_a146;0,006593406;0,004264392;0,025334271;0,030462185;0;0;0;0;0;0,003123698;0;0,000693481;0,053431451;0;0,000138562;0;0
Kunes_a147;0,013789141;0;0,013481884;0,023527764;0;0,001117266;0;0;0;0,003344388;0;0,00055709;0,059124697;0,000497206;0;0;0
Kunes_a148;0;0;0,027056788;0,030024438;0;0;0;0;0;0;0;0,001623806;0,041926385;0,006719866;0;0;0
Kunes_a149;0;0;0,129662948;0,008251405;0;0;0;0;0;0;0;0;0,025381233;0,001549759;0;0;0
Kunes_a150;0,044444445;0,010752688;0,021276596;0,015873016;0;0;0;0;0;0,039832285;0;0;0,027375201;0;0;0;0
Kunes_a151;0,003766478;0;0,066764706;0,01116218;0;0,007673375;0;0;0;0,044807045;0,000235257;0,001436678;0,012193506;0;5,73789E-05;0;0
Lapteva_a1;0,002074689;0;0,010854817;0,134010152;0;0,003038487;0;0;0;0,004650222;0;0,000505221;0,025489587;0;0;0,000252461;0
Lapteva_a2;0,006870144;0,004982439;0,037235191;0,032676677;0;0,009208529;0;0;0;0,007443089;0;0,001346941;0,040764436;0,000257191;0;0,000403542;0
Lapteva_a3;0,001831502;0,001792115;0,014827995;0,057624113;0;0,00795053;0;0;0;0,004052149;0;0,002347418;0,043595992;0;0;0;0
Lapteva_a4;0;0;0,002222222;0,014428413;0;0,001847746;0;0;0;0,000221533;0;0;0,070017036;0;0;0;0
Lapteva_a5;0;0,000758725;0,016923843;0,05962963;0;0,013718765;0;0;0;0,014022787;0;0,001579971;0,029599731;0;0;9,09753E-05;8,55945E-05
Lapteva_a6;0;0,003508772;0,009338521;0,197084548;0;0,007378641;0;0;0;0,003958091;0;0,000193986;0,006266786;0;0;0;0
Lapteva_a7;0;0,002964427;0,036079183;0,034669811;0;0,020600991;0;0;0;0,026451139;0;0,000228938;0,015620602;0;0,000121743;0,000114051;0
Lapteva_a8;0;0;0,060051607;0,026984405;0;0,072251309;0;0;0;0,011829379;0;5,79408E-05;0,009142918;0;4,63156E-05;4,34122E-05;0
Lapteva_a9;0;0;0,022523746;0,148547966;0;0,005186592;0;0;0;0,006819489;0;0;0,014406312;0,000121162;0;0;0,000181899
Lapteva_a10;0;0,000764526;0,02278481;0,08667676;0;0,012323944;0;0;0;0,016104756;0;0,000250689;0,023944477;0;0;0;8,83939E-05
Lapteva_a11;0;0,001443002;0,011494253;0,141218638;0;0,008106819;0;0;0;0,006855184;0;0;0,019762846;0;0;0;0,000167842
Lapteva_a12;0,003174038;0,003149328;0,024082355;0,123916116;0;0,006266135;0;0;0;0,00532072;0;0;0,023826393;0,000235998;0;0,000391003;0
Lapteva_a13;0;0;0,009728417;0,195100838;0;0,002423753;0;0;0;0,001244792;0;0,000345657;0,010527856;0,000456597;0;0;0
Lapteva_a14;0;0,002087683;0,009722222;0,059833507;0;0,002079002;0;0;0;0,002700457;0;0;0,052076677;0;0;0;0
Lapteva_a15;0;0,004751224;0,04689144;0,111151187;0;0,00921609;0,000167961;0;0;0,004814593;0;0;0,010561686;0,005512728;0,000234636;0,002566024;0,001103922
Lapteva_a16;0;0,003207757;0,022499831;0,048186892;0;0,026706132;0;0;0;0,028357151;0;0;0,014780127;0,000181866;0;0,000773871;0,000849491
Lapteva_a17;0;0,024188195;0,07173858;0,050326511;0;0,013099521;0;0;0;0,008210549;0;0,000179592;0,012917774;0,005100048;0;0;0,000505166
Lapteva_a18;0;0,012391752;0,05217116;0,041914528;0;0,023989663;0;0;0;0,015531638;0;0,000150171;0,017589821;0,000524985;0;0;0,000316988
Lapteva_a19;0;0,008050695;0,056214893;0,051681986;0;0,015067318;0;0;0;0,015124177;0;0;0,010823585;0,002867083;0;0,001384769;0,000434136
Lapteva_a20;0;0,003972195;0,088574251;0,010591133;0;0,053717655;0;0;0;0,020886448;0;8,16726E-05;0,009421874;0;0;0,000183643;5,7607E-05
Lapteva_a21;0;0,025514001;0,07578983;0,039543107;0;0,012191755;0;0;0;0,031781967;0;0;0,008723808;0,001622022;0;0,000101204;0,000285714
Lapteva_a22;0;0;0,208583614;0,009409143;0;0,020504018;0;0;0;0,014250759;0;0;0,002243974;0,000495581;0;7,28813E-05;0
Lapteva_a23;0;0,001251043;0,10266997;0,038619556;0;0,028209321;0;0;0;0,024841179;0;0;0,005130451;0;0;0,000152377;9,55886E-05
Lapteva_a24;0;0,004332549;0,178833549;0,005324122;0;0,02894209;0;0;0;0,016655268;0;0;0,002671743;0,000487565;0;0;6,18372E-05
Lapteva_a25;0;0;0,055931999;0,068747541;0;0,017620874;0;0;0;0,015822809;0;0;0,006722642;0,005902033;0;0,000132965;0,000625407
Lapteva_a26;0;0,009141569;0,04758885;0,069222826;0;0,027088235;0;0;0;0,011580827;0;0;0,00791181;0,008397933;0;0,001606237;0,000453465
Lapteva_a27;0,002641997;0,01521874;0,015018754;0,069630023;0;0,021412381;0,000352299;0;0;0,025562237;0;0;0,009625363;0,002890697;0;0,000459524;0,001152987
Lapteva_a28;0;0;0,058545545;0,02713896;0;0,007241869;0,001901939;0;0;0,016517368;0;0,00054898;0,021512906;0,003314459;0;0;0,000771736
Lapteva_a29;0;0,001245841;0,026225837;0,049765802;0;0,024467471;0;0;0;0,027759869;0;0,000100449;0,011306408;0,002609951;0;0,000225643;0,00240617
