"";"Abies";"Acer campestre-type";"Artemisia";"Betula";"Carpinus";"Chenopodiaceae/Amaranthaceae";"Corylus";"Cyperaceae";"Fagus";"Filipendula";"Fraxinus";"Helianthemum";"Hippophae rhamnoides";"Juniperus";"Picea";"Pinus";"Poaceae";"Quercus robur-type";"Rumex";"Thalictrum";"Ulmus"
"Ortu_d34";0,0109090909090909;0;0;0;0;0,00363636363636364;0,00363636363636364;0;0;0;0,00363636363636364;0;0;0,0145454545454545;0,00363636363636364;0,930909090909091;0,0218181818181818;0,00727272727272727;0;0;0
"Ortu_d35";0,0109090909090909;0;0;0,00727272727272727;0;0;0,00363636363636364;0;0;0;0;0;0,0181818181818182;0;0,0181818181818182;0,92;0,00727272727272727;0,0145454545454545;0;0;0
"Ortu_d36";0,00775193798449612;0;0,00387596899224806;0,00387596899224806;0;0;0,00775193798449612;0;0,00387596899224806;0;0;0;0,00775193798449612;0;0,00775193798449612;0,569767441860465;0,0193798449612403;0,364341085271318;0,00387596899224806;0;0
"Ortu_d37";0,00354609929078014;0;0,00709219858156028;0,0106382978723404;0;0,00709219858156028;0,0177304964539007;0,0106382978723404;0,0106382978723404;0;0,00709219858156028;0,0177304964539007;0,00354609929078014;0,00354609929078014;0,00354609929078014;0,780141843971631;0,0319148936170213;0,0709219858156028;0,0141843971631206;0;0
"Ortu_d38";0,0181818181818182;0;0,00363636363636364;0,0109090909090909;0;0,00363636363636364;0,00727272727272727;0,0109090909090909;0;0;0;0;0,00363636363636364;0;0,00727272727272727;0,887272727272727;0,0254545454545455;0,0218181818181818;0;0;0
"Ortu_d39";0,0101351351351351;0,00337837837837838;0,0945945945945946;0;0;0,0337837837837838;0,00675675675675676;0,00337837837837838;0;0;0;0;0,0101351351351351;0;0,00675675675675676;0,682432432432432;0,135135135135135;0,0135135135135135;0;0;0
"Ortu_d40";0;0;0,0072202166064982;0;0;0,0072202166064982;0,0108303249097473;0;0;0;0,0036101083032491;0,0036101083032491;0,0108303249097473;0;0,0108303249097473;0,729241877256318;0,0216606498194946;0,194945848375451;0;0;0
"Ortu_d41";0;0;0,0181818181818182;0,0181818181818182;0;0,00727272727272727;0,00363636363636364;0,0218181818181818;0;0;0;0,00363636363636364;0,0218181818181818;0,0763636363636364;0,00363636363636364;0,676363636363636;0,0945454545454545;0,0472727272727273;0,00727272727272727;0;0
"Ortu_d42";0,013986013986014;0;0,00699300699300699;0;0;0;0,0034965034965035;0,00699300699300699;0;0;0;0,00699300699300699;0;0,0174825174825175;0,0104895104895105;0,884615384615385;0,027972027972028;0,013986013986014;0,00699300699300699;0;0
"Ortu_d43";0,00381679389312977;0,00381679389312977;0,0229007633587786;0;0;0,0152671755725191;0,00763358778625954;0;0,00381679389312977;0;0,00381679389312977;0;0,00381679389312977;0,0114503816793893;0,00763358778625954;0,209923664122137;0,66030534351145;0,0305343511450382;0,0152671755725191;0;0
"Ortu_d44";0;0;0,0078125;0;0;0;0;0;0,00390625;0;0;0;0;0;0;0,98046875;0,0078125;0;0;0;0
"Ortu_d45";0,00366300366300366;0;0,00366300366300366;0;0;0;0,0183150183150183;0;0;0;0;0;0;0;0,010989010989011;0,919413919413919;0,0183150183150183;0,021978021978022;0;0;0,00366300366300366
"Ortu_d46";0,003690036900369;0;0,00738007380073801;0;0;0,003690036900369;0;0;0;0;0;0;0,003690036900369;0,003690036900369;0,003690036900369;0,929889298892989;0,044280442804428;0;0;0;0
"Ortu_d47";0,00373134328358209;0;0,00746268656716418;0,00373134328358209;0;0;0,00373134328358209;0;0,00373134328358209;0;0;0,0111940298507463;0;0;0;0,914179104477612;0,0335820895522388;0,00746268656716418;0,0111940298507463;0;0
"Ortu_d48";0,0165289256198347;0,00826446280991736;0,0371900826446281;0,012396694214876;0;0,00413223140495868;0,012396694214876;0;0,00413223140495868;0;0;0;0,012396694214876;0;0,00826446280991736;0,723140495867769;0,128099173553719;0,0330578512396694;0;0;0
"Ortu_d49";0;0;0;0,00763358778625954;0;0;0,00381679389312977;0,217557251908397;0;0;0;0,00381679389312977;0;0,0114503816793893;0,00763358778625954;0,603053435114504;0,118320610687023;0,0267175572519084;0;0;0
"Ortu_d50";0,0108695652173913;0;0,0036231884057971;0,0036231884057971;0;0,0253623188405797;0,0036231884057971;0,0144927536231884;0,0036231884057971;0;0,0036231884057971;0;0;0;0;0,876811594202899;0,0398550724637681;0,0144927536231884;0;0;0
"Ortu_d51";0;0;0,00696864111498258;0;0;0,00348432055749129;0;0;0;0;0;0;0;0,00348432055749129;0,0104529616724739;0,707317073170732;0,024390243902439;0,0104529616724739;0,233449477351916;0;0
"Ortu_d52";0,00983606557377049;0;0;0;0;0,00655737704918033;0,00327868852459016;0,00655737704918033;0,00327868852459016;0;0;0;0;0;0,00327868852459016;0,891803278688525;0,0491803278688525;0,019672131147541;0,00327868852459016;0;0,00327868852459016
"Ortu_d53";0,0416666666666667;0;0,00378787878787879;0,0189393939393939;0;0;0;0;0,00378787878787879;0;0;0,0113636363636364;0;0,00378787878787879;0,0227272727272727;0,818181818181818;0,0340909090909091;0,0340909090909091;0,00757575757575758;0;0
"Ortu_d54";0,00766283524904215;0;0,00766283524904215;0,00766283524904215;0;0;0;0;0;0;0;0,00766283524904215;0;0;0,0114942528735632;0,747126436781609;0,191570881226054;0,0191570881226054;0;0;0
"Ortu_d55";0;0,0261437908496732;0;0;0,0065359477124183;0,0065359477124183;0;0,147058823529412;0;0;0,0130718954248366;0;0,0163398692810458;0,00326797385620915;0,0130718954248366;0,503267973856209;0,215686274509804;0,0326797385620915;0,0163398692810458;0;0
"Ortu_d56";0,00613496932515337;0,00306748466257669;0,0245398773006135;0,0153374233128834;0;0,00306748466257669;0,00613496932515337;0,0214723926380368;0,00920245398773006;0;0,122699386503067;0,00306748466257669;0,00306748466257669;0;0,00306748466257669;0,619631901840491;0,0828220858895705;0,058282208588957;0,0153374233128834;0;0,00306748466257669
"Ortu_d57";0;0;0;0;0;0,0105263157894737;0;0,157894736842105;0;0;0;0;0;0;0;0,8;0,0210526315789474;0,0105263157894737;0;0;0
"Ortu_d58";0,00769230769230769;0;0,00769230769230769;0;0;0;0;0,0653846153846154;0,00384615384615385;0;0;0;0,00384615384615385;0,00384615384615385;0,00384615384615385;0,876923076923077;0,0192307692307692;0,00769230769230769;0;0;0
"Ortu_d59";0;0,00384615384615385;0,00769230769230769;0,0192307692307692;0;0,0230769230769231;0,0461538461538462;0,00769230769230769;0,0384615384615385;0;0;0;0,00769230769230769;0,00769230769230769;0;0,196153846153846;0,119230769230769;0,515384615384615;0,00769230769230769;0;0
"Ortu_d60";0;0;0;0;0,0169491525423729;0;0;0,0338983050847458;0,0169491525423729;0;0;0;0;0;0;0,847457627118644;0,0169491525423729;0,0677966101694915;0;0;0
"Ortu_d61";0;0;0;0,00352112676056338;0;0,00704225352112676;0,00352112676056338;0;0;0;0;0;0,00352112676056338;0,00352112676056338;0,00704225352112676;0,901408450704225;0,0316901408450704;0,0352112676056338;0,00352112676056338;0;0
"Ortu_d62";0,0434782608695652;0;0,0173913043478261;0,0173913043478261;0;0;0,00869565217391304;0;0,00869565217391304;0;0;0;0;0;0;0,869565217391304;0;0,0347826086956522;0;0;0
"Ortu_d63";0;0;0;0,0115384615384615;0,00384615384615385;0,0192307692307692;0,0192307692307692;0,0269230769230769;0,0384615384615385;0;0;0;0;0;0;0,738461538461539;0,0576923076923077;0,0846153846153846;0;0;0
"Ortu_d64";0;0,00347222222222222;0,00694444444444444;0,00347222222222222;0;0,00347222222222222;0,0138888888888889;0,00694444444444444;0,527777777777778;0;0;0;0,0138888888888889;0;0;0,28125;0,0555555555555556;0,0833333333333333;0;0;0
"Ortu_d65";0;0,0036101083032491;0,0036101083032491;0,0036101083032491;0;0;0,0072202166064982;0,0072202166064982;0;0;0,0036101083032491;0;0,0036101083032491;0,0036101083032491;0;0,584837545126354;0,075812274368231;0,288808664259928;0,0144404332129964;0;0
"Ortu_d66";0,00350877192982456;0;0;0;0;0,0105263157894737;0;0;0,0105263157894737;0;0;0;0;0;0;0,666666666666667;0,0245614035087719;0,28421052631579;0;0;0
"Ortu_d67";0,0109489051094891;0;0,00364963503649635;0;0;0,00364963503649635;0,0145985401459854;0,00364963503649635;0,0109489051094891;0;0;0;0;0;0;0,883211678832117;0,0328467153284672;0,0291970802919708;0,00364963503649635;0;0,00364963503649635
"Ortu_d68";0,00392156862745098;0;0,00784313725490196;0;0;0,00392156862745098;0,00784313725490196;0;0;0;0;0;0;0;0;0,905882352941176;0,0392156862745098;0,0313725490196078;0;0;0
"Ortu_d69";0,0132013201320132;0;0,0033003300330033;0,0033003300330033;0;0,0066006600660066;0,0165016501650165;0,0066006600660066;0,0099009900990099;0;0,0066006600660066;0,0033003300330033;0;0,0099009900990099;0,0033003300330033;0,828382838283828;0,0429042904290429;0,0462046204620462;0;0;0
"Ortu_d70";0,00371747211895911;0;0,00371747211895911;0,0185873605947955;0;0;0,0111524163568773;0,00743494423791822;0,130111524163569;0;0,00371747211895911;0,0408921933085502;0;0,00743494423791822;0,0111524163568773;0,520446096654275;0,163568773234201;0,0780669144981413;0;0;0
"Ortu_d71";0,00719424460431655;0,00359712230215827;0,0179856115107914;0;0;0,0179856115107914;0,0287769784172662;0,316546762589928;0,0107913669064748;0;0,00359712230215827;0;0,00719424460431655;0,00719424460431655;0,00359712230215827;0,359712230215827;0,115107913669065;0,0827338129496403;0,0107913669064748;0;0,00719424460431655
"Overballe_a1";0;0;0,0072463768115942;0,072463768115942;0,0072463768115942;0;0,101449275362319;0,166666666666667;0,384057971014493;0,0072463768115942;0,0072463768115942;0;0;0;0,0579710144927536;0,0579710144927536;0,130434782608696;0;0;0;0
"Panajiotidis_a1";0,033112582781457;0;0;0;0;0,00662251655629139;0,0132450331125828;0,0033112582781457;0,0364238410596026;0;0,0198675496688742;0,0033112582781457;0;0,0264900662251656;0,0033112582781457;0,447019867549669;0,188741721854305;0,21523178807947;0;0,0033112582781457;0
"Panajiotidis_a2";0,00232018561484919;0;0,00232018561484919;0;0;0;0,00232018561484919;0,0139211136890951;0,0162412993039443;0;0;0;0;0,00696055684454756;0,00232018561484919;0,396751740139211;0,380510440835267;0,174013921113689;0;0,00232018561484919;0
"Panajiotidis_a3";0,0307167235494881;0;0;0;0;0;0,0068259385665529;0,184300341296928;0,0136518771331058;0;0,0068259385665529;0;0;0,0068259385665529;0,0102389078498294;0,484641638225256;0,139931740614334;0,112627986348123;0;0,00341296928327645;0
"Panajiotidis_a4";0,0148698884758364;0;0;0;0;0;0;0,0557620817843866;0,0148698884758364;0;0;0;0;0,0223048327137546;0,00371747211895911;0,483271375464684;0,211895910780669;0,193308550185874;0;0;0
"Panajiotidis_a5";0,00784313725490196;0;0;0;0;0,0352941176470588;0,00392156862745098;0,0431372549019608;0,00784313725490196;0;0,00784313725490196;0;0;0,00392156862745098;0,00392156862745098;0,294117647058824;0,356862745098039;0,235294117647059;0;0;0
"Panajiotidis_a6";0,00392927308447937;0;0,00196463654223969;0;0;0,00392927308447937;0,00589390962671906;0;0,0196463654223969;0;0;0;0;0,00196463654223969;0;0,12573673870334;0,0903732809430255;0,74656188605108;0;0;0
"Panajiotidis_a7";0,0032258064516129;0;0,0032258064516129;0;0;0;0;0,032258064516129;0;0;0;0,00967741935483871;0;0,00645161290322581;0,0032258064516129;0,267741935483871;0,196774193548387;0,474193548387097;0;0,0032258064516129;0
"Panajiotidis_a8";0;0;0,00205338809034908;0;0;0,0102669404517454;0;0,00205338809034908;0,00616016427104723;0;0,00616016427104723;0;0;0,00616016427104723;0;0,080082135523614;0,0944558521560575;0,788501026694045;0;0,00205338809034908;0,00205338809034908
"Panajiotidis_a9";0,0030441400304414;0;0,0045662100456621;0;0;0,0045662100456621;0,0030441400304414;0,015220700152207;0,0167427701674277;0;0,0289193302891933;0,0015220700152207;0;0,0091324200913242;0;0,124809741248097;0,0563165905631659;0,732115677321157;0;0;0
"Panajiotidis_a10";0,0124610591900312;0;0;0;0;0,0186915887850467;0;0;0,0124610591900312;0;0,0124610591900312;0;0;0,00623052959501558;0,00934579439252336;0,146417445482866;0,0373831775700935;0,744548286604361;0;0;0
"Panajiotidis_a11";0,00153609831029186;0;0,00307219662058372;0;0,00460829493087558;0,00921658986175115;0;0,00307219662058372;0,010752688172043;0;0,0122887864823349;0;0;0,0168970814132104;0;0,0629800307219662;0,0506912442396313;0,823348694316436;0;0;0,00153609831029186
"Panajiotidis_a12";0,003690036900369;0;0,003690036900369;0;0;0,011070110701107;0;0;0,236162361623616;0;0,003690036900369;0;0;0;0,003690036900369;0,210332103321033;0,0774907749077491;0,439114391143911;0;0,011070110701107;0
"Panajiotidis_a13";0,0217391304347826;0;0;0;0;0,0108695652173913;0,0036231884057971;0,123188405797101;0,0144927536231884;0;0;0;0;0,0072463768115942;0;0,22463768115942;0,199275362318841;0,384057971014493;0;0,0108695652173913;0
"Panajiotidis_a14";0;0;0,009375;0;0;0,01875;0,003125;0,015625;0;0;0,0125;0;0;0,034375;0;0,146875;0,1125;0,646875;0;0;0
"Panajiotidis_a15";0;0;0,025;0;0,00357142857142857;0,0214285714285714;0;0;0,357142857142857;0;0,0142857142857143;0;0;0,0571428571428571;0;0,25;0,121428571428571;0,15;0;0;0
"Panajiotidis_a16";0,0078740157480315;0;0,0078740157480315;0;0;0,0393700787401575;0;0;0,0236220472440945;0;0,0078740157480315;0,031496062992126;0;0,0236220472440945;0;0,488188976377953;0,228346456692913;0,141732283464567;0;0;0
"Panajiotidis_a17";0;0;0,01;0;0;0,04;0,01;0,02;0,03;0;0,01;0;0;0,06;0;0,3;0,32;0,2;0;0;0
"Panajiotidis_a18";0;0;0,000588928150765607;0;0,00235571260306243;0,00353356890459364;0,000588928150765607;0;0,000588928150765607;0;0;0;0;0,00824499411071849;0;0,965842167255595;0,00471142520612485;0,0129564193168433;0;0;0,000588928150765607
"Panajiotidis_a19";0;0;0;0;0,00234741784037559;0,00234741784037559;0;0;0;0;0;0;0;0,00234741784037559;0;0,988262910798122;0,00234741784037559;0,00234741784037559;0;0;0
"Panajiotidis_a20";0,0028735632183908;0;0;0;0,0172413793103448;0,0028735632183908;0,0114942528735632;0,00574712643678161;0,00862068965517241;0;0;0;0;0,00862068965517241;0,0028735632183908;0,876436781609195;0,0373563218390805;0,0258620689655172;0;0;0
"Panajiotidis_a21";0;0;0,00934579439252336;0;0,00373831775700935;0,0224299065420561;0;0,00373831775700935;0;0;0;0;0;0,00373831775700935;0;0,893457943925234;0,0504672897196262;0,0130841121495327;0;0;0
"Panajiotidis_a22";0,00134048257372654;0;0,00402144772117962;0;0,00938337801608579;0,00804289544235925;0,00134048257372654;0,00938337801608579;0;0;0;0;0;0,0134048257372654;0;0,912868632707775;0,00938337801608579;0,0294906166219839;0;0;0,00134048257372654
"Panajiotidis_a23";0;0;0;0;0,00588235294117647;0,00588235294117647;0;0,0117647058823529;0,0117647058823529;0;0;0;0;0;0;0,864705882352941;0,0352941176470588;0,0588235294117647;0;0;0,00588235294117647
"Panajiotidis_a24";0,0040983606557377;0;0,0040983606557377;0;0,0102459016393443;0,0184426229508197;0;0,00614754098360656;0,00614754098360656;0;0;0;0;0,00614754098360656;0;0,801229508196721;0,0307377049180328;0,102459016393443;0;0;0,0102459016393443
"Panajiotidis_a25";0;0;0;0;0;0,00769230769230769;0;0,0230769230769231;0;0;0,0230769230769231;0;0;0,0461538461538462;0,00769230769230769;0,630769230769231;0,123076923076923;0,138461538461538;0;0;0
"Panajiotidis_a26";0,00347222222222222;0;0,00694444444444444;0;0,0208333333333333;0,0138888888888889;0;0;0,0381944444444444;0;0;0;0;0,00347222222222222;0;0,5625;0,121527777777778;0,225694444444444;0;0;0,00347222222222222
"Panajiotidis_a27";0;0;0;0;0,00604229607250755;0,0151057401812689;0,0151057401812689;0;0,0302114803625378;0;0;0;0;0,00302114803625378;0;0,625377643504532;0,0604229607250755;0,244712990936556;0;0;0
"Panajiotidis_a28";0;0;0;0;0,0123839009287926;0,0154798761609907;0;0,00928792569659443;0,00619195046439629;0;0;0;0;0,00309597523219814;0,00309597523219814;0,724458204334365;0,0402476780185759;0,185758513931889;0;0;0
"Panajiotidis_b1";0,00604229607250755;0;0;0;0,00302114803625378;0,013595166163142;0,00604229607250755;0,0120845921450151;0,0226586102719033;0;0,00755287009063444;0;0;0,188821752265861;0;0,416918429003021;0,255287009063444;0,06797583081571;0;0;0
"Panajiotidis_b2";0;0;0,00350467289719626;0;0;0,00350467289719626;0,00817757009345794;0,00116822429906542;0,00467289719626168;0;0,00350467289719626;0;0;0,0969626168224299;0;0,391355140186916;0,439252336448598;0,0467289719626168;0;0;0,00116822429906542
"Panajiotidis_b3";0,00596125186289121;0;0,0029806259314456;0;0;0,00745156482861401;0,00447093889716841;0,0253353204172876;0,0134128166915052;0;0,0029806259314456;0;0;0,0521609538002981;0;0,600596125186289;0,236959761549925;0,0447093889716841;0;0;0,0029806259314456
"Panajiotidis_b4";0,00482945970419559;0;0,00181104738907335;0;0,00332025354663447;0,00633866586175672;0,00181104738907335;0,00150920615756112;0,0111681255659523;0;0,00150920615756112;0;0;0,00814971325083006;0;0,724418955629339;0,202837307576215;0,032297011771808;0;0;0
"Panajiotidis_b5";0,00216076058772688;0;0,00216076058772688;0;0;0,00388936905790838;0,00605012964563526;0,00605012964563526;0,00777873811581677;0;0;0;0;0,00777873811581677;0;0,903197925669836;0,0393258426966292;0,0216076058772688;0;0;0
"Panajiotidis_b6";0;0;0;0;0,0028673835125448;0,0028673835125448;0,00645161290322581;0,021505376344086;0,0028673835125448;0;0,003584229390681;0;0;0,0336917562724014;0;0,83010752688172;0,0616487455197133;0,0344086021505376;0;0;0
"Panajiotidis_b7";0,197402597402597;0;0,0051948051948052;0;0,025974025974026;0;0,038961038961039;0;0,0805194805194805;0;0,0103896103896104;0,0051948051948052;0;0,0051948051948052;0;0,503896103896104;0,0467532467532468;0,0805194805194805;0;0;0
"Panajiotidis_b8";0,127226463104326;0;0;0;0,0279898218829517;0,00508905852417303;0,0229007633587786;0,00254452926208651;0,0661577608142494;0;0,00508905852417303;0,0127226463104326;0;0,0127226463104326;0;0,5470737913486;0,119592875318066;0,0458015267175573;0;0,00254452926208651;0,00254452926208651
"Panajiotidis_b9";0,177350427350427;0;0;0;0,0128205128205128;0,00213675213675214;0;0,00427350427350427;0,0897435897435897;0;0,00427350427350427;0,0106837606837607;0;0;0;0,645299145299145;0,032051282051282;0,0213675213675214;0;0;0
"Panajiotidis_b10";0,0408163265306122;0;0;0;0;0,00204081632653061;0,00204081632653061;0;0,0448979591836735;0;0,00408163265306122;0;0;0,00408163265306122;0;0,861224489795918;0,0285714285714286;0,0122448979591837;0;0;0
"Panajiotidis_b11";0,0380761523046092;0;0,00200400801603206;0;0;0,00200400801603206;0,00801603206412826;0,00400801603206413;0,0180360721442886;0;0,00400801603206413;0,00400801603206413;0;0;0;0,887775551102204;0,0260521042084168;0,00601202404809619;0;0;0
"Panajiotidis_b12";0,0157790927021696;0;0,00788954635108481;0;0;0,0019723865877712;0;0,0019723865877712;0,00394477317554241;0;0,00394477317554241;0;0;0,0019723865877712;0;0,93491124260355;0,0256410256410256;0,0019723865877712;0;0;0
"Panajiotidis_b13";0,00972762645914397;0;0;0;0,00583657587548638;0,00583657587548638;0,00583657587548638;0,00972762645914397;0,0291828793774319;0;0,00389105058365759;0;0;0,00972762645914397;0;0,861867704280156;0,0544747081712062;0,00389105058365759;0;0;0
"Panajiotidis_b14";0,0104384133611691;0;0,00417536534446764;0;0,00626304801670146;0,00626304801670146;0,00835073068893528;0,0668058455114822;0,104384133611691;0;0,00835073068893528;0;0;0,00208768267223382;0;0,638830897703549;0,0730688935281837;0,0480167014613779;0;0,0208768267223382;0,00208768267223382
"Panajiotidis_b15";0,00779727095516569;0;0,0194931773879142;0;0,00194931773879142;0,00389863547758285;0,01364522417154;0;0,204678362573099;0;0;0,00194931773879142;0;0;0;0,693957115009747;0,0175438596491228;0,0350877192982456;0;0;0
"Panajiotidis_b16";0,00892857142857143;0;0,00223214285714286;0;0;0,0133928571428571;0,00892857142857143;0,0111607142857143;0,0558035714285714;0;0,0111607142857143;0,00669642857142857;0;0,00669642857142857;0;0,578125;0,0915178571428571;0,205357142857143;0;0;0
"Panajiotidis_b17";0,0107296137339056;0;0;0;0,00214592274678112;0,0128755364806867;0,0128755364806867;0;0,208154506437768;0;0,00643776824034335;0,00429184549356223;0;0,00643776824034335;0;0,399141630901288;0,0665236051502146;0,270386266094421;0;0;0
"Panajiotidis_b18";0,0210526315789474;0;0,00210526315789474;0;0,00210526315789474;0,00842105263157895;0,00210526315789474;0,0126315789473684;0,0168421052631579;0;0;0,00421052631578947;0;0,00210526315789474;0;0,778947368421053;0,0315789473684211;0,117894736842105;0;0;0
"Panajiotidis_b19";0,0236051502145923;0;0,0107296137339056;0;0;0,00429184549356223;0,0107296137339056;0,01931330472103;0,0686695278969957;0,00214592274678112;0,00214592274678112;0;0;0,0150214592274678;0;0,358369098712446;0,0772532188841202;0,407725321888412;0;0;0
"Panajiotidis_b20";0,00334448160535117;0;0,00501672240802676;0,00167224080267559;0;0,00668896321070234;0,00668896321070234;0;0,0301003344481605;0,00167224080267559;0;0;0;0,00836120401337793;0;0,605351170568562;0,259197324414716;0,0719063545150502;0;0;0
"Panova_Antipina_a1";0;0;0,058252427184466;0;0;0,00970873786407767;0;0,0194174757281553;0;0;0;0;0;0;0,00970873786407767;0,893203883495146;0,00970873786407767;0;0;0;0
"Panova_Antipina_a2";0,00256410256410256;0;0,00512820512820513;0;0;0,00769230769230769;0;0;0;0,058974358974359;0;0;0;0;0,0333333333333333;0,876923076923077;0,0128205128205128;0;0;0;0,00256410256410256
"Panova_a1";0;0;0,0392156862745098;0;0;0,0065359477124183;0;0,183006535947712;0;0;0;0;0;0;0,0261437908496732;0,73202614379085;0,0130718954248366;0;0;0;0
"Panova_a2";0;0;0,133064516129032;0,241935483870968;0;0,00806451612903226;0;0,338709677419355;0;0;0;0;0;0;0,032258064516129;0,233870967741935;0,0120967741935484;0;0;0;0
"Panova_a3";0,00763358778625954;0;0,0610687022900763;0;0;0,0152671755725191;0;0,152671755725191;0;0;0;0;0;0;0,442748091603053;0,305343511450382;0,0152671755725191;0;0;0;0
"Panova_a4";0;0;0,00305810397553517;0;0;0,00305810397553517;0;0,672782874617737;0;0;0;0;0;0;0,0948012232415902;0,17737003058104;0,0428134556574924;0;0;0,00611620795107034;0
"Panova_a5";0;0;0,00269905533063428;0;0;0,00134952766531714;0;0,450742240215924;0;0;0;0;0;0;0,497975708502024;0,0296896086369771;0,00944669365721997;0;0;0,00809716599190283;0
"Panova_a6";0;0;0,0285714285714286;0;0;0;0;0,257142857142857;0;0;0;0;0;0;0,285714285714286;0,371428571428571;0,0571428571428571;0;0;0;0
"Panova_a7";0;0;0,00884955752212389;0;0;0,00884955752212389;0;0,00884955752212389;0;0,0973451327433628;0;0;0;0;0,0176991150442478;0,831858407079646;0,0265486725663717;0;0;0;0
"Panova_a8";0,0165745856353591;0;0,0165745856353591;0;0;0;0;0;0;0;0;0;0;0;0,160220994475138;0,806629834254144;0;0;0;0;0
"Panova_a9";0,0100671140939597;0;0,00671140939597315;0;0;0;0;0,0335570469798658;0;0;0;0;0;0;0,171140939597315;0,775167785234899;0;0;0;0,00335570469798658;0
"Panova_a10";0;0;0,0555555555555556;0;0;0,0416666666666667;0;0,180555555555556;0;0,0555555555555556;0;0;0;0;0,0416666666666667;0,583333333333333;0,0416666666666667;0;0;0;0
"Panova_a11";0,0121951219512195;0;0,024390243902439;0;0;0,0121951219512195;0;0,0792682926829268;0;0;0;0;0;0;0,121951219512195;0,725609756097561;0;0;0;0,0121951219512195;0,0121951219512195
"Panova_a12";0,0657894736842105;0;0,0394736842105263;0;0;0;0;0,0657894736842105;0;0;0;0;0;0;0,131578947368421;0,657894736842105;0,0394736842105263;0;0;0;0
"Panova_a13";0,0126582278481013;0;0,00632911392405063;0,0126582278481013;0;0,00632911392405063;0;0;0;0;0;0;0;0;0,253164556962025;0,708860759493671;0;0;0;0;0
"Panova_a14";0,0558659217877095;0;0,0279329608938547;0;0;0,00558659217877095;0;0,00558659217877095;0;0;0;0;0;0;0,541899441340782;0,357541899441341;0,00558659217877095;0;0;0;0
"Panova_a15";0,0547945205479452;0;0,0205479452054795;0;0;0,0342465753424658;0,00684931506849315;0,0616438356164384;0;0,00684931506849315;0;0;0;0;0,0616438356164384;0,705479452054795;0,047945205479452;0;0;0;0
"Panova_a16";0,0101010101010101;0;0,0101010101010101;0;0;0;0;0;0;0;0;0;0;0;0,0202020202020202;0,888888888888889;0,0707070707070707;0;0;0;0
"Panova_a17";0,008;0;0,048;0;0;0,008;0;0,056;0;0;0;0;0;0;0,056;0,8;0,024;0;0;0;0
"Panova_a18";0,0275862068965517;0;0,0275862068965517;0;0;0,0137931034482759;0;0,00689655172413793;0;0;0;0;0;0;0,344827586206897;0,579310344827586;0;0;0;0;0
"Panova_a19";0;0;0,0075187969924812;0;0;0,0150375939849624;0;0;0;0;0;0;0;0;0,0150375939849624;0,962406015037594;0;0;0;0;0
"Pardoe_a1";0;0;0;0,247774480712166;0,00148367952522255;0,00148367952522255;0,0237388724035608;0,013353115727003;0;0;0;0;0;0;0,0118694362017804;0,603857566765579;0,0786350148367952;0;0,0163204747774481;0,00148367952522255;0
"Pardoe_a2";0;0;0;0,423611111111111;0;0,00173611111111111;0,00520833333333333;0,0190972222222222;0;0;0;0;0;0,00347222222222222;0,00694444444444444;0,413194444444444;0,0972222222222222;0;0,0295138888888889;0;0
"Pardoe_a3";0;0;0,00212314225053079;0,337579617834395;0;0,00212314225053079;0,00424628450106157;0,0254777070063694;0;0;0;0;0;0,00212314225053079;0,00636942675159236;0,443736730360934;0,16135881104034;0;0,0127388535031847;0,00212314225053079;0
"Pardoe_a4";0;0;0,00245098039215686;0,122549019607843;0;0,00122549019607843;0,00367647058823529;0,00857843137254902;0;0;0;0;0;0;0,0808823529411765;0,681372549019608;0,0919117647058824;0;0,00735294117647059;0;0
"Pardoe_a5";0;0;0,0018018018018018;0,275675675675676;0;0,0036036036036036;0,0162162162162162;0,0126126126126126;0;0;0;0;0;0,0018018018018018;0,0594594594594595;0,538738738738739;0,0576576576576577;0;0,0288288288288288;0,0036036036036036;0
"Pardoe_a6";0;0;0,00161812297734628;0,27831715210356;0;0,00161812297734628;0,00485436893203883;0,0113268608414239;0;0;0;0;0;0;0,0631067961165049;0,516181229773463;0,119741100323625;0;0,00323624595469256;0;0
"Pardoe_a7";0;0;0;0,463157894736842;0;0,00210526315789474;0;0,0147368421052632;0;0;0;0;0;0;0,00842105263157895;0,28;0,0842105263157895;0;0,147368421052632;0;0
"Pardoe_a8";0;0;0,00423728813559322;0,252118644067797;0;0;0,0211864406779661;0,0233050847457627;0;0;0;0;0;0,00211864406779661;0,00423728813559322;0,476694915254237;0,152542372881356;0;0,0550847457627119;0,00847457627118644;0
"Pardoe_a9";0;0;0;0,438829787234043;0;0,00265957446808511;0,00797872340425532;0,0319148936170213;0;0;0;0;0;0,00531914893617021;0,0106382978723404;0,372340425531915;0,0904255319148936;0;0,0398936170212766;0;0
"Pardoe_a10";0;0;0;0,519788918205805;0;0;0,00263852242744063;0,0158311345646438;0;0;0;0;0;0;0,0131926121372032;0,295514511873351;0,102902374670185;0;0,0474934036939314;0,00263852242744063;0
"Pardoe_a11";0;0;0;0,238921001926782;0;0;0,00770712909441233;0,00963391136801541;0;0;0;0;0;0,00192678227360308;0,0250481695568401;0,348747591522158;0,0616570327552987;0;0,30635838150289;0;0
