"";"Abies";"Acer.campestre.type";"Alnus";"Apiaceae";"Armeria.type";"Artemisia";"Asteraceae.subf..Cichorioideae";"Asteraceae.subf..Asteroideae";"Betula";"Boraginaceae";"Botrychium";"Brassicaceae";"Buxus";"Calluna.vulgaris";"Campanulaceae";"Carpinus";"Caryophyllaceae..periporate.excl..Paronychioideae.";"Cedrus";"Centaurea";"Chenopodiaceae.Amaranthaceae";"Corylus";"Cyperaceae";"Dipsacaceae";"Ephedra";"Ericaceae";"Euphorbia";"Fagaceae";"Fagus";"Filipendula";"Fraxinus";"Hedera";"Helianthemum";"Hippophae.rhamnoides";"Juniperus";"Lamiaceae";"Olea.europaea";"Picea";"Pinus";"Plantago";"Plantago.lanceolata.type";"Poaceae";"Polygonum";"Quercus.robur.type";"Quercus.ilex.type";"Ranunculaceae";"Rosaceae";"Rubiaceae";"Rumex";"Salix";"Saxifraga";"Scrophulariaceae";"Thalictrum";"Thymelaeaceae";"Tilia";"Ulmus";"Urticaceae"
"AlbaSanchez_a83";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0231023102310231;0;0,00990099009900989;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00990099009900989;0;0,0165016501650165;0;0;0;0;0;0;0;0,94059405940594;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a84";0;0;0;0;0;0;0,00606060606060607;0;0;0;0;0;0;0;0;0;0;0,254545454545454;0;0,0181818181818182;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00606060606060607;0;0,0727272727272728;0;0,00606060606060607;0,0121212121212121;0;0,0303030303030303;0;0;0,593939393939394;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a85";0;0;0;0,00694444444444444;0;0;0;0;0;0;0;0;0;0;0;0;0,00347222222222223;0,565972222222222;0;0,0104166666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0729166666666667;0;0;0,00347222222222223;0;0,00347222222222223;0;0,00347222222222223;0,329861111111111;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a86";0;0;0;0;0;0,00344827586206897;0;0;0;0;0;0;0;0;0;0;0;0,168965517241379;0,00689655172413793;0,0103448275862069;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00689655172413793;0;0,0448275862068965;0;0;0;0;0,0103448275862069;0;0;0,748275862068965;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a87";0;0;0;0;0;0;0,00930232558139534;0;0;0,00465116279069767;0;0;0;0;0;0;0;0,451162790697674;0,00930232558139534;0,00930232558139534;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00465116279069767;0,00465116279069767;0,176744186046512;0;0;0,00465116279069767;0;0,013953488372093;0;0,00465116279069767;0,306976744186047;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a88";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00325732899022801;0,625407166123778;0,00325732899022801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00325732899022801;0;0,0162866449511401;0;0;0;0;0,00651465798045603;0;0;0,342019543973942;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a89";0;0;0;0,0465116279069767;0;0;0,00332225913621263;0;0;0;0;0;0;0;0;0;0,00996677740863787;0,720930232558139;0;0,00332225913621263;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00332225913621263;0;0,122923588039867;0;0;0,00332225913621263;0;0,0299003322259136;0;0;0,053156146179402;0;0;0,00332225913621263;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a90";0;0;0;0;0;0;0,00675675675675676;0;0;0;0;0;0;0;0;0;0,00675675675675676;0,77027027027027;0,00675675675675676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0878378378378378;0;0;0;0;0,0304054054054054;0;0;0,0912162162162162;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a91";0,0625;0;0;0;0;0,00416666666666667;0,00416666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0,025;0,00416666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0,00833333333333334;0,183333333333333;0;0,529166666666667;0,0208333333333334;0;0,025;0;0;0,133333333333333;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a92";0,0833333333333333;0;0;0;0;0;0,00641025641025642;0;0;0;0;0;0;0;0;0;0;0,365384615384615;0;0;0,0320512820512821;0;0;0;0;0;0;0;0;0;0;0;0;0,0192307692307693;0;0,0256410256410256;0;0,416666666666667;0,00641025641025642;0;0,00641025641025642;0;0,0128205128205128;0,0256410256410256;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a93";0,152482269503546;0;0;0;0;0;0,00354609929078014;0;0;0;0;0;0;0;0;0;0;0,602836879432624;0,00354609929078014;0,00709219858156028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,074468085106383;0;0,0390070921985816;0,00709219858156028;0;0,0106382978723405;0;0,0141843971631206;0,074468085106383;0,00709219858156028;0;0,00354609929078014;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a94";0,0666666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00333333333333334;0;0,113333333333333;0;0,0466666666666667;0,00333333333333334;0;0,0366666666666667;0;0;0,7;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a95";0,424528301886793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00314465408805032;0,150943396226415;0,00314465408805032;0,00628930817610063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,10377358490566;0;0,176100628930818;0;0;0,00628930817610063;0;0;0,122641509433962;0;0;0,00314465408805032;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a96";0,0155038759689923;0;0;0,00775193798449613;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0426356589147287;0,00387596899224806;0,00775193798449613;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00387596899224806;0;0,131782945736434;0;0,0348837209302325;0,0193798449612403;0;0,0387596899224806;0;0;0,693798449612403;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a97";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0176991150442478;0;0,00294985250737463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,109144542772861;0;0,00294985250737463;0;0;0,00589970501474926;0;0,0294985250737463;0,825958702064897;0,00589970501474926;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a98";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,856209150326798;0;0,00326797385620915;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00326797385620915;0;0,065359477124183;0;0;0,00326797385620915;0;0,00326797385620915;0;0;0,0620915032679738;0,00326797385620915;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a99";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,123287671232877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,383561643835616;0;0;0;0;0;0;0;0,493150684931507;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a100";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,38961038961039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00324675324675325;0;0,0519480519480519;0;0;0,00324675324675325;0;0;0;0;0,551948051948052;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a101";0,00359712230215827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,025179856115108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00359712230215827;0;0,197841726618705;0;0,0143884892086331;0,0107913669064748;0;0,00359712230215827;0;0,00359712230215827;0,733812949640288;0;0;0,00359712230215827;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a102";0;0;0;0;0;0;0;0;0;0,00338983050847457;0;0;0;0;0;0;0;0,698305084745762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,172881355932204;0;0;0;0;0,0101694915254237;0;0;0,115254237288136;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a103";0,0376712328767124;0;0;0;0;0;0,00342465753424657;0;0;0;0;0;0;0;0;0;0;0,297945205479452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0205479452054795;0;0,0958904109589041;0;0,0102739726027397;0,00684931506849316;0;0;0;0;0,527397260273972;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a104";0;0;0;0,00460829493087558;0;0,0138248847926267;0,00460829493087558;0;0;0,00460829493087558;0;0;0;0;0;0;0,0230414746543779;0,184331797235023;0;0,00460829493087558;0;0;0;0;0;0;0;0;0;0,00460829493087558;0;0;0;0,0230414746543779;0,0138248847926267;0,23963133640553;0;0;0,0184331797235023;0;0,0414746543778802;0;0;0,419354838709677;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a105";0;0;0;0;0;0;0;0;0,00364963503649636;0;0;0;0;0;0;0;0,0255474452554745;0,244525547445256;0;0,0109489051094891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,299270072992701;0;0;0,00364963503649636;0;0,0255474452554745;0;0;0,383211678832116;0;0;0,00364963503649636;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a106";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,41696113074205;0;0,00353356890459364;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00706713780918728;0;0,0600706713780918;0;0;0,0106007067137809;0;0;0;0;0,501766784452297;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a107";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,496951219512195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,024390243902439;0;0,00304878048780488;0;0;0;0;0;0,475609756097561;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a109";0;0;0;0;0;0,00335570469798658;0;0;0;0;0;0;0;0;0;0;0;0,120805369127516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0704697986577181;0;0;0;0;0,00335570469798658;0;0;0,798657718120806;0;0;0,00335570469798658;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a110";0;0;0;0;0;0,00344827586206897;0;0;0;0;0;0;0;0;0;0;0;0,155172413793103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00689655172413793;0;0,0965517241379311;0;0,00344827586206897;0,00344827586206897;0;0,00689655172413793;0;0,00344827586206897;0,720689655172414;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a111";0;0;0;0;0;0,00344827586206896;0;0;0;0;0;0;0;0;0;0;0;0,303448275862069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00344827586206896;0;0,0517241379310345;0;0;0,00344827586206896;0;0,00344827586206896;0;0;0,63103448275862;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a112";0;0;0;0;0;0,0482758620689655;0;0;0;0;0;0;0;0;0;0;0,00344827586206897;0,148275862068966;0;0,0103448275862069;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0103448275862069;0;0,117241379310345;0;0;0,00344827586206897;0;0,0103448275862069;0;0;0,648275862068965;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a113";0;0;0;0;0;0,00348432055749129;0;0;0;0;0;0;0;0;0;0;0;0,24390243902439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00696864111498258;0;0,118466898954704;0;0;0;0;0,00696864111498258;0;0;0,620209059233449;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a114";0;0;0;0;0;0,00671140939597316;0;0;0;0;0;0;0;0;0;0;0;0,0939597315436242;0;0,00671140939597316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0402684563758389;0;0;0,00335570469798658;0;0,0100671140939597;0;0;0,838926174496644;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a115";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,269360269360269;0;0,00673400673400674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0976430976430977;0;0;0,00336700336700336;0;0,0404040404040405;0;0;0,582491582491582;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a116";0;0;0;0;0;0,00664451827242525;0;0;0;0,00332225913621262;0;0;0;0;0;0;0;0,245847176079734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,149501661129569;0;0,00332225913621262;0,0199335548172757;0;0,0299003322259136;0;0;0,541528239202658;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a117";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,865030674846626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0337423312883436;0;0;0,00306748466257669;0;0,0184049079754601;0;0;0,0797546012269938;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a118";0;0;0;0;0;0;0;0;0,0033003300330033;0;0;0;0;0;0;0;0;0,38943894389439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0132013201320132;0;0,0264026402640264;0;0;0;0;0,0528052805280528;0;0;0,514851485148515;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a119";0;0;0;0;0;0,00337837837837838;0;0;0;0;0;0;0;0;0;0;0;0,797297297297297;0;0,00675675675675676;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00337837837837838;0;0,0574324324324324;0;0;0,0101351351351351;0;0,0202702702702702;0;0;0,101351351351351;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a120";0;0;0;0;0;0,00331125827814569;0;0;0;0;0;0;0;0;0;0;0;0,370860927152318;0;0,00331125827814569;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00331125827814569;0;0,00993377483443708;0;0;0;0;0,0264900662251655;0;0;0,582781456953642;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a121";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,477124183006536;0;0,00326797385620915;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0065359477124183;0;0,0065359477124183;0;0;0,0065359477124183;0;0,00326797385620915;0;0;0,496732026143791;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a122";0;0;0;0,0206185567010309;0;0;0;0;0;0;0;0;0;0;0;0;0,00343642611683849;0,202749140893471;0;0,0171821305841924;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00343642611683849;0,00343642611683849;0,264604810996564;0;0;0,00687285223367697;0;0,00687285223367697;0;0;0,470790378006873;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a123";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,905537459283388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0228013029315961;0;0;0;0;0,00977198697068405;0;0;0,0618892508143323;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a124";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,574750830564784;0;0,00996677740863787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0564784053156146;0;0;0;0;0,162790697674419;0;0;0,196013289036545;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a125";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,86687306501548;0;0,00619195046439628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0185758513931888;0;0;0,00619195046439628;0;0,0247678018575852;0;0;0,0773993808049536;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a126";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,473333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00333333333333333;0;0;0,00333333333333333;0;0,00333333333333333;0;0;0,516666666666667;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a127";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,406666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,02;0;0;0;0;0,00666666666666667;0;0;0,566666666666666;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a128";0,00328947368421052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,766447368421053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0131578947368422;0;0;0,0164473684210526;0;0;0,200657894736842;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a129";0,00346020761245675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,806228373702422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0311418685121107;0;0,013840830449827;0,00346020761245675;0;0,00346020761245675;0;0;0,13840830449827;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a130";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0033112582781457;0;0;0,0132450331125828;0;0;0;0;0,983443708609272;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a131";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0949367088607595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0126582278481013;0;0;0;0;0,00632911392405063;0;0,00632911392405063;0,879746835443038;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a132";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00295857988165681;0,289940828402367;0;0,00591715976331361;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00887573964497042;0;0,0177514792899408;0;0;0;0;0,0177514792899408;0;0,00591715976331361;0,650887573964497;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a133";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,172932330827068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0037593984962406;0;0,0263157894736842;0;0;0,0112781954887218;0;0;0;0,0037593984962406;0,781954887218045;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a134";0,00657894736842105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,276315789473684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0493421052631579;0;0;0,00328947368421053;0;0,0493421052631579;0;0;0,615131578947368;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a135";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0498533724340176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00293255131964809;0;0;0;0;0,00293255131964809;0;0,00293255131964809;0,941348973607038;0;0;0;0;0;0;0;0;0;0;0;0
"Antipina_Galimov_a1";0,00363636363636364;0;0,0236363636363636;0;0;0,0163636363636364;0;0;0,290909090909091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0490909090909091;0;0;0;0;0;0;0;0;0;0;0;0,0218181818181818;0,589090909090909;0;0;0;0;0;0;0,00181818181818182;0,00181818181818182;0,00181818181818182;0;0;0;0;0;0;0;0;0
"Antipina_Galimov_a2";0,00378071833648394;0;0,0132325141776938;0;0;0,0056710775047259;0;0;0,175803402646502;0;0;0;0;0;0;0;0;0;0;0;0;0,00189035916824196;0;0;0,0434782608695653;0;0;0;0;0;0;0;0;0;0;0;0,0264650283553875;0,725897920604915;0;0;0;0;0;0;0,00378071833648394;0;0;0;0;0;0;0;0;0;0;0
"Antipina_a1";0,00249376558603492;0;0;0;0;0;0;0;0,112219451371571;0;0;0;0;0;0;0;0;0;0;0,00498753117206983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,154613466334165;0,718204488778055;0;0;0;0,00249376558603492;0;0;0,00249376558603492;0;0;0;0;0;0;0;0;0,00249376558603492;0;0
"Antipina_a2";0,00963391136801542;0;0,00385356454720616;0;0;0,0115606936416185;0;0;0,352601156069364;0;0;0;0;0;0;0;0;0;0;0,00192678227360309;0;0,00385356454720616;0;0;0,00963391136801542;0;0;0;0,00963391136801542;0;0;0;0;0;0;0;0,136801541425819;0,458574181117534;0;0;0;0;0;0;0;0;0;0;0,00192678227360309;0;0;0;0;0;0;0
"Antipina_a3";0,00194931773879143;0;0;0;0;0,00194931773879143;0;0;0,304093567251462;0;0;0;0;0;0;0;0;0;0;0,00194931773879143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0292397660818713;0,654970760233918;0,00194931773879143;0;0;0;0;0;0;0;0;0;0,00389863547758284;0;0;0;0;0;0;0
"Antipina_a4";0,0114678899082569;0;0,0160550458715597;0,00229357798165137;0;0,0091743119266055;0;0;0,511467889908257;0;0;0;0;0;0;0;0;0;0;0,00458715596330276;0;0,0252293577981652;0;0;0,0298165137614679;0;0;0;0;0;0;0;0;0;0;0;0,0665137614678899;0,302752293577981;0;0;0;0;0;0;0;0,0114678899082569;0;0;0,0091743119266055;0;0;0;0;0;0;0
"Antipina_a5";0,0170777988614801;0;0,0113851992409867;0;0;0,00759013282732447;0;0;0,472485768500949;0;0;0;0;0;0;0;0;0;0;0,00379506641366224;0;0,0208728652751423;0;0;0,0094876660341556;0;0;0;0,00189753320683112;0;0;0;0;0;0;0;0,0891840607210626;0,364326375711575;0;0;0;0;0;0;0;0;0;0;0,00189753320683112;0;0;0;0;0;0;0
"Antipina_a6";0,00410677618069816;0;0,0246406570841889;0;0;0,026694045174538;0;0;0,42094455852156;0;0;0;0;0;0;0;0;0;0;0,00410677618069816;0;0,00410677618069816;0;0;0,0369609856262834;0;0;0;0,00410677618069816;0;0;0;0;0;0;0;0,0328542094455852;0,437371663244353;0;0;0,00205338809034908;0;0;0;0;0;0;0;0,00205338809034908;0;0;0;0;0;0;0
"Antipina_a7";0;0;0;0;0;0;0;0;0,0248756218905473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00497512437810946;0;0;0;0;0;0;0;0;0;0;0;0,134328358208955;0,835820895522388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Antipina_a8";0,00185185185185185;0;0,00555555555555556;0;0;0,0185185185185185;0;0;0,177777777777778;0;0;0;0;0;0;0;0;0;0;0,0037037037037037;0;0,00740740740740741;0;0;0,0129629629629629;0;0;0;0;0;0;0;0;0;0;0;0,0592592592592592;0,709259259259259;0;0;0,0037037037037037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Antipina_a9";0,00745156482861401;0;0,0029806259314456;0;0;0,0044709388971684;0;0;0,226527570789866;0;0;0;0;0;0;0;0;0;0;0,0044709388971684;0;0,208643815201192;0;0;0;0;0;0;0,00596125186289121;0;0;0;0;0;0;0;0,0536512667660208;0,454545454545454;0,0014903129657228;0;0,0208643815201192;0,0029806259314456;0;0;0,0044709388971684;0,0014903129657228;0;0;0;0;0;0;0;0;0;0
"Antipina_a10";0,00623052959501558;0;0,0155763239875389;0;0;0,0218068535825545;0;0;0,401869158878505;0;0;0,00311526479750779;0;0;0;0;0;0;0;0,00623052959501558;0;0;0;0;0,00311526479750779;0;0;0;0;0;0;0;0;0;0;0;0,0373831775700935;0,461059190031152;0;0;0,0311526479750779;0;0;0;0;0;0;0;0,0124610591900311;0;0;0;0;0;0;0
"Antipina_a11";0;0;0,00558659217877095;0;0;0,0130353817504655;0;0;0,223463687150838;0;0;0;0;0;0;0;0;0;0;0;0;0,0111731843575419;0;0;0,031657355679702;0;0;0;0;0;0;0;0;0;0;0;0,0335195530726256;0,666666666666667;0,00186219739292365;0;0,0111731843575419;0;0;0;0;0;0;0;0,00186219739292365;0;0;0;0;0;0;0
"Antipina_a12";0,00317460317460317;0;0,00317460317460317;0;0;0;0;0;0,323809523809523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0380952380952381;0;0;0;0,00317460317460317;0;0;0;0;0;0;0;0,034920634920635;0,587301587301587;0;0;0,00317460317460317;0;0;0;0;0;0;0,00317460317460317;0;0;0;0;0;0;0;0
"Antipina_a13";0,0339622641509433;0;0,00754716981132075;0;0;0,0150943396226415;0;0;0,39245283018868;0;0;0;0;0;0;0;0;0;0;0;0;0,00754716981132075;0;0;0,0188679245283019;0;0;0;0,00377358490566037;0;0;0;0;0;0;0;0,0641509433962264;0,449056603773585;0;0;0;0;0;0;0;0;0;0;0,00754716981132075;0;0;0;0;0;0;0
"Antipina_a14";0,00127388535031847;0;0,00382165605095541;0;0;0,0305732484076434;0;0;0,521019108280255;0;0;0;0;0;0;0;0;0;0;0,00254777070063694;0;0,00254777070063694;0;0;0,0140127388535032;0;0;0;0;0;0;0;0;0;0;0;0,0331210191082803;0,356687898089172;0;0;0,0101910828025478;0,00509554140127388;0;0;0;0,0114649681528662;0;0,00254777070063694;0,00127388535031847;0;0;0,00382165605095541;0;0;0;0
"Atanassova_a1";0,00545171339563862;0,000778816199376946;0;0,00389408099688473;0;0,0101246105919003;0,00545171339563862;0;0,0755451713395638;0;0;0,00700934579439251;0;0;0;0,00700934579439251;0;0;0;0,0381619937694704;0,0233644859813084;0,00700934579439251;0;0;0;0;0;0,190809968847352;0;0,000778816199376946;0;0;0;0;0;0;0,0194704049844237;0,385514018691589;0;0;0,184579439252337;0;0;0;0;0;0,0218068535825545;0,0109034267912772;0;0;0;0;0;0;0,00233644859813084;0
"Atanassova_a2";0;0;0;0,0422535211267606;0;0,00821596244131456;0;0;0,0305164319248827;0;0;0;0;0;0;0,039906103286385;0;0;0;0,0410798122065727;0,0692488262910798;0;0;0;0;0;0;0,193661971830985;0;0;0;0;0;0;0;0;0,028169014084507;0,325117370892019;0;0,00586854460093898;0,183098591549296;0,00117370892018779;0;0;0,00352112676056338;0;0,00938967136150235;0,0187793427230047;0;0;0;0;0;0;0;0
"Atanassova_a3";0;0;0,0206929740134745;0;0;0,0428296438883542;0;0;0,0197305101058711;0;0;0;0;0;0;0,0615976900866218;0;0;0,00384985563041386;0,046679499518768;0,0534167468719923;0;0;0;0;0;0;0,276708373435996;0;0;0;0;0;0,00481231953801733;0;0;0,25264677574591;0,205004812319538;0;0;0,0101058710298364;0;0;0;0;0;0;0;0;0;0;0;0;0,00192492781520693;0;0
"Atanassova_a4";0;0;0;0,00913705583756345;0;0,0101522842639594;0;0;0,0609137055837564;0;0;0;0;0;0;0,0558375634517767;0;0;0;0,0416243654822335;0,0355329949238578;0;0;0;0;0;0;0,116751269035533;0;0;0;0;0;0;0;0;0,00406091370558375;0,598984771573604;0;0;0,0203045685279188;0;0;0;0;0;0,00101522842639594;0;0;0;0;0;0;0,0416243654822335;0,00406091370558375;0
"Atanassova_a5";0;0,00101010101010101;0,0737373737373737;0,0333333333333333;0;0,0252525252525253;0,0474747474747474;0;0,0474747474747474;0;0;0;0;0;0;0,098989898989899;0;0;0;0,0383838383838384;0,122222222222222;0;0;0;0;0;0;0,0292929292929293;0;0;0;0;0;0;0;0;0;0,362626262626263;0;0,0101010101010101;0,0383838383838384;0;0;0;0;0;0;0,0282828282828283;0;0;0;0;0;0,0323232323232323;0,0111111111111111;0
"Atanassova_b1";0,00256081946222791;0;0,00256081946222791;0,0512163892445583;0;0,0128040973111396;0,0345710627400768;0;0,0653008962868118;0;0;0;0;0;0;0,0460947503201025;0;0;0,0422535211267606;0,0268886043533931;0,00768245838668374;0;0;0;0;0;0;0,0985915492957747;0;0;0;0;0;0;0;0;0,00384122919334187;0,364916773367477;0;0;0,19078104993598;0;0;0;0;0;0;0,0422535211267606;0,00128040973111396;0;0,00128040973111396;0;0;0,00512163892445583;0;0
