"";"Abies";"Acer campestre-type";"Alnus";"Armeria-type";"Artemisia";"Betula";"Boraginaceae";"Botrychium";"Buxus";"Calluna vulgaris";"Carpinus betulus";"Caryophyllaceae (periporate excl. Paronychioideae)";"Cedrus";"Centaurea";"Chenopodiaceae/Amaranthaceae";"Asteraceae subf. Asteroideae";"Asteraceae subf. Cichorioideae";"Corylus";"Crassulaceae";"Brassicaceae";"Cyperaceae";"Dipsacaceae";"Ephedra";"Ericaceae";"Fagus";"Filipendula";"Fraxinus";"Gentianaceae";"Poaceae";"Hedera";"Helianthemum";"Hippophae rhamnoides";"Ilex";"Juniperus";"Osmunda regalis";"Picea";"Pinus";"Plantago";"Plantago lanceolata-type";"Polygonum";"Polypodium";"Populus";"Potamogeton";"Quercus ilex-type";"Quercus robur-type";"Ranunculaceae";"Ranunculus-type";"Rhamnus";"Rosaceae";"Rubiaceae";"Rumex";"Salix";"Saxifraga";"Scrophulariaceae";"Selaginella";"Taxus";"Thalictrum";"Tilia";"Ulmus";"Valeriana"
"Bjune_a207";0;0;0,0222222222222222;0;0,00185185185185185;0,290740740740741;0;0;0;0,00185185185185185;0,00185185185185185;0;0;0;0;0;0;0,00185185185185185;0;0;0,00740740740740741;0;0;0;0,00185185185185185;0,0037037037037037;0,00185185185185185;0;0,0518518518518519;0;0;0;0;0,0259259259259259;0;0,0111111111111111;0,568518518518519;0;0,00185185185185185;0;0;0;0;0;0;0;0;0;0;0;0;0,00185185185185185;0;0;0;0;0,00185185185185185;0;0,00185185185185185;0
"Bjune_a208";0;0;0,0543478260869565;0;0;0,378623188405797;0;0;0;0,0036231884057971;0,00181159420289855;0;0;0;0;0;0,00181159420289855;0,0126811594202899;0;0;0,016304347826087;0;0;0;0;0,0072463768115942;0,00181159420289855;0;0,0615942028985507;0;0;0;0;0,0253623188405797;0;0,0597826086956522;0,364130434782609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00543478260869565;0;0;0;0;0;0;0,00543478260869565;0
"Bjune_a209";0;0;0,0918803418803419;0;0,00213675213675214;0,311965811965812;0;0;0;0,00213675213675214;0;0;0;0;0;0;0,00641025641025641;0,0106837606837607;0;0;0,00854700854700855;0;0;0,00427350427350427;0;0,0106837606837607;0,00213675213675214;0;0,0726495726495727;0;0;0;0;0,0106837606837607;0;0,0299145299145299;0,429487179487179;0,00213675213675214;0;0;0,00213675213675214;0;0;0;0;0;0;0;0;0;0;0,00213675213675214;0;0;0;0;0;0;0;0
"Bjune_a210";0;0;0,12636165577342;0;0,00217864923747277;0,324618736383442;0;0;0;0,00435729847494553;0;0;0;0;0;0;0,00217864923747277;0,00435729847494553;0;0;0,0130718954248366;0;0;0;0;0,00217864923747277;0;0;0,0435729847494553;0;0;0;0;0,0196078431372549;0;0,0544662309368192;0,38562091503268;0;0,00217864923747277;0;0;0;0;0;0;0;0;0;0;0,00217864923747277;0;0,0108932461873638;0;0;0;0;0;0;0,00217864923747277;0
"Bjune_a211";0;0;0,124561403508772;0;0;0,396491228070175;0;0;0;0,0210526315789474;0;0;0;0;0;0;0,00175438596491228;0,0157894736842105;0;0;0,00701754385964912;0;0;0;0;0;0,00175438596491228;0;0,121052631578947;0;0;0;0;0,0333333333333333;0;0;0,254385964912281;0;0,00175438596491228;0;0,00175438596491228;0;0;0;0;0;0;0;0;0;0;0,00526315789473684;0;0;0;0;0;0,012280701754386;0,00175438596491228;0
"Bjune_a212";0;0;0,0338709677419355;0;0,0032258064516129;0,203225806451613;0;0;0;0,0354838709677419;0;0;0;0;0,0032258064516129;0;0;0,00967741935483871;0;0;0,00161290322580645;0;0;0,00161290322580645;0;0;0;0;0,0596774193548387;0;0;0;0;0,00967741935483871;0;0,00967741935483871;0,616129032258064;0;0,00161290322580645;0;0;0;0;0;0;0;0;0;0;0,00161290322580645;0;0,00645161290322581;0;0;0;0;0;0;0,0032258064516129;0
"Bjune_a213";0;0,00162337662337662;0,0616883116883117;0;0,00324675324675325;0,337662337662338;0;0;0;0,0178571428571429;0;0;0;0;0,00324675324675325;0;0,00162337662337662;0;0;0;0,00162337662337662;0;0;0,00162337662337662;0,00162337662337662;0;0,00487012987012987;0;0,0357142857142857;0;0;0;0;0,025974025974026;0;0,00324675324675325;0,493506493506494;0;0;0;0;0;0;0;0;0;0;0;0,00162337662337662;0;0;0;0;0;0;0;0;0,00162337662337662;0,00162337662337662;0
"Bjune_a214";0;0;0,0571428571428571;0;0,00380952380952381;0,268571428571429;0;0;0;0,0647619047619048;0;0;0;0;0,00380952380952381;0;0,0019047619047619;0,0152380952380952;0;0;0,00571428571428571;0;0;0,0019047619047619;0,0019047619047619;0;0;0;0,114285714285714;0;0;0;0;0,059047619047619;0;0,00761904761904762;0,371428571428571;0;0,0019047619047619;0;0;0;0,0019047619047619;0;0;0;0;0;0;0,0019047619047619;0;0,00761904761904762;0;0;0;0;0;0,0019047619047619;0,00761904761904762;0
"Bjune_a215";0;0;0,0186915887850467;0;0,00373831775700935;0,271028037383178;0;0;0;0,011214953271028;0;0;0;0;0;0;0,00186915887850467;0;0;0;0,00373831775700935;0;0;0;0;0;0,00373831775700935;0;0,0355140186915888;0;0;0;0;0,0336448598130841;0;0,011214953271028;0,596261682242991;0;0;0;0;0,00373831775700935;0;0;0;0;0;0;0;0;0;0,00373831775700935;0;0;0;0;0;0;0,00186915887850467;0
"Bjune_a216";0;0;0,0260492040520984;0;0,00434153400868307;0,364688856729378;0;0;0;0,044862518089725;0,00289435600578871;0;0;0;0,00144717800289436;0;0,00144717800289436;0,00578871201157742;0;0;0,00144717800289436;0;0;0,00144717800289436;0;0,00289435600578871;0,00144717800289436;0;0,0564399421128799;0;0;0;0;0,0303907380607815;0;0,00723589001447178;0,434153400868307;0;0,00144717800289436;0,00144717800289436;0;0,00144717800289436;0,00144717800289436;0;0;0;0;0;0;0;0;0,00289435600578871;0;0;0;0;0;0;0,00434153400868307;0
"Bjune_a217";0;0;0,118881118881119;0;0,00174825174825175;0,29020979020979;0;0;0;0,0122377622377622;0,00174825174825175;0;0;0;0;0;0;0,0157342657342657;0;0;0,013986013986014;0;0;0,0034965034965035;0;0;0;0;0,0681818181818182;0;0;0;0;0,0122377622377622;0;0,0192307692307692;0,428321678321678;0;0;0;0;0,0034965034965035;0;0;0;0;0;0;0,00174825174825175;0;0;0,0034965034965035;0;0;0;0;0;0,0034965034965035;0,00174825174825175;0
"Bjune_a218";0;0;0,103690685413005;0;0;0,330404217926186;0;0;0;0,0369068541300527;0;0;0;0;0,00175746924428822;0;0;0,0193321616871705;0;0;0,0105448154657293;0;0;0;0;0,0105448154657293;0,00351493848857645;0;0,140597539543058;0;0;0;0;0,0263620386643234;0;0,00351493848857645;0,29701230228471;0;0,00175746924428822;0;0;0,00175746924428822;0,00351493848857645;0;0;0;0;0;0,00175746924428822;0,00175746924428822;0;0;0;0;0;0;0;0,00175746924428822;0,00351493848857645;0
"Bjune_a219";0;0;0,088339222614841;0;0,00176678445229682;0,316254416961131;0;0;0;0,0300353356890459;0;0;0;0;0,00176678445229682;0;0,00176678445229682;0,00530035335689046;0;0;0,00706713780918728;0;0;0,0088339222614841;0;0,00176678445229682;0,00176678445229682;0;0,0759717314487632;0;0;0;0;0,0353356890459364;0;0,0265017667844523;0,386925795053004;0;0,00353356890459364;0;0;0;0;0;0;0;0;0;0;0;0;0,00176678445229682;0;0;0;0;0;0;0,00530035335689046;0
"Bjune_a220";0;0;0,163755458515284;0;0;0,34061135371179;0;0;0;0,00873362445414847;0;0;0;0;0,00218340611353712;0;0;0,0152838427947598;0;0;0,00873362445414847;0;0;0,00218340611353712;0;0;0,00436681222707424;0;0,104803493449782;0;0;0;0;0,0131004366812227;0;0,0109170305676856;0,314410480349345;0;0,00218340611353712;0;0;0;0;0;0;0;0;0;0,00436681222707424;0;0;0,00436681222707424;0;0;0;0;0;0;0;0
"Bjune_a221";0;0;0,0966101694915254;0;0;0,349152542372881;0;0;0;0,0288135593220339;0;0;0;0;0,00169491525423729;0;0;0,011864406779661;0;0;0,00677966101694915;0;0;0,00338983050847458;0,00169491525423729;0;0,00677966101694915;0;0,101694915254237;0;0;0;0;0,0389830508474576;0;0,00338983050847458;0,325423728813559;0;0,00169491525423729;0;0;0,00338983050847458;0;0;0;0;0;0;0;0;0;0,00847457627118644;0;0;0;0;0;0,00169491525423729;0,00847457627118644;0
"Bjune_a222";0;0,00382409177820268;0,116634799235182;0;0,00573613766730402;0,302103250478011;0;0;0;0,0363288718929254;0,00191204588910134;0;0;0;0;0;0,00573613766730402;0,0210325047801147;0;0,00382409177820268;0,00573613766730402;0;0;0,00191204588910134;0,00191204588910134;0,0133843212237094;0,00191204588910134;0;0,126195028680688;0;0;0;0;0,0267686424474187;0;0;0,275334608030593;0;0,00573613766730402;0;0;0;0,0133843212237094;0;0;0;0;0;0,00191204588910134;0,00191204588910134;0;0,00956022944550669;0;0;0;0;0;0,011472275334608;0,00573613766730402;0
"Bjune_a223";0;0,00218818380743982;0,188183807439825;0;0,0087527352297593;0,271334792122538;0;0;0;0,0131291028446389;0;0;0;0;0;0;0,00218818380743982;0,0196936542669584;0;0,00437636761487965;0,00656455142231947;0;0;0,00218818380743982;0,00218818380743982;0,0218818380743982;0,00656455142231947;0;0,146608315098468;0;0;0;0;0,0306345733041575;0;0,00218818380743982;0,188183807439825;0;0,00218818380743982;0;0;0,00218818380743982;0,00437636761487965;0;0;0;0;0;0,00656455142231947;0,00218818380743982;0;0,0481400437636762;0;0;0;0;0;0,00656455142231947;0,0109409190371991;0
"Bjune_a224";0;0,00326797385620915;0,0800653594771242;0;0;0,343137254901961;0;0;0;0,0196078431372549;0;0;0;0;0;0;0;0,0163398692810458;0;0,00163398692810458;0,00490196078431373;0;0;0,00163398692810458;0,00163398692810458;0,00163398692810458;0,00163398692810458;0;0,0931372549019608;0;0;0;0;0,0326797385620915;0;0,0065359477124183;0,369281045751634;0;0;0;0,00163398692810458;0,00163398692810458;0;0;0;0;0;0;0,00163398692810458;0;0;0,00980392156862745;0;0;0;0,00163398692810458;0;0,00326797385620915;0,00326797385620915;0
"Bjune_a225";0;0;0,0547945205479452;0;0,00391389432485323;0,356164383561644;0;0;0;0,0136986301369863;0;0;0;0;0,00782778864970646;0;0;0,0176125244618395;0;0;0,00391389432485323;0;0;0,00195694716242661;0;0;0,00391389432485323;0;0,0665362035225049;0;0;0;0;0,050880626223092;0;0,00978473581213307;0,391389432485323;0;0;0;0;0,00195694716242661;0;0;0;0;0;0;0,00195694716242661;0;0;0,00587084148727984;0;0;0;0;0;0,00391389432485323;0,00391389432485323;0
"Bjune_a226";0;0;0,0859872611464968;0;0,00159235668789809;0,253184713375796;0;0;0;0,00796178343949045;0;0;0;0;0;0;0;0,0398089171974522;0;0;0;0;0;0;0;0,00159235668789809;0,00159235668789809;0;0,0573248407643312;0;0;0;0;0,0254777070063694;0;0,0191082802547771;0,480891719745223;0;0;0;0,00159235668789809;0,00318471337579618;0,00318471337579618;0;0;0;0;0;0,00159235668789809;0;0;0,00636942675159236;0;0;0;0,00159235668789809;0;0,00159235668789809;0,00636942675159236;0
"Bjune_a227";0;0;0,158;0;0,002;0,332;0;0;0;0,02;0;0;0;0;0;0;0,002;0,02;0;0,002;0,01;0;0;0;0;0,006;0,002;0;0,114;0;0;0;0;0,032;0;0,022;0,266;0;0,002;0;0;0;0;0;0;0;0;0;0;0;0;0,004;0;0;0;0;0;0,002;0,004;0
"Bjune_a228";0;0;0,0770577933450088;0;0,00175131348511384;0,266199649737303;0;0;0;0,0227670753064799;0;0;0;0;0;0;0,00175131348511384;0,0140105078809107;0;0;0,00175131348511384;0;0;0,00350262697022767;0,00175131348511384;0,00350262697022767;0,00525394045534151;0;0,117338003502627;0;0;0;0;0,0560420315236427;0;0,0175131348511384;0,399299474605954;0,00175131348511384;0;0;0,00175131348511384;0;0;0;0;0;0;0;0;0;0;0,00525394045534151;0;0;0;0;0;0;0,00175131348511384;0
"Bjune_a229";0;0;0,166394779771615;0;0,0065252854812398;0,32137030995106;0;0;0;0,0228384991843393;0;0;0;0;0;0;0;0,0244698205546493;0;0;0,0097879282218597;0;0;0;0;0,00163132137030995;0,0032626427406199;0;0,0864600326264274;0;0;0;0;0,0244698205546493;0;0,00163132137030995;0,306688417618271;0;0;0;0;0,00163132137030995;0;0;0;0;0;0;0,00163132137030995;0;0;0,0097879282218597;0;0;0;0;0;0,00815660685154975;0,0032626427406199;0
"Bjune_a230";0;0,00210526315789474;0,221052631578947;0;0,00421052631578947;0,269473684210526;0;0;0;0,0126315789473684;0;0;0;0;0;0;0;0,0210526315789474;0;0;0,00421052631578947;0;0;0,00210526315789474;0;0,00421052631578947;0,00421052631578947;0;0,0547368421052632;0;0;0;0;0,0147368421052632;0;0,0126315789473684;0,345263157894737;0;0;0;0,00210526315789474;0,00210526315789474;0,00631578947368421;0;0;0;0;0;0;0,00210526315789474;0;0,00210526315789474;0;0;0;0;0;0,0105263157894737;0,00210526315789474;0
"Bjune_a231";0;0;0,155756207674944;0;0,00225733634311512;0,26410835214447;0;0;0;0,0090293453724605;0;0;0;0;0,00451467268623025;0;0,00451467268623025;0,018058690744921;0;0;0,0135440180586907;0;0;0;0;0,0293453724604966;0,00677200902934537;0;0,194130925507901;0;0;0;0;0,0203160270880361;0,00225733634311512;0,0090293453724605;0,200902934537246;0;0,00451467268623025;0;0;0,00451467268623025;0,0293453724604966;0;0;0;0;0;0,00225733634311512;0;0;0,00677200902934537;0;0;0;0;0;0,018058690744921;0;0
"Bjune_a232";0;0;0,116803278688525;0;0;0,286885245901639;0;0;0;0,0102459016393443;0;0;0;0;0,0040983606557377;0;0;0,0163934426229508;0;0;0,0040983606557377;0;0;0,0040983606557377;0,00204918032786885;0;0;0;0,0655737704918033;0;0;0;0;0,0348360655737705;0;0,00204918032786885;0,424180327868852;0;0,00204918032786885;0;0;0,00204918032786885;0;0;0;0;0;0;0;0;0;0,0040983606557377;0;0;0;0;0;0,0102459016393443;0,0102459016393443;0
"Bjune_a233";0;0;0,0753138075313808;0;0,00418410041841004;0,309623430962343;0;0;0;0,0251046025104603;0;0;0;0;0;0;0,00209205020920502;0,0271966527196653;0;0;0,00209205020920502;0;0;0,00209205020920502;0;0,00418410041841004;0,00209205020920502;0;0,135983263598326;0;0;0;0;0,0251046025104603;0,00209205020920502;0,00418410041841004;0,311715481171548;0;0,00627615062761506;0;0;0,00418410041841004;0,0418410041841004;0;0;0;0;0;0,00418410041841004;0,00209205020920502;0;0,00418410041841004;0;0;0;0;0;0,00418410041841004;0;0
"Bjune_a234";0;0;0,0227790432801822;0;0,00455580865603645;0,34624145785877;0;0;0;0,00455580865603645;0;0;0;0;0,00455580865603645;0;0,00227790432801822;0,00683371298405467;0;0;0,0159453302961276;0;0;0,0113895216400911;0;0;0,00227790432801822;0;0,189066059225513;0;0;0;0;0,0706150341685649;0;0,0432801822323462;0,250569476082005;0;0,00455580865603645;0;0;0;0;0;0;0;0;0;0;0,00227790432801822;0;0,0113895216400911;0;0;0;0;0;0,00227790432801822;0,00455580865603645;0
"Bjune_a235";0;0;0,0344827586206897;0;0;0,29973474801061;0;0;0;0,0106100795755968;0;0;0;0;0;0;0;0,00530503978779841;0;0;0,0503978779840849;0;0;0,0026525198938992;0;0,0026525198938992;0;0;0,185676392572944;0;0;0;0;0,0557029177718833;0;0,0212201591511936;0,326259946949602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0026525198938992;0;0;0;0;0;0,0026525198938992;0;0
"Bjune_a236";0;0;0,012589928057554;0;0;0,415467625899281;0;0;0;0,012589928057554;0;0;0;0;0;0;0;0,00179856115107914;0;0;0,0107913669064748;0;0;0,0161870503597122;0,00359712230215827;0;0,00359712230215827;0;0,152877697841727;0;0;0;0;0,0701438848920863;0;0,0251798561151079;0,266187050359712;0;0;0;0;0,00179856115107914;0;0;0;0;0;0;0;0;0;0,00719424460431655;0;0;0;0;0;0;0;0
"Bjune_a237";0;0;0,0193423597678917;0;0,00386847195357834;0,280464216634429;0;0;0;0,0058027079303675;0;0;0;0;0;0;0,00773694390715667;0,00967117988394584;0;0;0,0328820116054159;0;0;0,0058027079303675;0,00193423597678917;0;0,00193423597678917;0;0,145067698259188;0;0;0;0;0,106382978723404;0;0,0560928433268859;0,311411992263056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0058027079303675;0;0;0;0;0,0058027079303675;0;0;0
"Bjune_a238";0;0;0,00785340314136126;0;0,00785340314136126;0,227748691099476;0;0;0;0,00523560209424084;0;0;0;0;0;0;0,00523560209424084;0,00785340314136126;0;0;0,104712041884817;0;0;0,00785340314136126;0;0;0;0;0,217277486910995;0;0;0;0;0,0523560209424084;0;0,031413612565445;0,272251308900524;0;0,00523560209424084;0;0;0;0;0;0;0;0;0;0;0;0;0,0340314136125654;0,00261780104712042;0;0;0;0,00523560209424084;0,00523560209424084;0;0
"Bjune_a239";0;0;0,014018691588785;0;0;0,55607476635514;0;0;0;0,00233644859813084;0;0;0;0;0;0;0,00467289719626168;0,00467289719626168;0;0;0,0116822429906542;0;0;0,0373831775700935;0;0,00467289719626168;0;0;0,240654205607477;0;0;0;0;0,0163551401869159;0;0,00233644859813084;0,0700934579439252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0163551401869159;0,00233644859813084;0;0;0;0,0163551401869159;0;0;0
"Bjune_a240";0;0;0,0238805970149254;0;0,00597014925373134;0,561194029850746;0;0;0;0,00895522388059702;0;0;0;0;0;0;0,00298507462686567;0,00298507462686567;0;0;0,0298507462686567;0;0;0,0507462686567164;0;0,00597014925373134;0;0;0,107462686567164;0;0;0;0;0,0388059701492537;0;0,00298507462686567;0,140298507462687;0;0;0;0;0;0;0;0;0;0;0;0,00298507462686567;0;0;0,00895522388059702;0;0;0;0;0,00597014925373134;0;0;0
"Bjune_a241";0;0;0,00946372239747634;0;0;0,50788643533123;0;0;0;0,00315457413249211;0;0;0;0;0;0;0,00946372239747634;0;0;0,00315457413249211;0,0504731861198738;0;0;0,0126182965299685;0;0,00630914826498423;0;0;0,205047318611987;0;0;0;0;0,0315457413249211;0;0;0,082018927444795;0;0;0;0;0;0,00630914826498423;0;0;0;0;0;0;0,00315457413249211;0;0,0504731861198738;0;0;0;0;0,0189274447949527;0;0;0
"Bjune_a242";0;0;0,0079155672823219;0;0,00263852242744063;0,448548812664908;0;0;0;0;0;0;0;0;0,00527704485488127;0;0,00263852242744063;0;0;0,00263852242744063;0,0184696569920844;0;0;0,100263852242744;0;0,00263852242744063;0;0;0,203166226912929;0;0;0;0;0,0105540897097625;0;0,0079155672823219;0,150395778364116;0;0;0;0;0;0;0;0;0;0;0;0;0,00263852242744063;0;0,0105540897097625;0,00263852242744063;0;0;0;0,0211081794195251;0;0;0
"Bjune_a243";0;0;0,00665188470066519;0;0,00443458980044346;0,42350332594235;0;0;0;0,00221729490022173;0;0;0;0;0,00665188470066519;0;0,00443458980044346;0,00221729490022173;0;0;0,00443458980044346;0;0;0,0199556541019956;0;0;0;0;0,121951219512195;0;0;0;0;0,0376940133037694;0;0,00665188470066519;0,297117516629712;0;0;0;0;0;0;0;0;0;0;0;0;0,00221729490022173;0;0,0310421286031042;0;0;0;0;0,0288248337028825;0;0;0
"Bjune_a244";0;0;0,013745704467354;0;0,00343642611683849;0,357388316151203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0171821305841924;0;0;0,195876288659794;0;0,00343642611683849;0;0;0,288659793814433;0;0;0;0;0,00687285223367698;0;0,00343642611683849;0,0652920962199313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0378006872852234;0;0;0;0;0,00687285223367698;0;0;0
"Bjune_a245";0;0;0,0131578947368421;0;0,00219298245614035;0,651315789473684;0;0;0;0,0043859649122807;0;0;0;0;0;0;0;0;0;0;0,0109649122807018;0;0;0,0657894736842105;0;0,0043859649122807;0;0;0,100877192982456;0;0;0;0;0,0131578947368421;0;0,00657894736842105;0,118421052631579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0043859649122807;0;0;0;0;0,00219298245614035;0;0,00219298245614035;0
"Bjune_a246";0;0;0,00879120879120879;0;0,0043956043956044;0,432967032967033;0;0;0;0;0;0;0;0;0,0021978021978022;0;0,0021978021978022;0;0;0;0,0131868131868132;0;0;0,0857142857142857;0;0,0043956043956044;0;0;0,142857142857143;0;0;0;0;0,0131868131868132;0;0,0043956043956044;0,23956043956044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0285714285714286;0;0;0;0;0,0175824175824176;0;0;0
"Bjune_a247";0;0;0,0076530612244898;0;0,00510204081632653;0,285714285714286;0;0;0;0;0;0;0;0;0;0;0,0229591836734694;0;0;0;0,0255102040816327;0;0;0,0943877551020408;0;0,00255102040816327;0;0;0,311224489795918;0;0;0;0;0,0229591836734694;0;0,00510204081632653;0,158163265306122;0;0,00255102040816327;0;0;0;0,00255102040816327;0;0;0;0;0;0;0;0;0,0280612244897959;0,00255102040816327;0;0;0;0,0204081632653061;0;0,00255102040816327;0
"Bjune_a248";0;0;0,00504201680672269;0;0,00504201680672269;0,648739495798319;0;0;0;0;0;0;0;0;0,00168067226890756;0;0;0;0;0,00168067226890756;0,00336134453781513;0;0;0,00504201680672269;0;0;0;0;0,0487394957983193;0;0;0;0;0,0184873949579832;0;0,00840336134453781;0,245378151260504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00672268907563025;0;0;0;0;0;0;0,00168067226890756;0
"Bjune_a249";0;0;0,0105263157894737;0;0,00701754385964912;0,291228070175439;0;0;0;0;0,00350877192982456;0;0;0;0,00701754385964912;0;0,0140350877192982;0,00350877192982456;0;0;0,0842105263157895;0;0;0,0456140350877193;0;0,00350877192982456;0;0;0,192982456140351;0;0;0;0;0,0175438596491228;0;0;0,235087719298246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0245614035087719;0,00701754385964912;0;0;0;0,0526315789473684;0;0;0
"Bjune_a250";0;0;0,0102249488752556;0;0;0,566462167689162;0;0;0;0,00408997955010225;0;0;0;0;0;0;0,00204498977505112;0;0;0;0,0184049079754601;0;0;0,065439672801636;0;0,0102249488752556;0;0;0,208588957055215;0;0;0;0;0,0143149284253579;0;0,00613496932515337;0,0838445807770961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0102249488752556;0;0;0;0;0;0;0;0
"Bjune_a251";0;0;0,0075187969924812;0;0,0075187969924812;0,616541353383459;0;0;0;0;0;0;0;0;0,0018796992481203;0;0;0;0;0;0,018796992481203;0;0;0,0582706766917293;0;0,0018796992481203;0;0;0,0319548872180451;0;0;0;0;0,0432330827067669;0;0,0037593984962406;0,197368421052632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0112781954887218;0;0;0;0;0;0;0;0
"Bjune_a252";0;0;0,00452488687782805;0;0,00904977375565611;0,34841628959276;0;0;0;0;0;0;0;0;0,00452488687782805;0;0;0;0;0;0,0294117647058824;0;0;0,0339366515837104;0;0;0;0;0,235294117647059;0;0;0;0;0,0226244343891403;0;0,00452488687782805;0,271493212669683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0180995475113122;0,00226244343891403;0;0;0;0,0158371040723982;0;0;0
"Bjune_a253";0;0;0,00204918032786885;0;0,00204918032786885;0,793032786885246;0;0;0;0;0;0;0;0;0;0;0,00204918032786885;0;0;0;0,00204918032786885;0;0;0,0102459016393443;0;0;0;0;0,0430327868852459;0;0;0;0;0,0184426229508197;0;0;0,110655737704918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,014344262295082;0;0;0;0;0,00204918032786885;0;0;0
"Bjune_a254";0;0;0;0;0;0,417857142857143;0;0;0;0,00714285714285714;0;0;0;0;0;0;0,0142857142857143;0,00357142857142857;0;0;0,0178571428571429;0;0;0,317857142857143;0;0;0;0;0,125;0;0;0;0;0,0214285714285714;0;0;0,0464285714285714;0;0;0;0;0;0;0;0;0;0;0;0,00357142857142857;0;0;0,0142857142857143;0;0;0;0;0,0107142857142857;0;0;0
"Bjune_a255";0;0;0,0159045725646123;0;0,00198807157057654;0,536779324055666;0;0;0;0;0;0;0;0;0,00596421471172962;0;0,00198807157057654;0;0;0;0,00198807157057654;0;0;0,0377733598409543;0;0;0;0;0,10337972166998;0;0;0;0;0,0397614314115308;0;0,00596421471172962;0,230616302186879;0;0;0;0;0;0;0;0;0;0;0;0,00198807157057654;0;0;0,0119284294234592;0;0;0;0;0,00397614314115308;0;0;0
"Bjune_a256";0;0;0,00726392251815981;0;0,00726392251815981;0,23728813559322;0;0;0;0;0;0,00242130750605327;0;0;0,00484261501210654;0;0,00968523002421308;0;0;0,00242130750605327;0,00968523002421308;0;0;0,0944309927360775;0;0;0;0;0,188861985472155;0;0;0;0;0,00726392251815981;0;0,00968523002421308;0,372881355932203;0;0;0;0;0,00242130750605327;0;0;0;0,00242130750605327;0;0;0;0;0;0,0411622276029056;0;0;0;0;0;0;0;0
"Bjune_a257";0;0;0,0471698113207547;0;0,00188679245283019;0,307547169811321;0;0;0;0,233962264150943;0;0;0;0;0;0;0;0,0188679245283019;0;0;0,030188679245283;0;0;0,1;0;0,00188679245283019;0;0;0,060377358490566;0;0;0;0;0,0226415094339623;0;0,0132075471698113;0,149056603773585;0;0;0;0,00188679245283019;0;0,00188679245283019;0;0;0;0;0;0;0;0;0,00188679245283019;0;0;0;0;0;0;0,00754716981132075;0
"Bjune_a258";0;0;0,0350467289719626;0;0,00233644859813084;0,163551401869159;0;0;0;0,0607476635514019;0;0;0;0;0;0;0;0,00233644859813084;0;0;0,00700934579439252;0;0;0,00934579439252336;0;0;0;0;0,0677570093457944;0;0;0;0;0,0303738317757009;0;0,00467289719626168;0,614485981308411;0;0;0;0;0,00233644859813084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bjune_a259";0;0;0,0794701986754967;0;0,0022075055187638;0,222958057395143;0;0;0;0,00883002207505519;0;0;0;0;0;0;0;0,0132450331125828;0;0;0;0;0;0,00662251655629139;0;0;0;0;0,0728476821192053;0;0;0;0;0,0816777041942605;0;0,00662251655629139;0,492273730684327;0;0;0;0;0;0,00441501103752759;0;0;0;0;0;0,00441501103752759;0;0;0,00441501103752759;0;0;0;0;0;0;0;0
"Bjune_a260";0;0;0,055421686746988;0;0;0,313253012048193;0;0;0;0,00240963855421687;0;0;0;0;0;0;0,00240963855421687;0,0120481927710843;0;0;0,0120481927710843;0;0;0,00240963855421687;0;0,0072289156626506;0;0;0,0987951807228916;0;0;0;0;0,0313253012048193;0;0,0506024096385542;0,397590361445783;0;0;0;0;0;0,0120481927710843;0;0;0;0;0;0,00240963855421687;0;0;0;0;0;0;0;0;0;0;0
"Bjune_a261";0;0;0,110344827586207;0;0;0,257471264367816;0;0;0;0,00229885057471264;0;0;0;0;0,00229885057471264;0;0,00229885057471264;0,00689655172413793;0;0;0,0183908045977011;0;0;0,00689655172413793;0;0,00919540229885057;0;0;0,0942528735632184;0;0;0;0;0,0206896551724138;0;0,0275862068965517;0,379310344827586;0;0;0;0;0;0,0528735632183908;0;0;0;0;0;0,00459770114942529;0;0;0;0;0;0;0;0;0;0,00459770114942529;0
"Bjune_a262";0;0;0,087719298245614;0;0;0,327485380116959;0;0;0;0;0;0;0;0;0;0;0,0087719298245614;0;0;0;0,0233918128654971;0;0;0,00292397660818713;0;0,00292397660818713;0;0;0,0818713450292398;0;0;0;0;0,0935672514619883;0;0,0263157894736842;0,330409356725146;0;0;0;0;0;0;0;0;0;0;0;0,00292397660818713;0,00292397660818713;0;0,00292397660818713;0;0;0;0;0,00292397660818713;0;0,00292397660818713;0
