"";"X";"X2";"optima";"mean";"X0.5_inf";"X0.5_sup";"X0.95_inf";"X0.95_sup";"mean.1";"X0.5_inf.1";"X0.5_sup.1";"X0.95_inf.1";"X0.95_sup.1";"mean.2";"X0.5_inf.2";"X0.5_sup.2";"X0.95_inf.2";"X0.95_sup.2";"mean.3";"X0.5_inf.3";"X0.5_sup.3";"X0.95_inf.3";"X0.95_sup.3";"mean.4";"X0.5_inf.4";"X0.5_sup.4";"X0.95_inf.4";"X0.95_sup.4"
"82";82;11059,90077;3,153153153;3,125904659;-0,910910911;7,077077077;-8,758758759;14,92492492;718,3908568;336,3363363;716,7167167;164,1641642;1473,473473;19,72212248;15,52552553;23,78378378;7,417417417;32,04204204;-11,53281082;-18,82882883;-4,234234234;-32,88288288;9,81981982;10160,6397;5396,596597;13139,53954;0;19767,96797
"83";83;11195,69868;3,013013013;3,045488065;-1,051051051;7,077077077;-8,898898899;15,06506507;710,229274;332,3323323;708,7087087;164,1641642;1453,453453;19,78615388;15,67567568;23,93393393;7,417417417;32,04204204;-11,80066246;-19,18918919;-4,414414414;-33,42342342;9,81981982;10025,30906;5337,937938;12963,56356;0;19474,67467
"84";84;11348,0312;3,013013013;3,051055952;-1,051051051;7,077077077;-8,898898899;14,92492492;715,3807901;336,3363363;716,7167167;168,1681682;1465,465465;19,73918746;15,67567568;23,93393393;7,567567568;32,04204204;-11,78873891;-19,00900901;-4,414414414;-33,24324324;9,63963964;10461,57473;5513,913914;13491,49149;0;20354,55455
"85";85;11500,28107;3,013013013;2,96189223;-1,191191191;7,077077077;-9,179179179;15,06506507;711,4884025;336,3363363;712,7127127;168,1681682;1453,453453;19,70404254;15,52552553;23,78378378;7,417417417;32,04204204;-11,93050607;-19,36936937;-4,594594595;-33,6036036;9,81981982;10405,93431;5513,913914;13432,83283;0;20237,23724
"86";86;11618,66749;3,013013013;2,97111968;-1,191191191;7,077077077;-9,179179179;15,06506507;710,6579567;336,3363363;712,7127127;168,1681682;1453,453453;19,7316218;15,67567568;23,93393393;7,567567568;32,04204204;-11,93621535;-19,36936937;-4,594594595;-33,6036036;9,81981982;10377,65215;5513,913914;13374,17417;0;20178,57858
"87";87;11755,91868;3,153153153;3,110299261;-1,051051051;7,217217217;-9,039039039;15,34534535;580,2968987;336,3363363;604,6046046;192,1921922;1073,073073;21,26560151;17,47747748;24,98498498;10,12012012;32,34234234;-12,06079044;-19,36936937;-4,594594595;-33,78378378;9,81981982;5547,594866;3050,25025;7156,356356;0;10617,21722
"88";88;11903,60473;3,153153153;3,19741483;-0,910910911;7,357357357;-9,179179179;15,48548549;527,9389192;332,3323323;556,5565566;204,2042042;924,9249249;22,2066728;18,67867868;25,58558559;11,77177177;32,49249249;-12,22039157;-19,72972973;-4,774774775;-34,14414414;9,63963964;4765,254027;2874,274274;6159,159159;117,3173173;8916,116116
"89";89;12055,92466;3,153153153;3,196877991;-0,910910911;7,357357357;-9,179179179;15,48548549;528,8571001;336,3363363;560,5605606;204,2042042;928,9289289;22,19354572;18,67867868;25,58558559;11,77177177;32,49249249;-12,23331262;-19,72972973;-4,774774775;-34,14414414;9,63963964;4781,143443;2874,274274;6159,159159;117,3173173;8974,774775
"90";90;12207,53699;3,153153153;3,196358016;-0,910910911;7,357357357;-9,039039039;15,48548549;529,7611826;332,3323323;560,5605606;204,2042042;928,9289289;22,18073523;18,67867868;25,58558559;11,77177177;32,49249249;-12,24585918;-19,72972973;-4,774774775;-34,14414414;9,63963964;4796,911032;2932,932933;6217,817818;117,3173173;9033,433433
"91";91;12322,33983;3,293293293;3,224840267;-0,910910911;7,497497497;-9,039039039;15,62562563;534,0415798;332,3323323;564,5645646;200,2002002;940,9409409;22,13142053;18,52852853;25,58558559;11,62162162;32,49249249;-12,17570688;-19,72972973;-4,774774775;-34,14414414;9,63963964;4873,060406;2932,932933;6276,476476;117,3173173;9150,750751
"92";92;12473,9495;3,293293293;3,246731654;-0,630630631;7,077077077;-8,058058058;14,64464464;507,8302894;328,3283283;536,5365365;204,2042042;872,8728729;22,58014199;19,57957958;25,58558559;13,57357357;31,59159159;-12,9410591;-20,09009009;-5,855855856;-33,78378378;7,837837838;4558,737268;2874,274274;5865,865866;234,6346346;8505,505506
"93";93;12620,62353;3,433433433;3,395001184;-0,770770771;7,497497497;-8,758758759;15,48548549;541,0128757;340,3403403;572,5725726;204,2042042;948,9489489;22,21096136;18,67867868;25,73573574;11,77177177;32,64264264;-11,80755706;-19,18918919;-4,414414414;-33,6036036;9,81981982;4850,922023;2932,932933;6276,476476;117,3173173;9092,092092
"94";94;12754,96434;3,433433433;3,389269585;-0,770770771;7,637637638;-9,039039039;15,76576577;507,3122806;336,3363363;540,5405405;212,2122122;864,8648649;22,76927483;19,42942943;26,03603604;12,97297297;32,64264264;-12,34540604;-19,90990991;-4,954954955;-34,5045045;9,63963964;4529,610755;2874,274274;5865,865866;293,2932933;8446,846847
"95";95;12888,80842;3,153153153;3,167580938;-1,051051051;7,497497497;-9,319319319;15,76576577;526,1834848;332,3323323;556,5565566;200,2002002;920,9209209;22,26275651;18,82882883;25,73573574;11,92192192;32,64264264;-12,40172691;-19,90990991;-4,954954955;-34,5045045;9,63963964;4798,303595;2932,932933;6217,817818;117,3173173;8974,774775
"96";96;13040,28112;3,293293293;3,244577179;-1,051051051;7,497497497;-9,319319319;15,90590591;516,6117201;332,3323323;548,5485485;204,2042042;892,8928929;22,54154271;19,12912913;26,03603604;12,37237237;32,79279279;-12,53903049;-20,09009009;-4,954954955;-34,86486486;9,81981982;4698,080358;2932,932933;6100,500501;234,6346346;8798,798799
"97";97;13160,42246;2,872872873;2,871941541;-1,471471471;7,217217217;-10,02002002;15,62562563;554,9372359;324,3243243;580,5805806;188,1881882;1017,017017;21,63797617;17,92792793;25,28528529;10,72072072;32,49249249;-12,74705064;-20,27027027;-5,135135135;-35,04504505;9,459459459;5355,200115;3050,25025;6921,721722;0;10147,94795
"98";98;13307,86866;2,732732733;2,713256497;-1,611611612;7,077077077;-10,16016016;15,48548549;686,8982337;320,3203203;684,6846847;156,1561562;1409,409409;20,03659246;15,97597598;24,23423423;7,867867868;32,34234234;-12,5558575;-20,09009009;-4,954954955;-34,86486486;9,81981982;9928,983406;5396,596597;12846,24625;0;19181,38138
"99";99;13485,02852;2,732732733;2,697278966;-1,611611612;7,077077077;-10,16016016;15,62562563;689,4444595;320,3203203;688,6886887;156,1561562;1417,417417;19,98107898;15,82582583;24,08408408;7,717717718;32,34234234;-12,51335429;-20,09009009;-4,954954955;-34,86486486;9,81981982;9982,896462;5455,255255;12904,9049;0;19240,04004
"100";100;13640,66381;3,013013013;2,96620128;-1,471471471;7,357357357;-10,02002002;15,90590591;703,5278828;332,3323323;704,7047047;164,1641642;1433,433433;19,92037862;15,67567568;24,08408408;7,567567568;32,34234234;-11,92942604;-19,54954955;-4,234234234;-34,5045045;10,54054054;9534,154298;5396,596597;12376,97698;0;18184,18418
"101";101;13841,90951;3,153153153;3,158457477;-1,191191191;7,497497497;-9,5995996;16,04604605;721,7794874;348,3483483;728,7287287;172,1721722;1461,461461;19,8704112;15,52552553;24,08408408;7,267267267;32,49249249;-11,44082708;-19,00900901;-3,693693694;-33,96396396;11,08108108;9590,187961;5455,255255;12435,63564;0;18242,84284
"102";102;14037,21648;2,732732733;2,699295647;-1,611611612;6,936936937;-9,87987988;15,34534535;716,5840913;344,3443443;720,7207207;172,1721722;1453,453453;19,49661648;15,37537538;23,63363363;7,267267267;31,74174174;-12,16498526;-19,72972973;-4,594594595;-34,32432432;10;9759,920253;5513,913914;12611,61161;0;18594,79479
"103";103;14232,05193;3,293293293;3,352131336;-0,49049049;7,217217217;-8,058058058;14,78478478;627,0771052;340,3403403;644,6446446;184,1841842;1193,193193;21,21658717;17,62762763;24,68468468;10,87087087;31,59159159;-11,82898548;-19,00900901;-4,774774775;-32,7027027;8,918918919;6198,650104;3519,51952;8036,236236;0;11849,04905
"104";104;14385,74914;3,013013013;3,040915158;-1,051051051;7,217217217;-9,179179179;15,34534535;616,0427481;336,3363363;636,6366366;184,1841842;1169,169169;20,81486395;17,02702703;24,53453453;9,51951952;32,04204204;-11,91233898;-19,18918919;-4,594594595;-33,42342342;9,459459459;6165,539795;3460,860861;7977,577578;0;11790,39039
"105";105;14585,54123;2,592592593;2,604778012;-1,611611612;6,796796797;-9,73973974;14,92492492;727,3915333;340,3403403;728,7287287;168,1681682;1493,493493;19,37839423;15,37537538;23,48348348;7,417417417;31,44144144;-12,37485849;-19,90990991;-4,954954955;-34,32432432;9,459459459;9891,864046;5396,596597;12787,58759;0;19005,40541
"106";106;14777,79702;2,592592593;2,600431793;-1,751751752;7,077077077;-10,3003003;15,62562563;696,8392893;328,3283283;696,6966967;160,1601602;1429,429429;19,6671186;15,52552553;23,78378378;7,417417417;31,89189189;-12,603262;-20,27027027;-4,774774775;-35,22522523;10,18018018;9449,929047;5220,620621;12201,001;0;18125,52553
"107";107;14957,42156;1,611611612;1,586843744;-2,732732733;5,955955956;-11,14114114;14,36436436;670,7018722;312,3123123;668,6686687;152,1521522;1381,381381;19,13359715;15,22522523;23,03303303;7,567567568;30,84084084;-14,24657896;-21,71171171;-6,756756757;-36,12612613;7,657657658;10495,14009;5631,231231;13550,15015;0;20354,55455
"108";108;15154,92661;2,732732733;2,671958341;-1,471471471;6,796796797;-9,459459459;14,78478478;720,6077959;336,3363363;720,7207207;164,1641642;1481,481481;19,43467786;15,52552553;23,48348348;7,717717718;31,14114114;-12,42959808;-19,72972973;-5,135135135;-33,78378378;8,918918919;10798,09077;5807,207207;13960,76076;0;20941,14114
"109";109;15291,27713;2,732732733;2,694796368;-1,611611612;6,936936937;-9,87987988;15,20520521;698,6476387;324,3243243;696,6966967;160,1601602;1433,433433;19,75358554;15,82582583;23,63363363;8,168168168;31,29129129;-12,71227868;-20,27027027;-5,315315315;-34,68468468;9,279279279;10508,17628;5572,572573;13550,15015;0;20413,21321
"110";110;15510,81339;1,471471471;1,511891549;-2,732732733;5,815815816;-11,14114114;14,08408408;676,7008627;312,3123123;672,6726727;152,1521522;1397,397397;19,03120841;15,07507508;22,88288288;7,567567568;30,54054054;-14,29710811;-21,71171171;-6,936936937;-35,94594595;7,297297297;10688,78581;5689,88989;13784,78478;0;20765,16517
"111";111;15713,87932;2,312312312;2,263950327;-2,032032032;6,516516517;-10,3003003;14,92492492;618,766959;332,3323323;636,6366366;180,1801802;1189,189189;20,09651473;16,27627628;23,93393393;8,768768769;31,29129129;-13,03007297;-20,45045045;-5,495495495;-34,86486486;8,918918919;6459,635331;3578,178178;8329,52953;0;12376,97698
"112";112;15910,85449;1,751751752;1,772129723;-2,592592593;6,236236236;-11,14114114;14,78478478;690,7971577;320,3203203;688,6886887;156,1561562;1421,421421;19,10420309;15,22522523;23,03303303;7,417417417;30,69069069;-13,73685097;-21,35135135;-6,216216216;-35,94594595;8,378378378;9868,580698;5513,913914;12787,58759;0;18888,08809
"113";113;16043,8796;1,611611612;1,595756303;-2,732732733;5,955955956;-11,28128128;14,36436436;687,3649739;316,3163163;684,6846847;152,1521522;1421,421421;18,98512731;15,07507508;22,88288288;7,417417417;30,54054054;-13,98384508;-21,53153153;-6,576576577;-35,94594595;7,837837838;10237,70102;5572,572573;13256,85686;0;19767,96797
"114";114;16262,90075;1,611611612;1,568496706;-2,732732733;5,815815816;-11,001001;14,22422422;685,1667077;308,3083083;676,6766767;148,1481481;1425,425425;19,01770142;15,22522523;22,88288288;7,717717718;30,39039039;-14,12149567;-21,35135135;-6,756756757;-35,58558559;7,297297297;10934,61751;5689,88989;14078,07808;0;21351,75175
"115";115;16436,07216;1,611611612;1,567366898;-2,732732733;5,815815816;-11,001001;14,22422422;686,4696916;308,3083083;680,6806807;148,1481481;1433,433433;19,00690881;15,22522523;22,88288288;7,717717718;30,39039039;-14,10638927;-21,35135135;-6,756756757;-35,58558559;7,297297297;10976,51352;5748,548549;14136,73674;0;21469,06907
"116";116;16632,49223;1,611611612;1,570836893;-2,732732733;5,815815816;-11,001001;14,08408408;688,8715407;308,3083083;680,6806807;148,1481481;1441,441441;18,99199153;15,22522523;22,88288288;7,717717718;30,39039039;-14,07129895;-21,35135135;-6,756756757;-35,40540541;7,297297297;11057,2807;5748,548549;14254,05405;0;21645,04505
"117";117;16805,99282;1,471471471;1,521248701;-2,172172172;5,255255255;-9,459459459;12,4024024;753,6060653;356,3563564;756,7567568;176,1761762;1541,541542;18,67420207;14,92492492;22,43243243;7,417417417;29,78978979;-13,08882823;-19,54954955;-6,576576577;-32,16216216;6,036036036;10838,83421;5748,548549;13960,76076;0;21117,11712
"118";118;16981,41635;1,331331331;1,383675371;-2,872872873;5,675675676;-11,28128128;13,94394394;692,5379294;308,3083083;684,6846847;144,1441441;1453,453453;18,78164321;14,92492492;22,58258258;7,417417417;30,09009009;-14,21009049;-21,35135135;-6,936936937;-35,58558559;7,117117117;11362,71844;5924,524525;14664,66466;0;22231,63163
"119";119;17167,64704;1,751751752;1,770452173;-2,452452452;5,955955956;-10,58058058;14,22422422;704,8111472;316,3163163;696,6966967;148,1481481;1473,473473;18,83861579;14,92492492;22,73273273;7,417417417;30,39039039;-13,63286251;-20,99099099;-6,396396396;-35,04504505;7,837837838;11362,5638;5924,524525;14606,00601;0;22231,63163
"120";120;17339,12568;2,592592593;2,646716066;-1,611611612;6,796796797;-9,73973974;15,06506507;504,3851248;332,3323323;536,5365365;208,2082082;856,8568569;22,16753126;18,97897898;25,43543544;12,52252252;31,74174174;-13,27809648;-20,81081081;-5,855855856;-35,22522523;8,558558559;4481,390344;2874,274274;5807,207207;293,2932933;8388,188188
"121";121;17539,84559;2,452452452;2,385551726;-1,891891892;6,656656657;-10,3003003;15,06506507;715,0849061;328,3283283;712,7127127;156,1561562;1481,481481;19,02035051;14,92492492;23,03303303;7,117117117;30,99099099;-12,72010543;-20,27027027;-5,315315315;-34,68468468;9,279279279;11071,16551;5924,524525;14312,71271;0;21469,06907
"122";122;17736,75016;1,471471471;1,41982472;-2,872872873;5,675675676;-11,28128128;14,08408408;692,5854591;312,3123123;684,6846847;148,1481481;1445,445445;18,66727404;14,77477477;22,43243243;7,267267267;29,93993994;-14,12521606;-21,53153153;-6,756756757;-35,76576577;7,477477477;11249,65667;5983,183183;14547,34735;0;21879,67968
"123";123;17911,44089;2,732732733;2,736906299;-1,471471471;7,077077077;-9,73973974;15,34534535;516,9412348;328,3283283;548,5485485;200,2002002;900,9009009;21,77734685;18,52852853;25,13513514;11,92192192;31,59159159;-12,88700842;-20,45045045;-5,495495495;-34,86486486;9,099099099;4672,357627;2874,274274;6041,841842;117,3173173;8740,14014
"124";124;18112,25456;1,891891892;1,959001914;-2,452452452;6,376376376;-11,14114114;14,92492492;703,57056;320,3203203;700,7007007;152,1521522;1461,461461;18,85516398;14,92492492;22,73273273;7,417417417;30,39039039;-13,24526633;-20,81081081;-5,855855856;-35,40540541;8,738738739;10820,52701;5865,865866;13960,76076;0;20882,48248
"125";125;18285,97387;1,891891892;1,907505344;-2,312312312;6,096096096;-10,58058058;14,36436436;695,7826198;320,3203203;692,6926927;156,1561562;1437,437437;18,93142626;15,07507508;22,88288288;7,417417417;30,39039039;-13,59101307;-20,81081081;-6,216216216;-35,04504505;8,018018018;10912,00165;5807,207207;14078,07808;0;21175,77578
"126";126;18473,32837;3,433433433;3,493882665;-0,630630631;7,637637638;-8,618618619;15,62562563;571,8280095;348,3483483;600,6006006;208,2082082;1021,021021;21,60082081;17,92792793;25,13513514;10,87087087;32,19219219;-11,3447481;-18,82882883;-3,873873874;-33,24324324;10,54054054;5142,204781;3050,25025;6628,428428;58,65865866;9678,678679
"127";127;18603,05138;2,872872873;2,865283321;-1,331331331;7,077077077;-9,5995996;15,34534535;711,8348129;332,3323323;712,7127127;164,1641642;1465,465465;19,68757186;15,82582583;23,48348348;8,168168168;31,14114114;-12,3385789;-19,72972973;-4,954954955;-34,14414414;9,63963964;10407,18026;5689,88989;13491,49149;0;20061,26126
"128";128;18769,38573;2,312312312;2,287341691;-1,751751752;6,376376376;-9,73973974;14,22422422;858,3306942;476,4764765;888,8888889;264,2642643;1621,621622;18,5334187;15,07507508;22,13213213;8,018018018;29,03903904;-11,2126303;-17,74774775;-4,774774775;-30,36036036;8,018018018;11487,35782;6687,087087;14899,2993;0;21586,38639
"129";129;18937,51137;3,293293293;3,226948702;-0,910910911;7,357357357;-9,039039039;15,48548549;556,7967392;340,3403403;584,5845846;200,2002002;992,992993;21,58107766;18,07807808;25,13513514;11,02102102;32,04204204;-11,8524601;-19,18918919;-4,414414414;-33,6036036;10;5050,637778;2991,591592;6511,111111;58,65865866;9502,702703
"130";130;19092,68216;2,312312312;2,336715557;-2,032032032;6,656656657;-10,44044044;15,06506507;700,8167076;316,3163163;696,6966967;152,1521522;1465,465465;19,51584927;15,52552553;23,48348348;7,867867868;31,29129129;-12,97482682;-20,45045045;-5,495495495;-34,86486486;8,918918919;10924,32526;5631,231231;14078,07808;0;21410,41041
"131";131;19242,73625;2,032032032;2,091680679;-2,172172172;6,236236236;-10,3003003;14,36436436;540,1724345;316,3163163;564,5645646;184,1841842;988,988989;21,19724421;17,62762763;24,68468468;10,72072072;31,59159159;-13,81749862;-21,17117117;-6,576576577;-35,22522523;7,657657658;5106,768189;2874,274274;6628,428428;0;9795,995996
"132";132;19392,73265;3,153153153;3,139964213;-0,630630631;6,796796797;-7,917917918;14,08408408;492,6750211;328,3283283;524,5245245;208,2082082;832,8328328;22,70045775;19,87987988;25,58558559;14,02402402;31,29129129;-13,12652508;-19,90990991;-6,216216216;-33,24324324;6,936936937;4326,844668;2756,956957;5572,572573;293,2932933;8036,236236
"133";133;19578,3653;3,013013013;3,08186674;-1,191191191;7,357357357;-9,5995996;15,76576577;466,7859294;332,3323323;500,5005005;220,2202202;752,7527528;23,43071254;20,48048048;26,48648649;14,47447447;32,34234234;-13,22150674;-20,63063063;-5,675675676;-35,22522523;8,738738739;4086,446499;2756,956957;5220,620621;527,9279279;7508,308308
"134";134;19727,60529;2,732732733;2,745092132;-1,611611612;7,077077077;-10,16016016;15,62562563;486,6806596;328,3283283;520,5205205;208,2082082;816,8168168;22,76406592;19,57957958;26,03603604;13,12312312;32,34234234;-13,26363119;-20,81081081;-5,855855856;-35,40540541;8,738738739;4312,140365;2756,956957;5572,572573;293,2932933;8036,236236
"135";135;19900,69885;2,452452452;2,483690099;-1,891891892;6,796796797;-10,44044044;15,34534535;533,3463169;320,3203203;560,5605606;188,1881882;964,964965;21,61613919;18,07807808;25,13513514;11,17117117;32,19219219;-13,19671933;-20,63063063;-5,675675676;-35,22522523;8,918918919;4945,092674;2815,615616;6393,793794;0;9385,385385
"136";136;20070,60593;2,172172172;2,1786261;-2,172172172;6,516516517;-10,72072072;15,06506507;695,4705644;308,3083083;684,6846847;148,1481481;1461,461461;19,46187677;15,37537538;23,48348348;7,417417417;31,59159159;-13,10359084;-20,63063063;-5,675675676;-35,04504505;8,918918919;10931,58438;5572,572573;14019,41942;0;21527,72773
"137";137;20202,84025;2,172172172;2,169729289;-2,172172172;6,516516517;-10,72072072;15,06506507;694,7697371;308,3083083;684,6846847;148,1481481;1457,457457;19,46230833;15,37537538;23,48348348;7,417417417;31,59159159;-13,12376623;-20,63063063;-5,675675676;-35,04504505;8,918918919;10917,6546;5572,572573;14019,41942;0;21469,06907
"138";138;20352,70792;2,172172172;2,166611447;-2,172172172;6,516516517;-10,72072072;15,06506507;694,5804166;308,3083083;684,6846847;148,1481481;1457,457457;19,46181915;15,37537538;23,48348348;7,417417417;31,59159159;-13,12945447;-20,63063063;-5,675675676;-35,04504505;8,918918919;10910,77797;5572,572573;14019,41942;0;21469,06907
"139";139;20524,32375;2,172172172;2,158677576;-2,172172172;6,516516517;-10,72072072;15,06506507;693,7577805;308,3083083;684,6846847;148,1481481;1457,457457;19,46462782;15,37537538;23,48348348;7,417417417;31,59159159;-13,15006196;-20,63063063;-5,675675676;-35,04504505;8,918918919;10891,89199;5572,572573;14019,41942;0;21410,41041
"140";140;20718,99874;2,172172172;2,182765712;-2,032032032;6,516516517;-10,44044044;14,78478478;697,3681893;308,3083083;688,6886887;148,1481481;1465,465465;19,43179207;15,37537538;23,48348348;7,417417417;31,59159159;-13,09330185;-20,45045045;-5,675675676;-34,86486486;8,738738739;10965,85344;5572,572573;14078,07808;0;21586,38639
"141";141;20833,79233;3,013013013;2,989540693;-1,191191191;7,077077077;-9,179179179;15,20520521;551,2925315;332,3323323;580,5805806;196,1961962;992,992993;21,66865741;18,07807808;25,13513514;11,02102102;32,19219219;-12,36366976;-19,72972973;-5,135135135;-33,78378378;9,099099099;5043,856158;2932,932933;6511,111111;0;9502,702703
"142";142;21005,5596;2,452452452;2,423293533;-2,032032032;6,796796797;-10,58058058;15,34534535;693,2896323;316,3163163;688,6886887;152,1521522;1441,441441;19,68384341;15,52552553;23,78378378;7,417417417;31,89189189;-12,78822914;-20,27027027;-5,135135135;-34,86486486;9,459459459;10412,40342;5513,913914;13432,83283;0;20295,8959
"143";143;21174,56801;6,576576577;6,532991173;3,123123123;10,03003003;-3,783783784;16,78678679;797,283984;424,6246246;819,8198198;227,027027;1534,534535;21,5459594;17,11711712;26,12612613;8,108108108;34,95495495;-5,614435654;-11,75175175;0,610610611;-23,92392392;12,78278278;10276,81476;5731,431431;13352,05205;-100;19713,61361
"144";144;21345,99156;3,013013013;2,968095977;-1,191191191;7,077077077;-9,179179179;15,20520521;548,3421665;344,3443443;580,5805806;204,2042042;964,964965;21,76335435;18,22822823;25,28528529;11,32132132;32,34234234;-12,50121705;-19,90990991;-5,135135135;-34,14414414;9,279279279;4953,447637;2991,591592;6393,793794;117,3173173;9326,726727
"145";145;21519,98118;2,592592593;2,587502682;-1,611611612;6,796796797;-9,87987988;14,92492492;680,9765712;312,3123123;676,6766767;152,1521522;1409,409409;19,91839572;15,82582583;23,93393393;7,867867868;32,04204204;-12,91484921;-20,27027027;-5,495495495;-34,68468468;8,738738739;10296,32974;5337,937938;13256,85686;0;20119,91992
"146";146;21655,04213;2,452452452;2,428186656;-1,751751752;6,656656657;-10,16016016;14,92492492;668,6076787;308,3083083;664,6646647;148,1481481;1381,381381;19,93880167;15,82582583;23,93393393;7,867867868;32,04204204;-13,27724749;-20,63063063;-5,855855856;-35,04504505;8,378378378;10166,97643;5279,279279;13080,88088;0;19885,28529
"147";147;21826,76349;1,611611612;1,597575072;-2,592592593;5,815815816;-10,86086086;13,94394394;715,3605902;332,3323323;712,7127127;164,1641642;1473,473473;18,56071599;14,62462462;22,58258258;6,816816817;30,24024024;-13,82584297;-20,99099099;-6,576576577;-35,04504505;7,297297297;11177,84871;6217,817818;14488,68869;0;21410,41041
"148";148;21999,73639;2,592592593;2,589118563;-1,611611612;6,656656657;-9,5995996;14,64464464;702,2009628;324,3243243;700,7007007;156,1561562;1449,449449;19,54789398;15,52552553;23,63363363;7,567567568;31,59159159;-12,69676356;-19,90990991;-5,495495495;-33,96396396;8,558558559;10617,00526;5631,231231;13726,12613;0;20647,84785
"149";149;22155,32159;3,013013013;3,028953823;-0,910910911;7,077077077;-8,758758759;14,78478478;696,8749675;320,3203203;692,6926927;156,1561562;1437,437437;20,0382803;15,97597598;24,08408408;8,018018018;32,04204204;-12,15185069;-19,18918919;-4,954954955;-33,06306306;8,918918919;10389,93236;5396,596597;13374,17417;0;20354,55455
"150";150;22325,37718;2,452452452;2,404384497;-1,331331331;6,096096096;-8,618618619;13,52352352;752,2665259;356,3563564;752,7527528;176,1761762;1529,52953;19,07738168;15,22522523;23,03303303;7,567567568;30,54054054;-11,83563002;-18,46846847;-5,315315315;-31,08108108;7,477477477;10567,76658;5689,88989;13667,46747;0;20413,21321
"151";151;22452,53644;3,013013013;3,046268491;-1,051051051;7,217217217;-9,179179179;15,20520521;541,1423991;324,3243243;568,5685686;192,1921922;976,976977;21,86645159;18,22822823;25,43543544;11,32132132;32,49249249;-12,51982599;-19,72972973;-5,135135135;-33,96396396;9,099099099;5018,860736;2874,274274;6511,111111;0;9502,702703
"152";152;22619,41815;3,013013013;3,034609903;-1,191191191;7,217217217;-9,319319319;15,34534535;503,699313;328,3283283;536,5365365;204,2042042;864,8648649;22,53288444;19,27927928;25,88588589;12,67267267;32,34234234;-12,78570724;-20,09009009;-5,495495495;-34,32432432;8,738738739;4488,465303;2756,956957;5807,207207;175,975976;8388,188188
"153";153;22789,61064;3,153153153;3,203629587;-0,910910911;7,357357357;-9,039039039;15,48548549;499,0659736;340,3403403;532,5325325;220,2202202;828,8288288;22,8357283;19,57957958;26,03603604;13,27327327;32,34234234;-12,3039327;-19,54954955;-4,954954955;-33,78378378;9,279279279;4318,653117;2815,615616;5572,572573;351,951952;7977,577578
"154";154;22934,18505;3,293293293;3,325209859;-0,910910911;7,637637638;-9,179179179;15,90590591;485,0535853;328,3283283;516,5165165;212,2122122;808,8088088;23,10790926;19,87987988;26,18618619;13,57357357;32,49249249;-12,68338231;-20,09009009;-5,135135135;-34,5045045;9,279279279;4294,661431;2756,956957;5513,913914;351,951952;7977,577578
"155";155;23078,77731;3,293293293;3,307871576;-0,910910911;7,497497497;-9,179179179;15,90590591;475,1353668;332,3323323;508,5085085;220,2202202;776,7767768;23,37363261;20,33033033;26,48648649;14,17417417;32,64264264;-12,77165788;-20,09009009;-5,315315315;-34,5045045;9,099099099;4169,027626;2756,956957;5337,937938;469,2692693;7684,284284
"156";156;23244,11132;3,153153153;3,150058607;-1,051051051;7,357357357;-9,319319319;15,62562563;499,1590626;328,3283283;532,5325325;204,2042042;848,8488488;22,70902242;19,42942943;26,03603604;12,82282282;32,49249249;-12,68794827;-20,09009009;-5,315315315;-34,32432432;9,099099099;4439,497642;2815,615616;5748,548549;234,6346346;8329,52953
"157";157;23408,20065;3,013013013;3,054282785;-1,191191191;7,357357357;-9,5995996;15,76576577;492,9151051;328,3283283;524,5245245;208,2082082;832,8328328;22,85225478;19,57957958;26,18618619;13,12312312;32,64264264;-12,92964899;-20,45045045;-5,495495495;-34,86486486;9,099099099;4386,762656;2756,956957;5631,231231;234,6346346;8153,553554
"158";158;23544,8566;2,592592593;2,641222623;-1,751751752;6,936936937;-10,3003003;15,48548549;532,9482307;324,3243243;560,5605606;188,1881882;956,956957;21,8283467;18,22822823;25,43543544;11,17117117;32,34234234;-13,16196223;-20,81081081;-5,675675676;-35,40540541;9,099099099;4976,338813;2874,274274;6452,452452;0;9385,385385
"159";159;23709,05502;2,592592593;2,633110627;-1,751751752;6,936936937;-10,3003003;15,48548549;533,0684474;324,3243243;560,5605606;188,1881882;956,956957;21,82081373;18,22822823;25,43543544;11,17117117;32,34234234;-13,17796278;-20,81081081;-5,675675676;-35,40540541;9,099099099;4982,04904;2874,274274;6452,452452;0;9444,044044
"160";160;23902,3248;2,312312312;2,284885651;-2,172172172;6,656656657;-10,72072072;15,20520521;684,6110425;316,3163163;680,6806807;152,1521522;1409,409409;19,58624057;15,52552553;23,63363363;7,567567568;31,74174174;-13,13101523;-20,63063063;-5,495495495;-35,40540541;9,279279279;10431,34516;5513,913914;13432,83283;0;20295,8959
"161";161;24073,75708;2,452452452;2,415598261;-1,891891892;6,796796797;-10,3003003;15,20520521;682,9093143;316,3163163;680,6806807;156,1561562;1405,405405;19,73419273;15,67567568;23,78378378;7,717717718;31,74174174;-13,03906705;-20,63063063;-5,495495495;-35,22522523;9,099099099;9965,152355;5396,596597;12846,24625;0;19240,04004
