"";"X.1";"X";"optima";"mean";"X0.5_inf";"X0.5_sup";"X0.95_inf";"X0.95_sup";"mean.1";"X0.5_inf.1";"X0.5_sup.1";"X0.95_inf.1";"X0.95_sup.1";"mean.2";"X0.5_inf.2";"X0.5_sup.2";"X0.95_inf.2";"X0.95_sup.2";"mean.3";"X0.5_inf.3";"X0.5_sup.3";"X0.95_inf.3";"X0.95_sup.3";"mean.4";"X0.5_inf.4";"X0.5_sup.4";"X0.95_inf.4";"X0.95_sup.4"
"197";197;23,492;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"198";198;23,556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"199";199;23,645;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"200";200;23,687;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"201";201;23,732;5,975975976;6,018824393;2,672672673;9,429429429;-3,933933934;15,88588589;844,3102707;441,4414414;866,0660661;231,2312312;1648,048048;20,74252217;16,3963964;25,04504505;8,108108108;33,51351351;-6,11920659;-12,32232232;0,04004004;-24,11411411;12,02202202;11484,18195;6460,36036;14942,44244;-100;21966,66667
"202";202;23,774;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"203";203;23,817;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"204";204;23,861;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"205";205;23,907;6,126126126;6,13127326;2,822822823;9,57957958;-3,933933934;16,18618619;854,7130417;458,2582583;882,8828829;243,8438438;1643,843844;20,76267338;16,57657658;25,04504505;8,108108108;33,33333333;-5,85041149;-11,94194194;0,23023023;-23,73373373;12,02202202;11626,18591;6460,36036;15074,97497;-100;22297,998
"206";206;23,948;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"207";207;23,994;5,975975976;6,04399771;2,522522523;9,429429429;-4,084084084;16,18618619;829,1755793;433,033033;849,2492492;227,027027;1614,414414;20,86210934;16,3963964;25,22522523;7,747747748;34,05405405;-6,078563193;-12,51251251;0,23023023;-24,87487487;12,59259259;11259,5847;6195,295295;14611,11111;-100;21701,6016
"208";208;24,081;5,975975976;6,032027115;2,522522523;9,57957958;-4,534534535;16,48648649;839,5816259;433,033033;857,6576577;227,027027;1648,048048;20,8804523;16,57657658;25,22522523;8,108108108;33,51351351;-6,283537555;-12,51251251;-0,15015015;-24,49449449;12,02202202;11560,17478;6394,094094;15008,70871;-100;22231,73173
"209";209;24,169;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"210";210;24,21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"211";211;24,256;6,576576577;6,642006306;3,123123123;10,03003003;-3,483483483;16,78678679;845,4400907;437,2372372;866,0660661;231,2312312;1656,456456;21,09455452;16,75675676;25,58558559;7,927927928;34,41441441;-5,03378971;-10,99099099;0,990990991;-22,78278278;12,59259259;11399,05936;6062,762763;14743,64364;-100;22165,46547
"212";212;24,297;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"213";213;24,343;6,276276276;6,23548058;2,672672673;9,72972973;-4,084084084;16,63663664;841,8287991;433,033033;857,6576577;227,027027;1652,252252;21,03373526;16,75675676;25,40540541;8,108108108;33,87387387;-6,001318502;-12,13213213;0,23023023;-24,3043043;12,21221221;11383,96202;6327,827828;14809,90991;-100;21834,13413
"214";214;24,384;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"215";215;24,43;5,975975976;5,966322808;2,372372372;9,57957958;-4,684684685;16,48648649;844,2011922;437,2372372;861,8618619;227,027027;1652,252252;20,83616712;16,57657658;25,22522523;7,927927928;33,69369369;-6,289668305;-12,7027027;0,04004004;-25,06506507;12,59259259;11462,57899;6394,094094;14876,17618;-100;21966,66667
"216";216;24,517;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"217";217;24,559;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"218";218;24,605;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"219";219;24,646;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"220";220;24,692;6,876876877;6,808857417;3,423423423;10,18018018;-3,183183183;16,93693694;828,39299;424,6246246;845,045045;222,8228228;1631,231231;21,34589683;16,75675676;25,94594595;7,747747748;34,95495495;-4,900537617;-10,8008008;1,181181181;-22,59259259;12,78278278;11146,87891;5863,963964;14412,31231;-100;21767,86787
"221";221;24,733;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"222";222;24,779;6,126126126;6,080459795;2,672672673;9,429429429;-3,933933934;16,18618619;836,3725894;441,4414414;857,6576577;235,4354354;1618,618619;20,82056482;16,57657658;25,22522523;8,108108108;33,69369369;-5,994566358;-12,13213213;0,23023023;-24,3043043;12,21221221;11198,93812;6261,561562;14544,84484;-100;21436,53654
"223";223;24,821;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"224";224;24,866;6,126126126;6,162707871;2,822822823;9,429429429;-3,633633634;16,03603604;844,1547926;445,6456456;866,0660661;235,4354354;1635,435435;20,78885027;16,57657658;25,04504505;8,288288288;33,33333333;-5,896752081;-11,94194194;0,04004004;-23,54354354;11,83183183;11428,9023;6394,094094;14876,17618;-100;21900,4004
"225";225;24,954;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"226";226;24,997;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"227";227;25,041;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"228";228;25,082;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"229";229;25,128;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"230";230;25,17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"231";231;25,213;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"232";232;25,257;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"233";233;25,303;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"234";234;25,388;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"235";235;25,433;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"236";236;25,499;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"237";237;25,564;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"238";238;25,606;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"239";239;25,652;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"240";240;25,717;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"241";241;25,826;6,276276276;6,227215432;2,822822823;9,57957958;-3,933933934;16,33633634;854,9867258;458,2582583;882,8828829;243,8438438;1643,843844;20,81362779;16,57657658;25,04504505;8,288288288;33,51351351;-5,715416511;-11,75175175;0,42042042;-23,54354354;12,02202202;11603,99139;6460,36036;15074,97497;-100;22297,998
"242";242;25,867;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"243";243;25,913;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"244";244;25,955;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"245";245;26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"246";246;26,042;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"247";247;26,11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"248";248;26,129;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"249";249;26,197;6,126126126;6,085849256;2,522522523;9,57957958;-4,384384384;16,63663664;838,607309;433,033033;857,6576577;231,2312312;1639,63964;20,9032265;16,57657658;25,22522523;7,927927928;33,87387387;-6,125616628;-12,32232232;0,23023023;-24,68468468;12,59259259;11441,01803;6327,827828;14876,17618;-100;22032,93293
"250";250;26,262;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"251";251;26,304;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"252";252;26,349;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"253";253;26,391;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"254";254;26,437;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"255";255;26,478;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"256";256;26,524;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"257";257;26,565;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"258";258;26,611;6,276276276;6,267622785;2,822822823;9,72972973;-4,084084084;16,48648649;838,7524098;433,033033;857,6576577;231,2312312;1639,63964;20,97700361;16,57657658;25,22522523;8,108108108;33,87387387;-5,891592575;-12,13213213;0,23023023;-24,11411411;12,21221221;11457,16561;6327,827828;14876,17618;-100;22099,1992
"259";259;26,698;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"260";260;26,74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"261";261;26,783;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"262";262;26,827;6,276276276;6,26293762;2,522522523;9,87987988;-4,684684685;17,23723724;796,2134505;416,2162162;815,6156156;218,6186186;1547,147147;21,44094444;16,93693694;25,94594595;7,927927928;34,95495495;-6,350445134;-12,89289289;0,23023023;-25,63563564;12,97297297;10347,56271;5863,963964;13484,58458;-100;19713,61361
"263";263;26,873;6,426426426;6,412094267;2,822822823;9,87987988;-4,084084084;16,78678679;816,5468581;424,6246246;836,6366366;227,027027;1593,393393;21,25978274;16,75675676;25,76576577;7,747747748;34,59459459;-5,837853654;-12,13213213;0,610610611;-24,68468468;12,97297297;10776,66334;5996,496496;14014,71471;-100;20707,60761
"264";264;26,914;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"265";265;26,96;6,576576577;6,515560799;2,972972973;10,03003003;-3,933933934;16,93693694;816,1148042;428,8288288;836,6366366;231,2312312;1584,984985;21,28899834;16,75675676;25,76576577;7,927927928;34,59459459;-5,600889141;-11,94194194;0,800800801;-24,3043043;13,16316316;10688,02133;5930,23023;13882,18218;-100;20575,07508
"266";266;27,047;6,426426426;6,381792058;2,822822823;9,87987988;-4,084084084;16,93693694;819,2226945;428,8288288;840,8408408;227,027027;1593,393393;21,1866131;16,75675676;25,58558559;8,108108108;34,41441441;-5,851067606;-12,13213213;0,42042042;-24,3043043;12,78278278;10945,72766;5996,496496;14213,51351;-100;21105,20521
"267";267;27,135;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"268";268;27,176;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"269";269;27,222;1,8918918918919;1,93708607990925;27,222;-2,03203203203203;5,81581581581582;-9,5995995995996;13,5235235235235;27,222;468,468468468469;734,586934792884;27,222;308,308308308309;716,716716716718;140,140140140141;1577,57757757758;27,222;18,8288288288288;18,8512012650812;27,222;14,9249249249249;22,7327327327327;7,26726726726727;30,5405405405405;27,222;-13,0630630630631;-13,1518922971547
"270";270;27,263;6,276276276;6,228099162;2,822822823;9,57957958;-3,933933934;16,33633634;841,7637282;449,8498498;866,0660661;239,6396396;1627,027027;20,92853224;16,57657658;25,22522523;8,288288288;33,69369369;-5,90747517;-11,94194194;0,23023023;-23,73373373;12,02202202;11210,60771;6261,561562;14544,84484;-100;21436,53654
"271";271;27,309;6,276276276;6,261218876;2,822822823;9,72972973;-3,933933934;16,48648649;837,5633293;441,4414414;857,6576577;235,4354354;1622,822823;20,95009558;16,57657658;25,22522523;8,108108108;33,69369369;-5,868316985;-11,94194194;0,23023023;-23,92392392;12,21221221;11253,39159;6261,561562;14611,11111;-100;21635,33534
"272";272;27,35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"273";273;27,396;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"274";274;27,438;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"275";275;27,483;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"276";276;27,571;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"277";277;27,612;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"278";278;27,658;6,276276276;6,297338607;2,822822823;9,72972973;-4,084084084;16,63663664;829,1975431;437,2372372;853,4534535;231,2312312;1610,21021;21,034275;16,75675676;25,40540541;8,108108108;33,87387387;-5,868250852;-12,13213213;0,23023023;-24,11411411;12,4024024;11097,71236;6129,029029;14412,31231;-100;21370,27027
"279";279;27,699;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"280";280;27,745;6,276276276;6,289038452;2,822822823;9,72972973;-4,084084084;16,63663664;829,3621009;433,033033;849,2492492;227,027027;1618,618619;21,07897979;16,75675676;25,40540541;8,108108108;33,87387387;-5,949629725;-12,13213213;0,23023023;-24,11411411;12,21221221;11178,31242;6195,295295;14544,84484;-100;21502,8028
"281";281;27,787;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"282";282;27,832;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"283";283;27,874;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"284";284;27,944;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"285";285;28,011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"286";286;28,06;6,276276276;6,242514392;2,822822823;9,72972973;-3,933933934;16,33633634;850,758861;449,8498498;874,4744745;239,6396396;1652,252252;20,82904678;16,57657658;25,04504505;8,288288288;33,51351351;-5,741137086;-11,75175175;0,42042042;-23,73373373;12,21221221;11594,27627;6394,094094;15074,97497;-100;22297,998
"287";287;28,106;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"288";288;28,15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"289";289;28,196;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"290";290;28,245;6,276276276;6,328679953;2,822822823;9,72972973;-3,933933934;16,48648649;838,636743;441,4414414;861,8618619;235,4354354;1627,027027;20,96796771;16,57657658;25,22522523;8,108108108;33,69369369;-5,707854206;-11,94194194;0,42042042;-23,92392392;12,4024024;11254,53793;6195,295295;14611,11111;-100;21635,33534
"291";291;28,291;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292";292;28,335;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"293";293;28,384;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"294";294;28,476;6,426426426;6,426929256;2,972972973;9,87987988;-3,783783784;16,63663664;827,4608722;441,4414414;853,4534535;235,4354354;1597,597598;21,15040283;16,75675676;25,58558559;7,927927928;34,23423423;-5,707545487;-11,94194194;0,610610611;-24,11411411;12,78278278;10712,28115;6062,762763;13882,18218;-100;20376,27628
"295";295;28,52;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"296";296;28,569;6,426426426;6,371811867;2,822822823;9,87987988;-4,084084084;16,78678679;829,7644277;433,033033;849,2492492;231,2312312;1614,414414;21,07992692;16,57657658;25,40540541;8,108108108;34,05405405;-5,758246073;-11,94194194;0,610610611;-24,11411411;12,59259259;11192,69562;6129,029029;14544,84484;-100;21635,33534
"297";297;28,61;6,726726727;6,679119682;3,573573574;9,72972973;-2,582582583;15,88588589;837,7329316;445,6456456;861,8618619;239,6396396;1614,414414;21,09895886;16,75675676;25,40540541;8,288288288;33,87387387;-5,112239081;-10,99099099;0,610610611;-22,21221221;11,83183183;11007,22518;6195,295295;14279,77978;-100;21038,93894
"298";298;28,659;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"299";299;28,705;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"300";300;28,754;6,426426426;6,399083667;3,123123123;9,72972973;-3,333333333;16,18618619;844,9009874;454,0540541;870,2702703;243,8438438;1627,027027;20,94360783;16,57657658;25,22522523;8,108108108;33,69369369;-5,531532109;-11,56156156;0,42042042;-23,16316316;12,21221221;11269,06614;6261,561562;14611,11111;-100;21635,33534
"301";301;28,798;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"302";302;28,846;6,276276276;6,344191233;2,972972973;9,72972973;-3,783783784;16,33633634;835,6902876;445,6456456;857,6576577;239,6396396;1606,006006;20,99316498;16,75675676;25,40540541;8,108108108;33,87387387;-5,765576865;-11,94194194;0,42042042;-24,11411411;12,4024024;10808,43285;6195,295295;14014,71471;-100;20508,80881
"303";303;28,939;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"304";304;28,983;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"305";305;29,031;6,426426426;6,40445582;2,972972973;9,87987988;-3,783783784;16,63663664;846,4390333;445,6456456;870,2702703;235,4354354;1639,63964;20,95133017;16,57657658;25,22522523;7,927927928;33,87387387;-5,488996086;-11,75175175;0,610610611;-23,73373373;12,78278278;11402,79744;6261,561562;14809,90991;-100;21966,66667
"306";306;29,075;6,276276276;6,289862975;2,822822823;9,72972973;-3,933933934;16,63663664;829,8543087;441,4414414;853,4534535;235,4354354;1606,006006;21,03530531;16,75675676;25,40540541;8,108108108;33,87387387;-5,842974468;-11,94194194;0,42042042;-24,11411411;12,59259259;10912,54102;6062,762763;14147,24725;-100;20906,40641
"307";307;29,124;6,426426426;6,360347831;3,273273273;9,57957958;-3,033033033;15,88588589;852,5902605;445,6456456;874,4744745;235,4354354;1656,456456;20,86918731;16,75675676;25,04504505;8,468468468;33,15315315;-5,598016155;-11,37137137;0,23023023;-22,78278278;11,45145145;11572,25429;6394,094094;15008,70871;-100;22231,73173
"308";308;29,168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"309";309;29,217;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"310";310;29,261;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"311";311;29,309;6,276276276;6,271298526;2,672672673;9,72972973;-4,384384384;16,78678679;800,9410098;424,6246246;824,024024;227,027027;1551,351351;21,31895668;16,75675676;25,76576577;8,108108108;34,59459459;-6,168708499;-12,51251251;0,23023023;-25,06506507;12,59259259;10380,47578;5863,963964;13484,58458;-100;19779,87988
"312";312;29,402;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"313";313;29,448;5,675675676;5,728148747;2,072072072;9,429429429;-5,135135135;16,48648649;828,1385368;424,6246246;845,045045;218,6186186;1631,231231;20,87588594;16,3963964;25,40540541;7,567567568;34,05405405;-6,798962047;-13,27327327;-0,15015015;-26,20620621;12,59259259;11301,61793;6327,827828;14677,37738;-100;21635,33534
"314";314;29,492;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"315";315;29,538;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"316";316;29,587;5,975975976;5,905105277;2,072072072;9,72972973;-5,435435435;17,38738739;829,6560771;420,4204204;845,045045;214,4144144;1643,843844;21,08578477;16,57657658;25,58558559;7,747747748;34,59459459;-6,711896594;-13,46346346;0,04004004;-26,58658659;12,97297297;11263,53938;6261,561562;14611,11111;-100;21569,06907
"317";317;29,631;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"318";318;29,677;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"319";319;29,723;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"320";320;29,77;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"321";321;29,864;6,276276276;6,297165652;2,672672673;9,87987988;-4,234234234;16,93693694;819,9491843;428,8288288;840,8408408;227,027027;1601,801802;21,196746;16,75675676;25,58558559;8,108108108;34,41441441;-5,929649089;-12,13213213;0,42042042;-24,3043043;12,59259259;10811,87629;5996,496496;14014,71471;-100;20707,60761
