NameCal;Loc.Longitude;Loc.Latitude;Abies;Acer campestre-type;Caryophyllaceae (periporate excl. Paronychioideae);Castanea sativa;Chenopodiaceae/Amaranthaceae;Hippophae rhamnoides;Sanguisorba minor-type;Asteraceae;Betula;Campanulaceae;Caprifoliaceae;Carpinus;Caryophyllaceae..periporate.excl..Paronychioideae.;Castanea.sativa;Celtis;Chenopodiaceae.Amaranthaceae;Convolvulaceae;Corylus;Cotinus;Crassulaceae;Cyperaceae;Ephedra;Euptelea;Fraxinus;Gentianaceae;Geraniaceae;Hippophae.rhamnoides;Humulus;Juglans;Larix;Leguminosae;Moraceae;Nitraria;Oleaceae;Ostryopsis;Picea;Pinus;Plantaginaceae;Poaceae;Polygala;Polygonum;Populus;Primulaceae;Quercus;Ranunculaceae;Rhamnaceae;Rhus;Rosaceae;Rubiaceae;Rutaceae;Salix;Sanguisorba.minor.type;Scrophulariaceae;Solanaceae;Stellera;Syringa;Tamarix;Thalictrum;Tilia;Tsuga;Ulmus;Urtica;Valerianaceae;Verbenaceae
Miras_b7;1,916480556;45,75244444;7,687134503;0;0;0,961988304;0;0;0;0;28,44736842;0;0;0,377192982;0;0,292397661;0;0,292397661;0;2,423976608;0;0;0;0;0;0;0;0;0;0;0;0,084795322;0;0;0;0;0;1,254385965;3,494152045;0;4,178362573;0;0;0;0;13,82748538;0;0;0;7,394736842;0;0;3,885964912;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_c1;2,053994444;45,61054444;0;0;0;1,418465228;0;0;0;0;12,44964029;0;0;0;0,71942446;0,479616307;0;0,479616307;0;2,617505995;0;0;0;0;0;0;0;0;0;0;0;0,21942446;0;0;0;0;0;3,576738609;6,2529976;0;13,88848921;0;0;0;0;15,56714628;0;0;0;0,699040767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_c2;2,051375;45,61003333;0;0,331125828;0;1,486754967;0;0;0,162251656;0;8,109271523;0;0;0;0,993377483;0,993377483;0;0,331125828;0;1,155629139;0;0;0;0;0;0;0,162251656;0;0;0;0;0;0;0;0;0;0;2,48013245;1,142384106;0;22,34768212;0;0;0;0;19,36754967;0;0;0;0,493377483;1,817880795;0;0,162251656;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_c3;2,054444444;45,60859167;0;0;0;0,786173633;0;0;0;0;2,393890675;0;0;0;0;0;0;0;0;3,3585209;0;0;0;0;0;0;0;0;0;0;0;0,143086817;0;0;0;0;0;0;0;0;27,47427653;0;0;0;0;3,3585209;0;0;0;0,464630225;24,90192926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_c4;2,054730556;45,60792778;0;0,261096606;0;0,805483029;0;0;0;0;3,938642298;0;0;0;0;0,261096606;0;0;0;1,588772846;0;0;0;0;0;0;0;0;0;0;0;1,32767624;0;0;0;0;0;2,372062663;3,113577025;0;9,160574413;0;0;0;0;3,15535248;0;0;0;0,022193211;31,61488251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_c5;2,050830556;45,60765833;0;0,229885057;0;0,41954023;0;0;0;0;4,557471264;0;0;0;0,229885057;0,229885057;0;0;0;2,718390805;0;0;0;0;0;0;0;0;0;0;0;0,189655172;0;0;0;0;0;2,948275862;4,05172414;0;5,706896552;0;0;0;0;8,005747126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_c6;2,050430556;45,60723611;0;0;0;0,480392157;0;0;0;0;6,117647059;0;0;0;0;0,490196078;0;0,245098039;0;1,215686275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,705882353;4,48529412;0;7,833333333;0;0;0;0;8,81372549;0;0;0;0,235294118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_c7;2,051238889;45,60694722;0;0;0;0,367052023;0;0;0;0;8,170520231;0;0;0;0,289017341;1,156069364;0;0;0;2,968208092;0;0;0;0;0;0;0;0;0;0;0,078034682;0;0;0;0;0;0;4,99132948;4,291907515;0;4,124277457;0;0;0;0;9,326589595;0;0;0;0;0;0;0,078034682;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_c8;2,047733333;45,60686944;0;0;0;2;0;0;0;0;3,25;0;0;1,375;0;0,625;0;0;0;3,875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,125;7,1875;0;7;0;0;0;0;14,5;0,125;0;0;0;0;0;0,75;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_c9;2,047322222;45,60659444;0;0;0;0,541666667;1,0625;0;0;0;10,4375;0;0;0,020833333;0;3,125;0;0;0;11,47916667;0;0,020833333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,020833333;2,1875;0;13,04166667;0;0;0;0;17,72916667;0,020833333;0;0;0;0;0;0,541666667;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_c10;2,047211111;45,60650278;0,583032491;0;0;1,305054152;1,666064982;0;0;0;2,388086643;0;0;0;0,722021661;0,36101083;0;0,722021661;0;7,081227437;0;0;1,305054152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,305054152;2,193140794;0;25,13176895;0;0;0;0;10,33032491;0;0;0;2,388086643;0,583032491;0;0,583032491;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_c11;2,047402778;45,60644444;1,078947368;0;0;2,131578947;0,026315789;0;0;0;5,815789474;0;0;1,078947368;0;1,052631579;0;0;0;10,02631579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,184210526;5,131578945;0;17,39473684;0;0;0;0;10,02631579;0,552631579;0;0;1,078947368;0;0;0,026315789;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_c12;2,047336111;45,6063;0;0;0;0,866120219;41,57650273;0;0;0;3,325136612;0;0;0;0;1,366120219;0;0;0;1,412568306;0;0;0,319672131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30,64754098;0;0;0;0;3,325136612;0;0;0;0,319672131;0;0;0,319672131;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_c13;2,046080556;45,60406944;0;0;0;3,710526316;16,86842105;0;0;0;7,921052632;0;0;0,552631579;0;1,052631579;0;0;0;3,710526316;0;0,026315789;1,342105263;0;0;0;0;0;0;0;0;0,289473684;0;0;0;0;0;1,868421053;8,55263158;0;1,342105263;0;0;0;0;5,289473684;0;0;0;1,342105263;0;0;2,131578947;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_c14;2,046113889;45,60438889;0,47799511;0;0;2,922982885;0;0;0;0;9,52444988;0;0;0,47799511;0;0,488997555;0;0;0;3,900977995;0;0;0,722493888;0;0;0;0;0;0;0;0;0,233496333;0;0;0;0;0;0;8,3801956;0;11,96943765;0;0;0;0;9,76894866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_d1;2,070530556;45,59698611;0;0;0;1,423076923;0;0;0;0;3,346153846;0;0;0;0,274725275;0;0;0,274725275;0;3,071428571;0;0;1,972527473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,521978022;2,307692308;0;29,99450549;0;0;0;0;6,642857143;1,697802198;0;0;0,049450549;2,521978022;0;0;0;0;0;0;0;0;0;0,324175824;0;0;0;0;0
Miras_d2;2,070983333;45,59815;0;0;0;0;0;0;0;0;6,069343066;0;0;0;0;1,094890511;0;0,364963504;0;2,419708029;0;0;0,594890511;0;0;0,229927007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,25182482;0;0;0;0;10,81386861;3,149635036;0;0;0;4,609489051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_d3;2,070761111;45,59831667;2,330188679;0;0;1,386792453;0;0;0;0;5,160377358;0;0;0;0,471698113;0;0;0,471698113;0;2,801886792;0;0;0;0;0;0,91509434;0;0;0;0;0;0;0;0;0;0;0;12,23584906;6,69811321;0;18,36792453;0;0;0;0;22,61320755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_d4;2,070772222;45,59849444;0;0;0;1,050387597;0;0;0;0;4,151162791;0;0;0;0;1,550387597;0;0,775193798;0;0,662790698;0;0;0;0;0;2,213178295;0;0;0;0;0;0;0;0;0;0;0;9,96511628;5,639534885;0;31,67054264;0;0;0;0;19,26744186;0;0;0;0;1,825581395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_d5;2,072466667;45,59680833;0;0;0;1,172240803;0;0;0;0;21,23913043;0;0;0;0;1,003344482;0;0;0;4,516722408;0;0;1,841137124;0;0;0;0;0;0;0;0,503344482;0,503344482;0;0;0;0;0;9,198996656;4,02173913;0;1,506688963;0;0;0;0;26,25585284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_d6;2,072836111;45,59735556;0;0;0;0;0;0;0;0;14,91666667;0;0;0;0;0,833333333;0;0;0;3,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,666666667;4,583333335;0;34,08333333;0;0;0;0;14,5;0;0;0;0;0,333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_d7;2,072719444;45,59821111;0;0;0;1,038461538;0;0;0;0;16,11538462;0;0;0;0;0,615384615;0;0,307692308;0;1,346153846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,576923077;0;25,03846154;0;0;0;0;22,26923077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_d8;2,072283333;45,59849444;0;0;0;1,991103203;0;0;0;0;6,973309609;0;0;0,567615658;0;0,711743772;0;0,355871886;0;3,770462633;0;0;1,279359431;0;0;1,279359431;0;0;0;0;0;0;0;0;0;0;0;5,90569395;5,329181495;0;19,78469751;0;0;0;0;24,41103203;0;0;0;0,211743772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_d9;2,076261111;45,59919444;0;0;0;0;0;0;0;0;5,382352941;0;0;0;0;1,038062284;0;0,346020761;0;1,230103806;0;0;0;0;0;0,192041522;0;0;0;0;0;0;0;0;0;0;0;1,230103806;0;0;7,458477509;0;0;0;0;9,88062284;0,538062284;0;0;0;5,382352941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_d10;2,077761111;45,60074722;0;0;0;1,212328767;0;0;0;0;3,609589041;0;0;0;0;1,02739726;0;0,342465753;0;0,52739726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,212328767;1,780821918;0;5,664383562;0;0;0;0;8,746575342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_d11;2,0801;45,60012222;0;0;0;0;0,413242009;0;0;0;5,436073059;0;0;0;0,456621005;2,283105023;0;0;0;2,696347032;0;0;3,609589041;0;0;0,413242009;0;0;0;0;0;0;0;0;0;0;0;3,609589041;4,34931507;0;27,35388128;0;0;0;0;16,39497717;0,413242009;0;0;1,326484018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_d12;2,080861111;45,59854444;0;0;0;0,94092219;0;0;0;0;28,03025937;0;0;0,076368876;0;0,576368876;0;0;0;3,822766571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,958213256;4,272334295;0;21,97838617;0;0;0;0;12,18011527;0,076368876;0;0;0;0;0;0,076368876;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_d13;2,080452778;45,59653889;0;0;0;1,119433198;0;0;0;0;5,168016194;0;0;0;0;0,809716599;0;0;0;0,309716599;0;0;0,714574899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,811740891;5,59716599;0;3,548582996;0;0;0;0;13,67004049;0;0;0;0,714574899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_e1;2,069286111;45,59774167;0;0;0;3,862416107;0;0;0;0;9,231543624;0;0;0;0,33557047;2,348993289;0;0;0;1,848993289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,533557047;7,73489933;0;16,94966443;0;0;0;0;16,27852349;0;0;0;1,848993289;0,17114094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_e2;2,069855556;45,59816667;0;0;0;1,043209877;0;0;0;0;5,055555556;0;0;0;0;3,086419753;0;0;0;2,586419753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,969135802;0,277777778;0;11,53703704;0;0;0;0;10,30246914;0;0;0;4,12962963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_e3;2,070577778;45,59855;0;0;0;1,305054152;0;0;0;0;5,276173285;0;0;0;0;1,805054152;0;0,36101083;0;2,749097473;0;0;0,583032491;0;0;0,222021661;0;0;0;0;0;0;0;0;0;0;0;1,305054152;1,651624549;0;12,85740072;0;0;0;0;18,99458484;0;0;0;2,749097473;1,666064982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_e4;2,071055556;45,59847778;0;0;0;0;0;0;0;0;3,029411765;0;0;0,088235294;0;0,588235294;0;0;0;0,088235294;0;0;0,088235294;0;0;0,088235294;0;0;0;0;0;0;0;0;0;0;0;6,558823529;4,26470588;0;50,67647059;0;0;0;0;10,08823529;0;0;0;0,676470588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_e5;2,071602778;45,59893333;0;0;0;0,893728223;0,196864111;0;0;0;10,99825784;0;0;0;0,348432056;1,393728223;0;0,348432056;0;4,726480836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,907665505;3,94599303;0;31,90418118;0;0;0;0;10,64982578;0;0;0;0,196864111;0;0;0,196864111;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_f1;1,999077778;45,57474167;0,390207715;0;0;0;0;0;0;0;4,247774481;0;0;0;0;0,296735905;0;0;0;1,28041543;0;0;0;0;0;0,390207715;0;0;0;0;0;0;0;0;0;0;0;4,247774481;6,99554896;0;13,74332344;0;0;0;0;10,47922849;0;0;0;0,68694362;29,1735905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_f2;1,999797222;45,57381111;0;0;0;0,615241636;0;0;0;0;4,704460967;0;0;0;0;0,371747212;0;0;0;0,243494424;0;0;0;0;0;0,243494424;0;0;0;0;0;0;0;0;0;0;0;5,44795539;8,652416355;0;39,27695167;0;0;0;0;9,53717472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_f3;1,999505556;45,57336111;0;0;0;1,312688822;0;0;0;0;2,521148036;0;0;0;0;0,302114804;0;0;0;1,010574018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,333836858;13,05891239;0;42,09818731;0;0;0;0;5,542296073;0;0;0;0,104229607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_f4;1,998583333;45,57207778;0;0,347222222;0;0,888888889;0;0;0;0;2,972222222;0;0;0,194444444;0;0;0;0,347222222;0;1,236111111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,486111111;13,125;0;32,48611111;0;0;0;0;6,444444444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_f5;1,988669444;45,56984722;0,201754386;0;0;0;0;0;0;0;5,114035088;0;0;0;0;0,350877193;0;0;0;2,307017544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,763157895;32,93859649;0;6,166666667;0;0;0;0;3,359649123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_f6;1,987783333;45,56993889;0;0;0;0,263358779;0;0;0;0;2,553435115;0;0;0;0;0;0;0;0;1,026717557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,790076336;8,95038168;0;1,790076336;0;0;0;0;5,606870229;0;0;0;0;1,790076336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_f7;1,987105556;45,56804444;0;0;0;1,139344262;0;0;0;0;3,871584699;0;0;0;0;0;0;0,546448087;0;0,046448087;0;0,046448087;1,139344262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,232240437;4,87704918;0;4,418032787;0;0;0;0;9,336065574;0,046448087;0;0;0,046448087;35,56557377;0;0,046448087;0;0;0;0;0;0;0;0,046448087;0;0;0;0;0
Miras_g1;2,023622222;45,64779444;0;0;0;0,183371298;0;0;0;0;6,78929385;0;0;0;0,227790433;0,227790433;0;0,227790433;0;1,550113895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,372437358;3,422551255;0;9,067198178;0;0;0;0;4,055808656;0;0;0;0;0,183371298;0;0;0;0;0;0;0;0;0;0,638952164;0;0;0;0;0
Miras_g2;2,022052778;45,64813611;0;0;0;1,650537634;0;0;0;0;5,14516129;0;0;0;0,268817204;1,075268817;0;0;0;1,650537634;0;0;0;0;0;0;0;0;0;0;0;0,306451613;0;0;0;0;0;1,650537634;5,69892473;0;7,564516129;0;0;0;0;4,069892473;0;0;0;0,575268817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_g3;2,021102778;45,64791111;0,354700855;0;0;0,924501425;0;0;0;0;7,192307692;0;0;0,63960114;0,284900285;0,56980057;0;0;0;1,494301994;0;0;0;0;0;0;0;0;0;0;0;0,06980057;0;0;0;0;0;5,482905983;8,753561255;0;14,5997151;0;0;0;0;4,913105413;0;0;0;0,06980057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_g4;2,020094444;45,64774722;0;0;0;3,155913978;0;0;0;0;7,887096774;0;0;0;0;1,505376344;0;0;0;3,586021505;0;0;2,510752688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,016129032;5,994623655;0;16,05913978;0;0;0;0;5,73655914;0;0;0;2,295698925;3,370967742;0;0;0;0;0;0;0;0;0;0,14516129;0;0;0;0;0
Miras_g5;2,011055556;45,64656667;0,081395349;0;0;0,953488372;0;0;0;0;6,76744186;0;0;0;0;0,290697674;0;0;0;5,313953488;0;0;2,988372093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,953488372;3,895348835;0;20,72093023;0;0;0;0;4,73255814;0;0;0;1,244186047;5,895348837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_g6;1,998538889;45,64447778;0;0;0;2,767973856;0;0;0;0;4,72875817;0;0;0,480392157;0,326797386;1,307189542;0;0;0;2,441176471;0;0;0,153594771;0;0;0;0;0;0;0;0;0,153594771;0;0;0;0;0;3,748366013;4,689542485;0;25,64379085;0;0;0;0;3,748366013;0;0;0;0;19,43464052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_g7;1,993302778;45,64418889;0,211743772;0;0;1,635231317;0;0;0;0;6,617437722;0;0;0;0;2,135231317;0;0;0;5,549822064;0;0;0;0;0;0;0;0;0;0;0;0,211743772;0;0;0;0;0;14,44661922;17,60676157;0;5,90569395;0;0;0;0;4,482206406;0;0;0;0,211743772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_g8;1,989627778;45,64553333;1,48019802;0;0;1,48019802;0;0;0;0;3,46039604;0;0;0,49009901;0;1,98019802;0;0;0;5,440594059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,440594059;6,905940595;0;3,46039604;0;0;0;0;14,35148515;0,49009901;0;0;0,49009901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_g9;1,988358333;45,64615833;0,291556728;0,263852243;0;1,346965699;0;0;0;0;11,37335092;0;0;0,027704485;0,263852243;2,374670185;0;0;0;1,346965699;0;0;0;0;0;0,027704485;0;0;0;0;0;0;0;0;0;0;0;12,16490765;12,53957784;0;6,360158311;0;0;0;0;12,42875989;0;0;0;0,027704485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_g10;1,988052778;45,64692778;0,061797753;0;0;0,623595506;0;0;0;0;12,14044944;0;0;0,061797753;0;1,685393258;0;0;0;1,747191011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,241573034;15,47752809;0;5,960674157;0;0;0;0;10,73595506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_g11;1,985972222;45,64649722;0;0;0;1,267676768;0;0;0;0;11,36868687;0;0;0;0;0,252525253;0;0;0;1,772727273;0;0;0;0;0;0;0;0;0;0;0;0,005050505;0;0;0;0;0;1,772727273;18,71212121;0;4,045454545;0;0;0;0;5,560606061;0;0;0;0,257575758;2,025252525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_g12;1,984833333;45,64698056;0;0;0;0,09347181;0;0;0;0;8,402077151;0;0;0;0;1,78041543;0;0,296735905;0;1,87388724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,46735905;21,98071217;0;4,544510386;0;0;0;0;7,215133531;0;0;0;0,390207715;0,09347181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_g13;1,979163889;45,64803333;0;0;0;0,395522388;0;0;0;0;10,24626866;0;0;0;0;0,298507463;0;0,298507463;0;4,276119403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,888059701;14,66417911;0;3,679104478;0;0;0;0;4,574626866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_g14;1,978902778;45,6477;0,636363636;0;0;2,151515152;0;0;0;0;11,62121212;0;0;0,636363636;0,378787879;0,757575758;0;0;0;2,53030303;0;0;1,393939394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,92424243;0;13,51515152;0;0;0;0;9,72727273;0;0;0;0,257575758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_h1;2,085133333;45,6376;0;0;0;1,895209581;0;0;0;0;6,086826347;0;0;0;0;0,299401198;0;0;0;1,595808383;0;0;0;0;0;0,098802395;0;0;0;0;0;0,997005988;0;0;0;0;0;3,092814371;3,188622755;0;17,16467066;0;0;0;0;33,93113772;0;0;0;0;0,098802395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_h2;2,085038889;45,63808333;0,578167116;0,269541779;0;1,656334232;0;0;0;0;5,160377358;0;0;0;0,269541779;0,539083558;0;0,269541779;0;2,19541779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,508086253;4,103773585;0;14,32479784;0;0;0;0;36,42722372;0;0;0;0;0,039083558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_h3;2,084511111;45,63948611;0,109756098;0;0;2,243902439;0;0;0;0;5,597560976;0;0;0;0;0,304878049;0;0,304878049;0;4,37804878;0;0;0;0;0;0,109756098;0;0;0;0;0;0;0;0;0;0;0;6,512195122;2,68292683;0;29,07317073;0;0;0;0;13,2195122;0;0;0;0,109756098;3,463414634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_h4;2,086036111;45,63968889;0,263358779;0;0;1,790076336;0,008905852;0;0;0;3,316793893;0;0;0;1,272264631;1,781170483;0;0;0;3,571246819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,026717557;0;0;23,67302799;0;0;0;0;6,370229008;0;0;0;0,263358779;4,080152672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_h5;2,083766667;45,64039167;7,192307692;0;0;0,730769231;0;0;0;0;7,192307692;0;0;0;0;0,307692308;0;0;0;2,576923077;0;0;0;0;0;0;0;0;0;0;0;0,423076923;0;0;0;0;0;7,192307692;4,576923075;0;22,57692308;0;0;0;0;7,5;0;0;0;0;0,115384615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_h6;2,083397222;45,64104444;0;0,294117647;0;0,088235294;0;0;0;0;28,91176471;0;0;0,676470588;0;0,294117647;0;0,588235294;0;0,382352941;0;0;0;0;0;0;0;0;0;0;0;0,382352941;0;0;0;0;0;0,382352941;1,470588236;0;17,14705882;0;0;0;0;9,205882353;0;0;0;0,676470588;0,382352941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_i1;1,955255556;45,68056389;0;0;0;0,323045267;0;0;0;0;8,141975309;0;0;0;0;0,823045267;0;0;0;1,969135802;0;0;0,323045267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,438271605;12,1090535;0;3,615226337;0;0;0;0;20,48765432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_i2;1,957086111;45,68028056;0;0;0;0;0;0;0;0;7,633971292;0;0;0;0;0,4784689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,849282297;4,916267945;0;11,94019139;0;0;0;0;54,04545455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_i3;1,959394444;45,6802;0;0;0;1,365671642;0;0;0;0;11,06716418;0;0;0;0;0,746268657;0;0;0;0;0;0;0;0;0;0,246268657;0;0;0;0;0;0;0;0;0;0;0;1,73880597;4,21641791;0;12,18656716;0;0;0;0;45,76865672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_i4;1,959808333;45,68025833;0;0;0;0,443396226;0;0;0;0;10,3490566;0;0;0;0;1,41509434;0;0;0;2,801886792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,981132076;0;4,688679245;0;0;0;0;59,40566038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_j1;2,042591667;45,63524167;0;0;0;1,530456853;0;0;0;0;2,038071066;0;0;0;2,030456853;0,507614213;0;0;0;4,576142132;0;0,007614213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,515228426;0;0;35,03299492;0;0;0;0;3,053299492;0,007614213;0;0;0,007614213;2,545685279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_j2;2,041177778;45,63518889;0;0;0;0,447867299;0,447867299;0;0;0;3,291469194;0;0;0;1,421800948;0,473933649;0;0;0;1,869668246;0;0;0,447867299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,343601896;0;0;35,0450237;0;0;0;0;2,343601896;0;0;0;0;5,187203791;0;0;0;0;0;0;0;0;0;0,447867299;0;0;0;0;0
Miras_j3;2,040511111;45,63560833;0;0;0;0;0;0;0;0;0,719512195;0;0;0;0,609756098;0;0;0;0;0,414634146;0;0;0,109756098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27,54878049;0;0;0;0;0,719512195;0;0;0;0,109756098;0,414634146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_j4;2,040863889;45,63479722;0;0;0;1,445525292;0;0;0;0;5,725680934;0;0;0;0;2,33463035;0;0,389105058;0;4,558365759;0;0;0,667315175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,001945525;2,55836576;0;25,18093385;0;0;0;0;8,060311284;0,278210117;0;0;0,278210117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_j5;2,039844444;45,63464722;0;0;0;2,072347267;0;0;0;0;6,252411576;0;0;0;0,321543408;0,321543408;0;0;0;1,107717042;0;0;0;0;0;0,143086817;0;0;0;0;0;0;0;0;0;0;0;1,42926045;3,770096465;0;39,69292605;0;0;0;0;7,217041801;0;0;0;2,393890675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miras_j6;2,031283333;45,63495278;0;0;0;1,259530792;0,379765396;0;0;0;8,297653959;0;0;0;0,586510264;0,586510264;0;0;0;2,43255132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,139296188;1,458944282;0;56,3914956;0;0;0;0;1,846041056;0;0;0;0,379765396;0,96627566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
