"";"Abies";"Acer campestre-type";"Alnus";"Apiaceae";"Artemisia";"Betula";"Campanulaceae";"Carpinus";"Caryophyllaceae (periporate excl. Paronychioideae)";"Chenopodiaceae/Amaranthaceae";"Corylus";"Cyperaceae";"Fraxinus";"Hippophae rhamnoides";"Picea";"Pinus";"Plantaginaceae";"Poaceae";"Polygonum";"Populus";"Quercus";"Rosaceae";"Rubiaceae";"Salix";"Thalictrum";"Tilia";"Ulmus"
"Atanassova_e2";0,225479143;0;0,225479143;4,509582864;1,127395716;5,749718151;0;7,215332582;0;2,367531003;1,240135287;0;0;0;0,338218715;32,1307779;0;16,79819617;0;0;5,411499436;0;0;0,112739572;0;0,450958286;0
"Atanassova_e3";0;0;1,350048216;0;1,06075217;1,446480231;0;0,867888139;0;0;0,867888139;1,928640309;0;0;1,253616201;33,36547734;0;32,88331726;0;0;4,243008679;0;0;0;0;0;0
"Atanassova_e4";0;0;0;3,220035778;0,626118068;2,325581395;0;3,041144902;0;3,13059034;5,277280859;0;0;0;2,146690519;24,7763864;0;13,95348837;0;0;3,846153846;0;0,715563506;0,357781753;0;0;0
"Atanassova_e5";0;0,363636364;4;0,242424242;0,727272727;3,151515152;0;7,757575758;0;2,181818182;1,333333333;0;0;0;2,303030303;36,96969697;0;13,45454545;0,363636364;0;0;0;0,606060606;0;0;0;0
"Atanassova_e6";0;0;0;0,303643725;0;2,935222672;0;15,18218623;0;1,012145749;0,809716599;0;0;0;2,429149798;25,20242915;0;34,91902834;0;0;5,060728745;0;1,619433198;0;0;0;0
"Atanassova_e7";0,13464991;0;1,077199282;0,718132855;0;2,962298025;0;2,10951526;0;1,885098743;0,942549372;0;0;0;2,019748654;57,27109515;0;9,425493716;0;0;1,570915619;0;1,256732496;0;0;0,224416517;0,448833034
"Atanassova_e8";0;0;1,965265082;0;4,067641682;1,873857404;0;5,850091408;0;4,433272395;5,073126143;0;0;0;23,99451554;19,46983547;0;0,959780622;0;0;3,336380256;0;0;0;0;0,182815356;0
"Atanassova_e9";0;0;1,587301587;0,496031746;0,099206349;1,785714286;0;0;0;2,48015873;2,579365079;0;0;0;42,65873016;20,43650794;0;3,373015873;0;0;1,984126984;0;0;0;0;0;0,198412698
"Atanassova_e10";0;1,011959522;2,299908004;0;1,747930083;0;0;3,311867525;0;0,919963201;6,07175713;0;0;0;28,15087397;21,52713891;0;1,839926403;0;0;1,287948482;0;0,459981601;0;0;1,379944802;0
"Atanassova_e11";1,219512195;0;1,219512195;0,101626016;0,406504065;4,471544715;0;4,87804878;0;3,25203252;7,113821138;0;0;0;22,35772358;22,96747967;0;4,674796748;1,62601626;0;6,300813008;0;1,117886179;0;0;0;0
"Atanassova_e12";0;0;0;0;0,927643785;5,565862709;0;5,102040816;0;3,803339518;3,246753247;0;0;0;0,371057514;54,7309833;0;1,85528757;0;0;6,400742115;0;0,092764378;0;0;3,803339518;0,371057514
"Atanassova_e13";0,295566502;0,295566502;1,083743842;0;0,295566502;0;0;4,532019704;0;1,477832512;1,083743842;0;0;0;0,78817734;48,86699507;0;2,561576355;0;0;6,502463054;0;0;0;0;0,689655172;0
"Atanassova_e14";0;0;2,310536044;0;0,277264325;32,90203327;0;3,789279113;0;1,848428835;1,293900185;0;0;0;0;38,81700555;0;0,554528651;0,831792976;0;1,848428835;0;0;0;0;1,293900185;0
"Atanassova_e15";0;0,079554495;5,807478123;2,625298329;1,988862371;3,739061257;0;7,796340493;0,238663484;3,023070804;9,626093874;0;0;0;0;28,56006364;0;3,023070804;0;0;3,898170247;0;0,079554495;0;0;2,545743835;0,875099443
"Atanassova_e16";0;0;2,941176471;0;0,639386189;2,685421995;0;5,498721228;0;0,767263427;3,964194373;0;0;0;0;52,68542199;0;3,196930946;1,534526854;0;7,289002558;0;0;0;0;1,534526854;1,278772379
"Atanassova_e17";0;0;5,36352801;1,311084625;0;2,502979738;0;5,125148987;0;3,814064362;4,648390942;0;0;0;2,502979738;34,68414779;0;6,674612634;0,476758045;0;6,197854589;0;1,072705602;0;0;2,026221692;0,238379023
"Bakker_a1";0,285714286;0,571428571;0,285714286;6,857142857;0,285714286;0;0;0;1,714285714;2,285714286;0;0;0;0;0;7,142857143;0;2,571428571;0,285714286;0;0;0;0;0;0,285714286;0;0
"Bakker_a2";0;1,465201465;0;5,128205128;4,395604396;0;0;0;1,831501832;19,04761905;0,732600733;0;1,465201465;0;0;0,732600733;0;8,424908425;0;0;0;0,732600733;0;0;0;0,366300366;0
"Bakker_a3";0;0;0,529100529;5,555555556;0;0,264550265;0;0;7,936507937;7,671957672;1,058201058;0;0;0;0;9,788359788;0;1,851851852;0;0,529100529;0;0;0;0;0;0;0
"Bakker_a4";0;0;0;1,136363636;0;5,681818182;0;0;2,272727273;0;0;0;0;0;0;9,090909091;0;5,681818182;0;0;0;0;0;0;0;0;0
"Bakker_a5";0;1,526717557;0;1,526717557;0,381679389;0;0;0;0,381679389;2,290076336;0;0;0;0;0;15,26717557;0;2,290076336;0,763358778;0,763358779;0;0;0;0;0;0;0
"Bakker_a6";0,401606426;0,200803213;0;1,807228916;0,602409639;0;0;0;0;3,614457831;0,200803213;0;0,200803213;0;0;28,51405622;0;1,606425703;0,401606426;0;0,401606426;0;0;0;0;0;0
"Bakker_a7";0;0;0;0,568181818;0,568181818;0;0;0;0;6,818181818;0,568181818;17,04545455;0;0;0;5,681818182;0;2,272727273;0;0,568181818;0;0;0;0;0;0;0
"Bakker_a8";0;0;0;0,617283951;0,617283951;0,617283951;0;0;1,851851852;3,086419753;0;0;0;0;0;36,41975309;0;0;0,617283951;0;0;0;0;0;0;0;0
"Bakker_a9";0;0,454545455;0,454545455;2,727272727;0,454545455;0,454545455;0;0;0,909090909;7,045454545;0,227272727;0,227272727;0,227272727;0;0;7,954545455;0;1,818181818;0,454545455;0,227272727;0;0,227272727;0;0,454545455;0,227272727;0;0
"Bakker_a10";0;0;0,088339223;1,325088339;0,088339223;0,176678445;0;0;0,265017668;2,915194346;0;0;0;0;0;81,80212014;0;0,35335689;0,176678445;0;0;0;0;0;0;0;0
"Bakker_a11";0,243902439;0;0,243902439;0,731707317;0,243902439;0;0;0;0,243902439;0,243902439;0;0;0;0;0;82,92682927;0;0,487804878;0;0;0;0,243902439;0;0;0;0;0
"Bakker_a12";1,538461538;0;0,384615385;0,384615385;1,153846154;0;0;0;1,153846154;0;0;0;0;0;0;67,69230769;0;2,692307692;0;0;0;0;0;0;0;0;0
"Bakker_a13";0,581395349;0;0;6,395348837;0,581395349;0;0;0;1,162790698;0,581395349;0;0;0;0;0;12,20930233;0;12,79069767;0,581395349;0;0;0;0;0;0;0;0
"Bakker_a14";0,487804878;0,487804878;0;1,707317073;0,243902439;0;0;0;0;0,243902439;0,243902439;0;0,487804878;0;0;67,31707317;0;2,195121951;0;0;0;0;0;0;0;0;0
"Bakker_a15";0;2,578796562;1,719197708;14,61318052;0,859598854;1,146131805;0;0;3,438395415;18,33810888;0,286532951;0;0,573065903;0;0;10,88825215;0;3,151862464;1,719197707;0;2,005730659;0,286532951;0;0,859598854;0;0;0
"Bakker_a16";0;0;0;3,773584906;0;2,264150943;0;0;8,301886792;24,52830189;0,377358491;0;0,377358491;0;0;6,41509434;0;2,264150943;0,377358491;0;1,132075472;0,754716981;0;1,886792453;0;0;0
"Bakker_b1";0,326086957;0;0,108695652;0,326086957;1,467391304;0;0;0;0;1,413043478;0,380434783;0;0;0;0;45,05434783;0;2,391304348;0,108695652;0;0;0;0,163043478;0,380434783;0;0;0
"Bakker_b2";0,083752094;0;0,167504188;0,67001675;0,418760469;0;0;0;0;1,005025126;0;0;0;0;0;52,51256281;0;2,596314908;0;0;0;0;0;0,251256281;0;0;0
"Bakker_b3";0,145032632;0;0,145032632;0,652646846;1,015228426;0;0;0;0;1,667875272;0,072516316;0,072516316;0;0;0;34,22770123;0;15,73604061;0,145032632;0;0;0;0,145032632;0,580130529;0;0;0
"Bakker_b4";0,133868809;0;0;1,472556894;0;0,133868809;0;0;0;12,85140562;0;0,803212851;0;0;0,133868809;36,14457831;0;10,17402945;0,93708166;0;0;0;0,267737617;4,953145917;0;0;0
"Bakker_b5";0,074349442;0;0,148698885;1,115241636;0,743494424;0;0;0;0;2,899628253;0,223048327;0,074349442;0;0;0;49,36802974;0;4,014869888;0,446096654;0;0;0;0,594795539;0,29739777;0;0;0
"Bakker_b6";0,119331742;0;0;0,039777247;0,238663484;0;0;0;0;0,715990453;0;0,039777247;0;0,079554495;0;48,24980111;0;2,108194113;0;0;0;0;0,15910899;0,397772474;0;0;0
"Bakker_b7";0,482625483;0;0;0;5,598455598;0;0;0;0;0,386100386;0;0,096525097;0;0;0;78,08880309;0;1,447876448;0;0;0;0;0,096525097;0;0;0;0
"Bakker_b8";0,469168901;0,067024129;0,067024129;0;0,737265416;0;0;0;0;0,536193029;0,067024129;0,268096515;0;0;0;74,19571046;0;1,072386059;0;0;0;0;0,201072386;0,067024129;0;0;0
"Bakker_b9";0,1953125;0;0,09765625;0,68359375;1,953125;0;0;0;0;2,24609375;0;0,9765625;0;0;0;56,93359375;0;10,64453125;0;0;0;0;0,29296875;0,1953125;0;0;0
"Bakker_b10";0,245499182;0;0,081833061;0,409165303;3,027823241;0;0;0;0;2,454991817;0,081833061;0,818330606;0;0;0;57,77414075;0;9,410801964;0,245499182;0;0;0;0,900163666;0,163666121;0;0;0
"Bakker_b11";0,145772595;0;0,145772595;0,364431487;1,67638484;0,072886297;0;0;0;2,7696793;0,072886297;0,728862974;0;0;0;59,98542274;0;5,612244898;0;0;0;0;0;0,145772595;0;0;0
"Bakker_b12";0,43258832;0;0,144196107;0,360490267;0,576784427;0;0;0,072098053;0;1,0814708;0,072098053;0,360490267;0;0;0;61,42754146;0;3,172314348;0,072098053;0;0;0;0,072098053;0,21629416;0;0;0
"Bakker_b13";0,25974026;0;0,346320346;0,606060606;2,770562771;0,086580087;0;0;0;1,125541126;0;0,086580087;0;0;0;67,18614719;0;3,376623377;0;0;0;0;0,606060606;0,173160173;0;0;0
"Bakker_b14";0,682011935;0;0,255754476;0,341005968;4,518329071;0;0;0;0;1,534526854;0;0;0;0;0;63,51236147;0;2,131287298;0,085251492;0;0;0;0,42625746;0,170502984;0;0;0,085251492
"Bakker_b15";0;0;0,187265918;0,187265918;2,621722846;0;0;0;0;1,685393258;0;0,187265918;0;0;0;71,16104869;0;4,68164794;0;0;0;0;0;0;0;0;0
"Bakker_b16";0,243111831;0;0,081037277;0,243111831;0,081037277;0;0;0;0;0,405186386;0,081037277;0;0;0;0;73,09562399;0;7,050243112;0;0;0;0;0;0;0;0;0
"Bakker_b17";0,182815356;0;0;0,365630713;0,365630713;0;0;0,182815356;0;0,731261426;0,091407678;0,274223035;0;0;0;72,30347349;0;5,850091408;0;0;0;0;0,091407678;0,091407678;0;0;0
"Bakker_b18";0,155520995;0;0,155520995;0,31104199;2,721617418;0;0;0;0;2,721617418;0,077760498;0,155520995;0;0;0;64,69673406;0;3,965785381;0,077760498;0;0;0;0,077760498;0,311041991;0;0;0
"Bakker_b19";0,225903614;0;0,225903614;0,677710843;3,162650602;0;0;0;0;0,978915663;0,075301205;0,15060241;0;0;0;63,17771084;0;4,442771084;0;0;0;0;0,376506024;0,602409639;0;0;0
"Bakker_b20";0,076804916;0;0,076804916;0,230414747;9,447004608;0;0;0;0;0,69124424;0,153609831;0,307219662;0;0;0;62,82642089;0;2,995391705;0,076804916;0;0;0;0,768049155;0,153609831;0;0;0
"Bakker_b21";0,36416606;0;0,072833212;0,145666424;0,946831755;0;0;0;0;1,529497451;0,072833212;0;0;0;0;35,39694101;0;6,627822287;0,072833212;0;0;0;0,873998543;0,946831755;0;0;0
"Bakker_b22";0,078864353;0;0,078864353;0,157728707;0,394321767;0;0;0;0;0,47318612;0,078864353;0,078864353;0;0;0;60,72555205;0;2,208201893;0;0;0;0;0,078864353;0;0;0;0
"Bakker_b23";0,67001675;0;0;0;0,949190396;0;0;0;0;0,335008375;0;0;0;0;0,111669458;35,00837521;0;1,172529313;0;0;0;0;0;0;0;0;0
"Bakker_b24";0,219298246;0;0,073099415;0,365497076;1,388888889;0;0;0;0;1,388888889;0,219298246;0,14619883;0;0;0;29,45906433;0;4,897660819;0;0;0;0;0,073099415;0,14619883;0;0;0
"Bakker_b25";0;0;0,029308324;0,058616648;0,175849941;0;0;0;0;0,175849941;0;0;0;0;0;8,704572098;0;0,996483001;0,029308324;0,029308324;0;0;0;0,087924971;0;0;0
"Bakker_b26";0,114057599;0;0,0570288;0,0570288;0,484744796;0;0;0;0;0,570287995;0;0,0570288;0;0;0;13,0310807;0;8,668377531;0;0;0;0;0,142571999;0,0570288;0;0;0
"Bakker_b27";0,149309444;0;0,037327361;0,074654722;0;0,037327361;0;0;0;0,074654722;0;0,074654722;0;0;0;18,17842479;0;3,9193729;0;0;0;0;0;0;0;0;0
"Bakker_b28";0,281425891;0;0,09380863;0,046904315;0,328330206;0;0;0;0;0,562851782;0;0;0;0;0;22,79549719;0;1,594746717;0,046904315;0;0;0;0;0;0;0;0
"Bakker_b29";5,674740484;0;0;0;0,484429066;0;0;0;0;0,899653979;0;0;0;0;0;76,19377163;0;2,906574394;0,069204152;0;0;0;0,207612457;0,069204152;0;0;0
"Bakker_b30";0,177367861;0;0;0;0,532103583;0;0;0;0;0,532103583;0;0,035473572;0;0;0;85,31394111;0;3,121674353;0;0;0;0;0,070947144;0,177367861;0;0;0
"Bakker_b31";0,058548009;0;0,029274005;0,204918033;0,526932084;0;0;0;0;0,380562061;0,029274005;0,029274005;0;0;0;72,36533958;0;15,36885246;0,029274005;0;0;0;0;0,058548009;0;0;0
"Bakker_b32";0,402930403;0;0,036630037;0,10989011;0,43956044;0;0;0;0;0,183150183;0;0,036630037;0;0;0;86,81318681;0;5,054945055;0,036630037;0;0;0;0,073260073;0,036630037;0;0;0
"Bakker_b33";0,137127185;0;0,068563593;0,239972575;0,719917724;0;0;0;0;0,582790538;0,034281796;0,068563593;0;0;0;82,27631128;0;8,02194035;0;0;0;0;0,102845389;0;0;0;0
"Bakker_b34";0,579920261;0;0,036245016;0,072490032;0,253715114;0;0;0;0;0,507430228;0;0,036245016;0;0;0;82,71112722;0;4,566872055;0;0;0;0;0,543675245;0,072490033;0;0;0
"Bakker_b35";0,166759311;0;0,027793218;0;0,222345748;0;0;0;0;0,305725403;0;0,027793218;0;0;0;90,18899389;0;0,444691495;0;0;0;0;0;0,027793218;0;0;0
"Bakker_b36";0,504201681;0;0;0,672268907;0,672268908;0;0;0;0;1,092436975;0;0,336134454;0;0;0;75,37815126;0;1,680672269;0,084033613;0;0;0;4,705882353;0,336134454;0;0;0
"Bakker_b37";0,539291217;0;0;0,154083205;0,847457627;0;0;0;0;0,693374422;0;1,155624037;0;0;0;73,57473035;0;0,770416025;5,00770416;0;0;0;0,077041602;0;0;0,077041602;0
"Bakker_b38";0,887812752;0;0;0;0,403551251;0;0;0;0;0,322841001;0;0,645682002;0;0;0,08071025;82,32445521;0;0,322841001;2,744148507;0;0;0;0;0;0;0;0
"Bakker_b39";1,421404682;0;0,16722408;0,08361204;0,25083612;0;0;0;0;0,25083612;0,08361204;1,755852843;0;0;0;79,43143813;0;1,003344482;2,842809365;0;0;0;0;0,16722408;0;0;0
"Bakker_b40";0,295420975;0;0,073855244;0,221565731;0,59084195;0;0;0;0;1,255539143;0;15,43574594;0;0;0;60,6351551;0;2,732644018;0,812407681;0;0;0;0,812407681;0;0;0;0
"Bakker_b41";0,068073519;0;0;0,102110279;0,03403676;0,102110279;0;0;0;1,225323349;0;37,10006807;0;0;0;41,96732471;0;8,509189925;0,170183799;0;0;0;0,068073519;0,068073519;0;0;0
"Bakker_b42";0,181378476;0;0,120918984;0,181378476;0,241837969;0;0;0;0;0,725513906;0;8,162031439;0;0;0;60,88270859;0;8,645707376;1,027811366;0;0;0;0,362756953;0;0;0;0
"Bakker_b43";0,230946882;0;0,153964588;0,076982294;1,000769823;0,076982294;0;0,076982294;0;0,846805235;0,076982294;3,77213241;0;0;0;67,20554273;0;1,847575058;2,46343341;0,153964588;0;0;0,230946882;0;0;0,076982294;0
"Bakker_b44";0;0;0,057077626;0,057077626;0,684931507;0;0;0;0;0,799086758;0,171232877;0;0;0;0;24,71461187;0;2,4543379;0,057077626;0;0;0;0;0,51369863;0;0;0
"Bakker_b45";0;0;0,15117158;0;0,680272109;0;0;0;0;1,284958428;0,22675737;0;0;0;0;16,25094482;0;2,040816327;0;0;0;0;0,07558579;1,133786848;0;0;0
"Bakker_b46";0,257731959;0;0;0,171821306;34,87972509;0,085910653;0;0,085910653;0;0,515463918;0,085910653;0;0;0;0;38,3161512;0;7,04467354;0,085910653;0;0;0;1,890034364;0,257731959;0;0;0
"Bakker_b47";0,09487666;0;0;0,379506641;18,02656546;0;0;0;0;0,664136622;0,189753321;0,474383302;0;0;0;50;0;13,18785579;0,09487666;0;0;0;0,379506641;0,09487666;0;0;0
"Bakker_b48";0,665642601;0;0;0;21,45417307;0;0;0;0;0,358422939;0;0,102406554;0;0;0;58,93497184;0;3,533026114;0;0;0;0;0,870455709;0,051203277;0;0;0
"Bakker_b49";0,140548138;0;0;0,140548138;19,25509487;0;0;0;0;0,421644413;0;0;0;0;0;48,20801124;0;5,200281096;0;0;0;0;1,054111033;0,140548138;0;0;0
"Bakker_b50";0,367376929;0;0;0;0,587803086;0;0;0;0;0,293901543;0;0,220426157;0;0;0;39,01542983;0;3,159441587;0,146950772;0;0;0;0;0;0;0;0
"Bakker_b51";0,244259893;0;0;0,048851979;0,34196385;0;0;0;0;0,537371764;0,048851979;0,097703957;0;0;0;44,74841231;0;2,393746947;0,048851979;0;0;0;0;0,048851979;0;0;0
"Bakker_b52";0,080906149;0;0,323624595;0,161812298;2,508090615;0,080906149;0;0;0;1,537216828;0;0,485436893;0;0;0;42,23300971;0;4,045307443;0;0;0;0;0,404530744;0,404530744;0;0;0
"Bakker_b53";0,520532099;0;0;0;0,578368999;0;0;0;0;0,1156738;0;0,3470214;0;0;0;41,46905726;0;1,908617698;0;0;0;0;0,1156738;0;0;0;0
"Bakker_b54";0,429799427;0;0;0,859598855;2,005730659;0;0;0;0;2,196752627;0;0,477554919;0;0,047755492;0;50,76408787;0;2,865329513;0,047755492;0;0;0;0,477554919;0,811843362;0;0;0,047755492
"Bakker_b55";0,385109114;0;0;0,449293966;1,925545571;0;0;0;0;1,925545571;0,256739409;0,513478819;0;0;0;49,22978177;0;6,22593068;0;0;0;0;1,476251605;0,385109114;0;0;0
"Bakker_b56";0,883752549;0;0;0,067980965;1,291638341;0;0;0;0;0,543847723;0;0,067980965;0;0;0;45,47926581;0;5,030591434;0;0;0;0;0,271923861;0;0;0;0
"Bakker_b57";0,268817204;0;0;0;0,448028674;0;0;0;0;0,985663082;0,089605735;0,17921147;0;0;0;50,89605735;0;4,121863799;0;0;0;0;0,806451613;0;0;0;0
"Bakker_b58";0,087950748;0;0,263852243;1,671064204;0,791556728;0,087950748;0;0;0;1,319261214;0;0,527704485;0;0;0;40,36939314;0;8,00351803;0,087950748;0;0;0;1,319261214;0,087950748;0;0;0
"Bakker_b59";0,151057402;0;0,075528701;0,226586103;0,604229607;0,151057402;0;0;0;1,132930514;0;0,226586103;0;0;0;43,12688822;0;7,628398792;0,151057402;0;0;0;0,302114804;0,377643505;0;0;0
"Bakker_b60";0,068119891;0;0;0,340599455;0,68119891;0;0;0;0;1,634877384;0;0,613079019;0;0;0;56,88010899;0;3,269754768;0,136239782;0;0;0;0,340599455;0;0;0;0
"Bakker_b61";0,126662445;0;0,126662445;0,506649779;0,949968334;0;0;0;0;0,443318556;0,189993667;0,126662445;0;0;0;74,35085497;0;1,963267891;0,063331222;0;0;0;0,316656111;0;0;0;0
"Bakker_b62";0,143369176;0,286738351;0,071684588;0,215053764;0,215053763;0;0;0;0;0,143369176;0,071684588;0,358422939;0;0;0;55,05376344;0;2,222222222;0,143369176;0;0;0;0;0;0;0;0
"Bakker_b63";0,241157556;0;0;0,080385852;0,884244373;0;0;0;0;0,964630225;0,160771704;0,562700965;0;0;0;37,45980707;0;2,974276527;0,080385852;0;0;0;0,080385852;0,160771704;0;0;0
"Bakker_b64";0;0;0,075471698;0,301886792;0,830188679;0;0;0;0;1,433962264;0;0;0;0;0,075471698;19,32075472;0;5,886792453;0;0;0;0;0;0,301886792;0;0;0
"Barboni_a1";0;0,623700624;1,03950104;1,247401247;27,02702703;0,623700624;0;2,494802495;0;8,316008316;4,365904366;0;1,03950104;0;0,831600832;4,365904366;0;2,494802495;0;0;18,71101871;0;0;4,781704782;0;2,494802495;3,118503119
"Barboni_a2";0;0,659340659;0,43956044;2,857142857;3,736263736;0;0;2,417582418;0;11,42857143;5,274725275;0;1,318681319;0;1,098901099;11,868131868;0;5,934065934;0;0;13,62637363;0;0;12,52747253;0;2,417582418;1,098901099
"Barboni_a3";0;3,313253012;1,004016064;8,734939759;3,112449799;0,702811245;0;2,81124498;0,301204819;11,14457831;4,016064257;0;0,602409639;0;0,200803213;1,506024096;0;2,208835341;0,301204819;0;27,81124498;0;0;3,514056225;0;4,718875502;1,907630522
"Barboni_a4";0;0,899100899;0,4995005;1,798201798;3,496503497;0,799200799;0;2,497502498;1,998001998;8,791208791;2,197802198;0;0,699300699;0;0,799200799;4,995004995;0;3,896103896;0,799200799;0;11,68831169;0;0;9,79020979;0;2,697302697;1,798201798
"Barboni_a5";0;0,666666667;0,5;1;2,333333333;0,333333333;0;0,833333333;3,833333333;27;3,333333333;0;0;0;1,833333333;20,166666667;0;1,833333333;0;0;5;0;0;6,666666667;0;2;0,833333333
"Barboni_a6";0;0,754716981;0,377358491;1,509433962;1,886792453;0;0;0,566037736;6,603773585;26,41509434;1,886792453;0;0;0;1,698113208;21,88679245;0;1,886792453;0,943396226;0;6,41509434;0;0;2,830188679;0;2,830188679;1,320754717
"Barboni_a7";0;0,42462845;0,636942675;1,061571125;2,123142251;0,42462845;0;2,123142251;1,6985138;12,31422505;3,184713376;0;0;0;2,760084926;33,75796178;0;1,486199575;0,42462845;0;6,369426752;0;0;6,794055202;0;1,27388535;1,27388535
"Barboni_a8";0;0,770218228;1,026957638;1,026957638;2,310654685;0,770218228;0;1,283697047;0,641848524;7,702182285;3,851091142;0;0;0;1,540436457;18,100128368;0;3,209242619;0,256739409;0;11,55327343;0;0;3,851091142;0;2,310654685;1,540436457
"Barboni_a9";0;1,066098081;0;4,690831557;2,558635394;0,213219616;0;2,132196162;1,279317697;10,23454158;4,690831557;0;0;0;0;13,859275055;0;4,264392324;1,066098081;0;12,79317697;0;0;6,609808102;0;6,396588486;3,411513859
"Barboni_a10";0;0,930232558;0;1,860465116;2,325581395;0;0;0,930232558;10,23255814;7,906976744;3,720930233;0;0;0;0,465116279;15,348837205;0;4,651162791;0;0;7,906976744;0;0;8,837209302;0;5,581395349;3,720930233
"Barboni_a11";0;0;0;1,340482574;1,876675603;0;0;0;1,340482574;9,383378016;2,680965147;0;0;0;2,144772118;31,367292221;0;3,485254692;0,804289544;0;7,238605898;0;0;2,680965147;0;2,680965147;6,166219839
"Barboni_a12";0;0;0;0;3,636363636;0;0;1,818181818;0;8,363636364;3,272727273;0;0;0;2,545454545;22,545454542;0;3,636363636;0,727272727;0;8,363636364;0;0;2,545454545;0;4,363636364;5,454545455
"Barboni_a13";0;0,842105263;0,421052632;0,421052632;1,052631579;0;0;0,631578947;1,052631579;17,47368421;2,105263158;0;0;0;0,421052632;22,736842102;0;1,684210526;0;0;7,368421053;0;0;2,105263158;0;4,210526316;1,473684211
"Barboni_a14";0,108108108;0,540540541;0,324324324;0,054054054;0,27027027;1,027027027;0,054054054;0,756756757;0,216216216;0,756756757;1,189189189;0,054054054;0;0;0,918918919;78,48648649;0;2,27027027;0;0;2,216216216;0,648648649;1,297297297;0;0;0,108108108;0
"Barboni_a15";0,566572238;0;1,983002833;0;0,141643059;2,83286119;0;2,83286119;0;0,708215297;1,983002833;6,515580737;0;0;1,416430595;54,39093484;0;6,373937677;0;0;3,116147309;0,283286119;0,141643059;0,141643059;0;0,141643059;0
"Barboni_a16";0,27100271;0,135501355;0,81300813;0,135501355;0;2,98102981;0,135501355;1,62601626;0,54200542;0,948509485;3,79403794;1,08401084;0;0;0,135501355;56,09756098;0;3,929539295;0;0;4,33604336;0,54200542;0,27100271;1,219512195;0;1,219512195;0
"Barboni_a17";0,221402214;0;1,84501845;0,073800738;0,664206642;0,221402214;0,073800738;4,79704797;0;0,36900369;2,509225092;15,94095941;0;0;0,442804428;27,011070106;0;6,420664207;0,073800738;0;3,099630996;1,033210332;1,549815498;0,221402214;0;0;0
"Barboni_a18";0,089766607;0;0,897666068;0,718132855;1,436265709;0,26929982;0,089766607;0,628366248;1,077199282;0,26929982;0,718132855;8,078994614;0;0;4,308797127;35,547576301;0;22,71095153;0;0;1,795332136;0,179533214;2,513464991;0;0;0;0
"Barboni_a19";0,307692308;0;1,076923077;0;0,461538462;0,615384615;0;0,461538462;0;0,769230769;1,692307692;2;0;0;11,84615385;47,230769228;0;4,923076923;0;0;2,615384615;2,923076923;0,153846154;0;0;0;0
"Barboni_a20";0,170940171;0;0,683760684;0,170940171;0;0,170940171;0;0,598290598;0,341880342;0;0,598290598;0,170940171;0;0;3,333333333;75,128205126;0;0;0,085470085;0;1,965811966;0;0,341880342;0,256410256;0;0;0,085470085
"Barboni_a21";0,110497238;0;0,220994475;0;0,662983425;0,331491713;0;0,44198895;0;0,662983425;1,436464088;0,110497238;0;0;2,651933702;79,116022098;0;2,430939227;0;0;0,994475138;1,325966851;0,110497238;0,110497238;0;0;0,110497238
"Barboni_a22";0;0;0,564334086;0;0,677200903;0,112866817;0;0,112866817;0,112866817;0,677200903;0,902934537;0,112866817;0;0;0,338600451;84,875846497;0;2,483069977;0;0;0,79006772;1,354401806;0,112866817;0;0;0;0
"Barboni_a23";0,058173357;0;0,290866783;0,407213496;0,581733566;0,34904014;0;0,058173357;0,756253636;0,930773706;0,639906923;31,52995928;0;0;0,407213496;17,80104712;0;17,39383362;0,17452007;0;1,745200698;0,34904014;2,094240838;0,116346713;0;0,058173357;0
"Barboni_a24";0;0;3,53460972;0,736377025;1,17820324;1,620029455;0;1,47275405;0,29455081;0,88365243;1,17820324;0;0;0;0;7,216494845;0;12,51840943;0,147275405;0;6,038291605;1,914580265;0,147275405;0,147275405;0,147275405;0,29455081;0
"Barboni_a25";0;0,136798906;3,283173735;0,410396717;0,820793434;1,094391245;0;0,957592339;0;2,051983584;3,967168263;0;0;0;0,136798906;5,60875513;0;8,207934337;0,273597811;0;4,787961696;3,556771546;0;0,273597811;0;0,273597811;0
"Barboni_a26";0;0;3,059273423;0,382409178;1,019757808;0,509878904;0,063734863;1,147227533;0;2,166985341;2,103250478;6,500956023;0;0;0;11,08986616;0;22,68961122;0,318674315;0;2,613129382;1,7208413;0,446144041;0,063734863;0;0,063734863;0
"Barboni_a27";6,291390728;0,993377483;28,80794702;0;0,331125828;4,635761589;0;0;0,331125828;0;5,298013245;8,278145695;1,986754967;0;0;11,25827815;0;13,90728477;0;0,331125828;0;0;0;0,331125828;0;0;0
"Barboni_a28";3,947368421;0;13,48684211;2,631578947;0,657894737;3,289473684;0;0;0;0,328947368;8,881578947;16,44736842;3,289473684;0;0;6,25;0;20,72368421;0;0;0;0;0,328947368;0,328947368;0;0,657894737;0
"Barboni_a29";2,140672783;0;7,339449541;0,611620795;0;3,058103976;0,611620795;0;0;0;4,587155963;0,611620795;4,281345566;0;0;9,480122324;0;3,975535168;0;0,611620795;0;0;0,305810398;0;0;0;0
"Barboni_a30";14,71471471;0;9,60960961;0;0;6,306306306;0;0;0;0;8,708708709;12,61261261;3,903903904;0;0;9,309309309;0;14,71471471;0;0;0;0;0;0;0;0,3003003;0
