"";"NameCal";"Loc.Longitude";"Loc.Latitude";"Abies";"Acer.campestre.type";"Ailanthus";"Alnus";"Apiaceae";"Araliaceae";"Artemisia";"Asteraceae";"Betula";"Campanulaceae";"Caprifoliaceae";"Carpinus";"Caryophyllaceae..periporate.excl..Paronychioideae.";"Castanea.sativa";"Celtis";"Chenopodiaceae.Amaranthaceae";"Convolvulaceae";"Corylus";"Cotinus";"Crassulaceae";"Cyperaceae";"Ephedra";"Euptelea";"Fraxinus";"Gentianaceae";"Geraniaceae";"Hippophae.rhamnoides";"Humulus";"Juglans";"Larix";"Leguminosae";"Moraceae";"Nitraria";"Oleaceae";"Ostryopsis";"Picea";"Pinus";"Plantaginaceae";"Poaceae";"Polygala";"Polygonum";"Populus";"Primulaceae";"Quercus";"Ranunculaceae";"Rhamnaceae";"Rhus";"Rosaceae";"Rubiaceae";"Rutaceae";"Salix";"Sanguisorba.minor.type";"Scrophulariaceae";"Solanaceae";"Stellera";"Syringa";"Tamarix";"Thalictrum";"Tilia";"Tsuga";"Ulmus";"Urtica";"Valerianaceae";"Verbenaceae"
"Fall_b46";"Fall_b46";33,05782;34,91487;0;0,470588235;0;1,882352941;4,235294117;0;0;0;0;0;0;0;0;0;0;0,705882353;0;0,470588235;0;0;0;28,47058824;0;0;0;0;0;0;0,235294118;0;0;0;0;0;0;0;48,47058824;0;1,882352941;0;0;0;0;0,941176471;0;0;0;0;0;0;0;0,235294118;0;0;0;0;0;0;0;0;0;0;0;0
"Fall_b47";"Fall_b47";33,05314;34,90465;0;0;0;0;0,49382716;0;0;0,49382716;0;0;0;0;0;0;0;1,975308642;0;0;0;0;0,49382716;1,234567901;0;0,24691358;0;0;0;0;0;0;0;0;0;0;0;0;43,7037037;0;0,49382716;0;0;0;0;28,39506173;0;0,49382716;0,24691358;2,222222222;0;0;0,987654321;0,24691358;0;0;0;0;0,24691358;0;0;0;0;0;0;0
"Fall_b48";"Fall_b48";33,044222;34,924583;0;0;0;0,923787529;1,385681293;0;0;0;0;0;0;0;0,230946882;0,230946882;0;2,07852194;0;0,230946882;0;0;0;0,230946882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,19630485;0;0,461893764;0;0;0;0;12,47113164;0;0;0,230946882;0;0;0;0;0;0;0;0;0;0,461893764;0;0;0;0;0;0;0
"Fall_b49";"Fall_b49";33,048139;34,927083;0;0;0;2,036199095;0,226244344;0;0;0;0;0;0;0;0;0;0;2,262443439;0;0,452488688;0;0;0;0,226244344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29,41176471;0;2,036199095;0;0;0;0;42,760181;0;0;0,226244344;0;0;0;3,393665158;0;0;0;0;0;0,678733032;0;0;0;0;0;0;0
"Fall_b50";"Fall_b50";32,86063;34,90921;0;0;0;1,317365269;0,359281437;0;0;0;0;0;0;0;0;0,119760479;0;0,598802395;0;0;0;0;0,359281437;0,119760479;0;0;0;0;0;0;0,119760479;0;0;0;0;0;0;0;85,868263476;0;0,718562874;0;0;0;0;1,437125749;0;0;0;0,838323353;0;0;1,317365269;0,239520958;0;0;0;0;0;0;0;0;0;0;0;0
"Fall_b51";"Fall_b51";32,89585;34,92748;0;0;0;0,27700831;0,092336103;0;0;0;0;0;0;0;0;0;0;0,831024931;0;0;0;0;0,461680517;0,092336103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90,12003693;0;2,031394275;0;0;0;0;0,923361034;0;0;0;0;0;0;0;0;0;0;0;0;0,092336103;0;0;0;0;0;0;0
"Fall_b52";"Fall_b52";32,8704;34,9149;0;0;0;8,443908323;0;0;0;0;0;0;0;0;0;0,120627262;0;0,241254524;0;0,120627262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87,454764777;0;0,120627262;0;0;0;0;0;0;0;0;0,361881785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Fall_b53";"Fall_b53";32,90208;34,93012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,227272727;0;0;0;0;3,409090909;0,227272727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89,090909096;0;3,636363636;0;0;0;0;0,227272727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Fall_b54";"Fall_b54";32,90178;34,92932;0;0;0;0,683371298;0;0;0,075930144;0;0;0;0;0;0,075930144;0,075930144;0;0,53151101;0;0,227790433;0;0;0,151860289;0,075930144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91,951404712;0;0,607441154;0;0;0;0;0,759301443;0;0;0;0,53151101;0,075930144;0;0;0;0;0,075930144;0;0;0,075930144;0;0;0;0;0;0;0
"Fall_b55";"Fall_b55";32,89172;34,93911;0;0;0;0,746268657;0;0;0;0;0;0;0;0;0;0;0;0,995024876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70,149253731;0;0,746268657;0;0;0;0;0,497512438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Fall_b56";"Fall_b56";32,8622;34,9351;0;0;0;0;0;0;0;0;0;0;0;0;0,714285714;0;0;0,238095238;0;0,238095238;0;0;1,428571429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68,095238095;0;1,904761905;0;0;0;0;0;0;0;0;0;0,476190476;0;0,238095238;0;0;0;0;0;0,238095238;0;0;0;0;0;0;0
"Feurdean_a1";"Feurdean_a1";24,545;47,57389;0,130039012;0;0;2,080624187;0;0;0,130039012;0;2,990897269;0;0;4,031209363;0;0;0;0,78023407;0;1,950585176;0;0;5,981794538;0;0;0;0;0;0;0,130039012;0,390117035;0;0;0;0;0;0;42,2626788;3,641092328;0;7,022106632;0;0;0;0;3,641092328;0;0;0;0;0;0;0,130039012;0;0;0;0;0;0;0,130039012;0;0;0;1,690507152;0;0
"Feurdean_a2";"Feurdean_a2";23,900622;46,966698;0;0;0;2,857142857;0,519480519;0;2,077922078;0;2,597402597;0;0;9,090909091;0,519480519;0;0;1,558441558;0;8,051948052;0;0;0;0;0;0,25974026;0;0;0;1,298701299;2,337662338;0;0;0;0;0;0;1,298701299;2,597402597;0;28,31168831;0;0;0;0,25974026;11,42857143;0,25974026;0;0;4,155844156;0;0;0,519480519;0;0;0;0;0;0;0;0,519480519;0;0;0,25974026;0;0
"Feurdean_a3";"Feurdean_a3";24,545;47,57389;0,678733032;0;0;11,538461538;0,226244344;0;1,357466063;0;3,846153846;0;0;3,167420814;0;0;0;0,904977376;0;8,823529412;0;0;1,583710407;0;0;0;0;0;0;0,904977376;0,226244344;0;0;0;0;0;0;15,38461538;3,846153846;0;4,751131222;0;0;0;0;1,809954751;1,131221719;0;0;0,452488688;0,452488688;0;0,226244344;0;0;0;0;0;0;0;0,226244344;0;0,226244344;0,452488688;0;0
"Feurdean_a4";"Feurdean_a4";27,637;44,1545;0;0;0;1,457725948;0,874635569;0;3,498542274;0;2,332361516;0;0;2,915451895;0,29154519;0;0;15,45189504;0;2,040816327;0;0;5,247813411;0;0;1,166180758;0;0;0;0;0,29154519;0;0;0;0;0;0;0,583090379;5,539358601;0;18,65889213;0;0;0;0;7,288629738;0;0;0;0,29154519;0;0;4,373177843;0;0;0;0;0;0;0;0,874635569;0;0,874635569;0;0;0
"Feurdean_a5";"Feurdean_a5";22,76417;46,59;0;0;0;0,326797386;0;0;0,653594771;0;1,960784314;0;0;4,575163399;0;0;0;0,653594771;0;1,633986928;0;0;1,307189542;0;0;0;0;0;0;0,653594771;0,326797386;0;0;0;0;0;0;56,8627451;1,960784314;0;2,941176471;0;0;0;0;1,633986928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,326797386;0;0;0;0;0
"Feurdean_a6";"Feurdean_a6";22,7324;46,5984;0,228050171;0;0;5,473204105;0,114025086;0;0,912200684;0;1,254275941;0;0;1,482326112;0,114025086;0;0;1,596351197;0;2,622576967;0;0;22,8050171;0;0;0;0;0;0;0;0,342075257;0;0;0;0;0;0;41,27708096;1,368301026;0;5,58722919;0;0;0;0;2,850627138;0;0;0;0;0,114025086;0;0;0;0;0;0;0;0;0;0,798175599;0;0,684150513;0,228050171;0;0
"Feurdean_b1";"Feurdean_b1";83,284014;56,83552;0,97323601;0;0;1,94647202;0;0;2,433090024;0;36,00973236;0;0;0;0;0;0;0;0;0,97323601;0;0;0,97323601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,97323601;45,012165451;0;1,946472019;0;0;0;0;0;0;0;0;0;0;0;0,97323601;0;0;0;0;0;0;0,486618005;0;0;0;0;0;0
"Finsinger_a1";"Finsinger_a1";10,89563582;42,988217;0;0,543478261;0;0;0;0;0,543478261;0;0;0;0;0,27173913;0,27173913;1,086956522;0;1,358695652;0;0,543478261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,336956522;0;9,782608696;0;0;0,27173913;0;0;0;0;0;0;0;0;0,815217391;0;0;0;0;0;0;0;0;0;0;0;0;0
"Finsinger_a2";"Finsinger_a2";12,66966807;41,7484233;0;0;0;0;0;0;1,069518717;0;0;0;0;0,534759358;1,871657754;9,090909091;0;1,871657754;0;3,475935829;0;0;0;0;0;0;0;0;0;0,267379679;0,534759358;0;0;0;0;0;0;0;8,823529412;0;12,56684492;0;0,267379679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,267379679;0;0,267379679;0;0;0
"Finsinger_a3";"Finsinger_a3";7,795974352;45,46249643;0,524934383;0,262467192;0;0,524934383;0;0;0,787401575;0;5,249343832;0;0;0,262467192;1,312335958;12,33595801;0;0;0;6,036745407;0;0;0;0;0;0;0;0;0;7,086614173;0,787401575;0,262467192;0;0;0;0;0;0,262467192;3,412073491;0;8,661417323;0;0;0,787401575;0;0;0;0;0;0;0;0;0,262467192;0;0;0;0;0;0;0;0;0;0,262467192;0;0;0
"Finsinger_a4";"Finsinger_a4";9,214693512;45,78662571;0;0;0;1,131221719;0;0;0,678733032;0;4,07239819;0;0;0,226244344;1,131221719;5,656108597;0;0,452488688;0;5,656108597;0;0;0;0;0;0;0;0;0;0,226244344;0,452488688;0,678733032;0;0;0;0;0;0,452488688;2,262443439;0;13,34841629;0;0;1,809954751;0;0;0;0;0;0;0;0;1,131221719;0;0;0;0;0;0;0;0;0;0,226244344;0;0;0
"Finsinger_a5";"Finsinger_a5";13,1292841;42,29321511;0;0,248756219;0;0;0;0;1,243781095;0;0,248756219;0;0;0;2,487562189;1,243781095;0;0,248756219;0;4,228855721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,985074627;0;29,10447761;0;0,248756219;0,746268657;0;0;0;0;0;0;0;0;0,248756219;0;0;0;0;0;0;0;0;0;0,995024876;0;0;0
"Finsinger_a6";"Finsinger_a6";7,387461454;45,06631503;0,192307692;0;0;0,192307692;0;0;0,769230769;0;3,653846154;0;0;0,576923077;0;9,615384615;0;0,961538462;0;5,769230769;0;0;0;0;0;0;0;0;0;1,730769231;0,576923077;1,153846154;0;0;0;0;0;0,384615385;8,461538462;0;13,46153846;0;0;2,307692308;0;0;0;0;0;0;0;0;3,076923077;0;0;0;0;0;0;0;0;0;0,576923077;0;0;0
"Finsinger_a7";"Finsinger_a7";10,10932777;44,46428077;0,244498778;0;0;0;0;0;0,97799511;0;0,244498778;0;0;0,244498778;0,733496333;3,667481663;0;0,488997555;0;8,80195599;0;0;0;0;0;0;0;0;0;0,97799511;0,488997555;0;0;0;0;0;0;0,488997555;4,645476773;0;15,15892421;0;0;8,557457213;0;0;0;0;0;0;0;0;11,9804401;0;0;0;0;0;0;0;0;0;0,733496333;0;0;0
"Finsinger_a8";"Finsinger_a8";14,71590167;37,95305904;0;0;0;0;0;0;0;0;0;0;0;0;1,918465228;0,959232614;0;0,71942446;0;0,71942446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,71942446;0;31,17505995;0;0;0;0;0;0;0;0;0;0;0;0,239808153;0;0;0;0;0;0;0;0;0;0,71942446;0;0;0
"Finsinger_a9";"Finsinger_a9";8,062340306;45,43233733;0;0;0;0,31152648;0;0;1,246105919;0;2,180685358;0;0;0,31152648;1,557632399;14,95327103;0;0;0;2,492211838;0;0;0;0;0;0;0;0;0;26,168224298;0,62305296;0;0;0;0;0;0;0;3,115264798;0;14,64174455;0;0;1,557632399;0;0;0;0;0;0;0;0;2,803738318;0;0;0;0;0;0;0;0,31152648;0;0,934579439;0;0;0
"Finsinger_a10";"Finsinger_a10";11,93422831;42,60026162;0;0;0;0;0;0;1,272264631;0;0,763358779;0;0;0,508905852;0,763358778;2,03562341;0;2,03562341;0;4,071246819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,124681934;0;18,06615776;0;0,254452926;0,508905852;0;0;0;0;0;0;0;0;0,508905852;0;0;0;0;0;0;0;0;0;1,272264631;0;0;0
"Finsinger_a11";"Finsinger_a11";12,23031336;42,12208147;0;0;0;0;0;0;0,257069409;0;0,514138817;0;0;0,514138817;0,514138817;1,028277635;0,514138817;0,771208226;0;7,455012853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,514138817;8,22622108;0;19,53727506;0;0;0;0;0;0;0;0;0;0;0;1,028277635;0;0;0;0;0;0;0;0;0;0;0;0;0
"Finsinger_a12";"Finsinger_a12";11,37999339;42,4004386;0;0;0;0,314465409;0;0;1,257861635;0;0;0;0;0,314465409;0,628930818;0,628930818;0;11,32075472;0;1,886792453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,86163522;0;17,61006289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Finsinger_a13";"Finsinger_a13";10,28197035;44,38216837;0;0,326797386;0;0,653594771;0;0;1,307189542;0;0;0;0;0,653594771;0,653594772;2,941176471;0;0,653594771;0;4,248366013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,326797386;6,862745098;0;22,54901961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,326797386;0;0;0;0;0
"Finsinger_a14";"Finsinger_a14";7,899450607;45,48444119;0;0;0;0,692840647;0;0;0,230946882;0;3,233256351;0;0;0;1,847575058;27,71362587;0;0,230946882;0;2,540415704;0;0;0;0;0;0;0;0;0;2,07852194;0,692840647;0;0;0;0;0;0;0,461893764;4,849884527;0;7,621247113;0;0,230946882;1,385681293;0;0;0;0;0;0;0;0;4,387990762;0;0;0;0;0;0;0;0;0;0,923787529;0;0;0
"Finsinger_a15";"Finsinger_a15";7,910411495;45,32454805;0;0;0;0,515463918;0;0;1,030927835;0;3,092783505;0;0;0,515463918;1,546391753;0,257731959;0;1,288659794;0;3,350515464;0;0;0;0;0;0;0;0;0;26,288659798;2,06185567;0,773195876;0;0;0;0;0;0;6,44329897;0;19,07216495;0;0;0;0;0;0;0;0;0;0;0;0,773195876;0;0;0;0;0;0;0;0;0;0,773195876;0;0;0
"Finsinger_a16";"Finsinger_a16";7,49086594;45,11723839;0,451467269;0;0;0,902934537;0;0;1,805869074;0;1,354401806;0;0;0,451467269;0,902934537;4,966139955;0;0,902934537;0;3,16027088;0;0;0;0;0;0;0;0;0;0,225733634;0;0,902934537;0;0;0;0;0;0;8,577878104;0;36,11738149;0;0;0,451467269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,354401806;0;0;0
"Finsinger_a17";"Finsinger_a17";8,692684014;45,76435341;0;0;0;0,759493671;0;0;1,012658228;0;2,53164557;0;0;0;2,278481013;8,35443038;0;0;0;2,025316456;0;0;0;0;0;0;0;0;0;3,544303798;0,506329114;0;0;0;0;0;0;1,012658228;13,924050633;0;14,93670886;0;0;0,253164557;0;0;0;0;0;0;0;0;0,759493671;0;0;0;0;0;0;0;0;0;0,253164557;0;0;0
"Finsinger_a18";"Finsinger_a18";13,68626658;41,70108426;0;0;0;0;0;0;0,632911392;0;0,316455696;0;0;0;0,632911392;3,797468354;0;1,265822785;0;2,53164557;0;0;0;0;0;0;0;0;0;0,632911392;1,582278481;0;0;0;0;0;0;0;2,53164557;0;15,18987342;0;0;1,265822785;0;0;0;0;0;0;0;0;1,582278481;0;0;0;0;0;0;0;0;0;0,316455696;0;0;0
"Finsinger_a19";"Finsinger_a19";12,94232681;42,079169;0;0;0;0;0;0;0,431965443;0;0,215982721;0;0;0,215982721;1,079913607;1,727861771;0;0,863930886;0;7,127429806;0;0;0;0;0;0;0;0;0;0,431965442;0,431965443;0;0;0;0;0;0;0;3,887688985;0;13,60691145;0;0,215982721;5,831533477;0;0;0;0;0,215982721;0;0;0;0,863930886;0;0;0;0;0;0;0;0;0;1,079913607;0;0;0
"Finsinger_a20";"Finsinger_a20";8,826267257;45,89769158;0,621118012;0;0;0,310559006;0;0;1,242236025;0;1,552795031;0;0;0,931677019;0,310559006;9,00621118;0;0;0;7,763975155;0;0;0;0;0;0;0;0;0;0,621118012;0,621118012;0,621118012;0;0;0;0;0;1,552795031;7,142857143;0;13,97515528;0;0;0,621118012;0;0;0;0;0;0;0;0;2,48447205;0;0;0;0;0;0;0;0;0;0;0;0;0
"Finsinger_a21";"Finsinger_a21";10,04993843;44,38580838;1,879699248;0;0;0,187969925;0;0;0,939849624;0;1,127819549;0;0;0,37593985;1,879699248;3,007518797;0;0,751879699;0;3,571428571;0;0;0;0;0;0;0;0;0;0,751879699;0;0;0;0;0;0;0;0,187969925;9,77443609;0;9,962406015;0;0;0;0;0;0;0;0;0;0;0;0,939849624;0;0;0;0;0;0;0;0,187969925;0;0,751879699;0;0;0
"Finsinger_a22";"Finsinger_a22";8,82307762;45,91691084;0,207039337;0;0;0,414078675;0;0;0;0;7,039337474;0;0;0,414078675;0,207039337;19,46169772;0;0;0;4,347826087;0;0;0;0;0;0;0;0;0;1,035196687;0,207039337;0,414078675;0;0;0;0;0;1,449275362;4,761904762;0;8,488612836;0;0;0,82815735;0;0;0;0;0;0;0;0;3,519668737;0;0;0;0;0;0;0;0;0,207039337;0,414078675;0;0;0
"Finsinger_a23";"Finsinger_a23";12,84998614;41,69056222;0;0;0;0;0;0;0;0;0,276243094;0;0;0;1,104972376;3,314917127;0;0,828729282;0;1,104972376;0;0;0;0;0;0;0;0;0;0,552486188;0;0;0;0;0;0;0;0,276243094;3,038674033;0;28,17679558;0;0,276243094;0;0;0;0;0;0;0;0;0;6,629834254;0;0;0;0;0;0;0;0;0;1,933701657;0;0;0
"Finsinger_a24";"Finsinger_a24";7,483481255;44,09834384;0,260416667;0;0;2,604166667;0;0;2,083333333;0;1,041666667;0;0;0;1,041666667;3,645833333;0;1,822916667;0;2,604166667;0;0;0;0;0;0;0;0;0;0;0;3,645833333;0;0;0;0;0;0;38,802083337;0;20,3125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,041666667;0;0;0
"Finsinger_a25";"Finsinger_a25";10,51179029;45,78149627;0,246305419;0,738916256;0;0,985221675;0;0;1,231527094;0;1,231527094;0;0;1,231527094;0,246305419;7,881773399;0;0,985221675;0;8,128078818;0;0;0;0;0;0;0;0;0;1,231527094;0,738916256;0;0;0;0;0;0;4,187192118;11,8226601;0;12,80788177;0;0;0;0;0;0;0;0;0;0;0;0,985221675;0;0;0;0;0;0;0;0;0;0;0;0;0
"Finsinger_a26";"Finsinger_a26";9,409177161;44,50300158;1,372997712;0;0;0;0;0;0,228832952;0;0,228832952;0;0;0;0;1,14416476;0;0;0;2,745995423;0;0;0;0;0;0;0;0;0;0;0,457665904;0,228832952;0;0;0;0;0;0,915331808;54,23340961;0;4,576659039;0;0;0;0;0;0;0;0;0;0;0;0,228832952;0;0;0;0;0;0;0;0,228832952;0;0,228832952;0;0;0
"Finsinger_a27";"Finsinger_a27";6,93645208;45,0463344;0,306748466;0,306748466;0;3,374233129;0,306748466;0;1,533742331;0;1,226993865;0;0;0;0,613496933;0,920245399;0;1,226993865;0;0;0;0;0;0;0;0;0;0;0;0;0;2,760736196;0;0;0;0;0;1,226993865;30,674846623;0;26,99386503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,306748466;0;0;0
"Finsinger_a28";"Finsinger_a28";15,63736032;38,268684;0;0;0;0;0;0;1,622718053;0;0;0;0;0;1,622718053;1,21703854;0;5,273833671;0;2,839756592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,98174442;0;4,868154158;0;0;0,405679513;0;0;0;0;0,811359026;0;0;0;0,405679513;0;0;0;0;0;1,622718053;0;0;0;0;0;0;0
"Finsinger_a29";"Finsinger_a29";15,83689261;40,14316247;2,542372881;0;0;0;0,282485876;0;2,259887006;0;0;0;0;0;1,412429379;0,564971751;0;1,129943503;0;4,237288136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,129943503;0;28,24858757;0;0,847457627;0,564971751;0;0;0;0;0;0;0;0;0,564971751;0;0;0;0;0;0;0;0;0;0;0;0;0
"Finsinger_a30";"Finsinger_a30";7,888356442;45,47727682;0;0;0;0;0;0;0,631578947;0;4,210526316;0;0;0,210526316;0,631578947;8,631578947;0;0,421052632;0;4,842105263;0;0;0;0;0;0;0;0;0;13,473684211;0,631578947;0;0;0;0;0;0;0,631578947;1,473684211;0;4,631578947;0;0;2,947368421;0;0;0;0;0;0;0;0;1,052631579;0;0;0;0;0;0;0;0;0;0,421052632;0;0;0
"Finsinger_a31";"Finsinger_a31";14,83895881;37,95206598;0;0;0;0;0;0;0,837988827;0;0,558659218;0;0;0;1,396648045;0,279329609;0;0,558659218;0;1,117318436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,234636872;0;40,78212291;0;0,279329609;0;0;0;0;0;0;0;0;0;0,558659218;0;0;0;0;0;0;0;0;0;0;0;0;0
"Finsinger_a32";"Finsinger_a32";12,31573662;42,11325251;0;0;0;0,202020202;0;0;0,808080808;0;0;0;0;0;1,616161616;0,808080808;0;1,818181818;0;2,424242424;0;0;0;0;0;0;0;0;0;0,606060606;0,404040404;0;0;0;0;0;0;0;5,252525253;0;25,45454545;0;0,202020202;0,808080808;0;0;0;0;0;0;0;0;3,03030303;0;0;0;0;0;0;0;0;0;1,818181818;0;0;0
"Finsinger_a33";"Finsinger_a33";7,789839926;45,47659051;0,203252033;0,203252033;0;0,609756098;0;0;0,203252033;0;12,39837398;0;0;0,406504065;0,81300813;9,756097561;0,203252033;0,81300813;0;8,536585366;0;0;0;0;0;0;0;0;0;8,536585366;0,609756098;2,032520325;0;0;0;0;0;0,406504065;8,943089431;0;12,39837398;0;0;0,406504065;0;0;0;0;0;0;0;0;1,016260163;0;0;0;0;0;0;0;0;0;0;0;0;0
"Finsinger_a34";"Finsinger_a34";11,76977859;42,61164977;0;0,284090909;0;0;0;0;2,272727273;0;0,284090909;0;0;0,568181818;1,420454545;0,284090909;0;0,852272727;0;1,704545455;0;0;0;0;0;0;0;0;0;0,852272727;0;0;0;0;0;0;0;0;2,840909091;0;21,59090909;0;0,284090909;0,284090909;0;0;0;0;0;0;0,568181818;0;2,556818182;0;0;0;0;0;0;0;0;0;0,568181818;0;0;0
"Finsinger_a35";"Finsinger_a35";7,992493953;45,33986595;0;0;0;0,543478261;0;0;0,815217391;0;0,27173913;0;0;0;3,260869565;17,39130435;0;2,445652174;0;2,445652174;0;0;0;0;0;0;0;0;0;29,619565213;0,543478261;0;0;0;0;0;0;0;2,717391304;0;12,5;0;0;1,358695652;0;0;0;0;0;0;0;0;1,086956522;0;0;0;0;0;0;0;0;0;0,27173913;0;0;0
"Finsinger_a36";"Finsinger_a36";9,137609048;45,78281125;0,175131349;0;0;0,525394046;0;0;1,050788091;0;7,880910683;0;0;0,175131349;2,977232925;12,78458844;0;0,700525394;0;3,677758319;0;0;0;0;0;0;0;0;0;4,553415062;0,525394046;0,175131349;0;0;0;0;0;0,700525394;7,880910683;0;19,43957968;0;0,175131349;0,350262697;0;0;0;0;0;0,175131349;0;0;0,875656743;0;0;0;0;0;0;0;0;0;0,350262697;0;0;0
"Finsinger_a37";"Finsinger_a37";8,662914182;45,79618593;0,129701686;0;0;1,68612192;0;0;0,907911803;0;5,577172503;0;0;0,129701686;2,594033722;6,35538262;0;0,648508431;0;3,112840467;0;0;0;0;0;0;0;0;0;15,693904017;1,556420233;0;0;0;0;0;0;0,129701686;4,6692607;0;17,769131;0;0;0,259403372;0;0;0;0;0;0,129701686;0;0;1,167315175;0;0;0;0;0;0;0;0;0;0,518806744;0;0;0
"Finsinger_a38";"Finsinger_a38";15,60481841;40,93136317;0,23923445;0;0;0,23923445;0;0;0,23923445;0;0;0;0;0,4784689;0,23923445;7,177033493;0;1,196172249;0;0,717703349;0;0;0;0;0;0;0;0;0;3,349282296;0,23923445;0;0;0;0;0;0;0;1,435406699;0;10,04784689;0;0,23923445;0,23923445;0;0;0;0;0;0;0;0;10,76555024;0;0;0;0;0;0;0;0;0;0,4784689;0;0;0
"Finsinger_a39";"Finsinger_a39";12,70225475;41,71213628;0;0,276243094;0;0;0;0;0,552486188;0;0,276243094;0;0;0,552486188;1,657458564;10,77348066;0;1,933701657;0;4,143646409;0;0;0;0;0;0;0;0;0;0;0,276243094;0;0;0;0;0;0;0;8,011049724;0;10,22099448;0;0,276243094;0,552486188;0;0;0;0;0;0;0;0;0,828729282;0;0;0;0;0;0;0;0;0;1,104972376;0;0;0
"Finsinger_a40";"Finsinger_a40";7,137519369;44,21587768;0,735294118;0;0;1,225490196;0;0;2,450980392;0;2,205882353;0;0;0;0;0,735294118;0;0,245098039;0;1,715686275;0;0;0;0;0;0;0;0;0;0;0;0,980392157;0;0;0;0;0;0,245098039;53,92156862;0;12,99019608;0;0;0;0;0;0;0;0;0,245098039;0;0;0;0;0;0;0;0;0;0;0,245098039;0;0,490196078;0;0;0
"Finsinger_a41";"Finsinger_a41";10,21678643;44,29858081;0;0;0;0;0;0;0,465116279;0;1,395348837;0;0;0;0,930232558;1,860465116;0;0,465116279;0;3,255813953;0;0;0;0;0;0;0;0;0;0,465116279;0;0;0;0;0;0;0;0,465116279;8,372093023;0;13,02325581;0;0;0,465116279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Finsinger_a42";"Finsinger_a42";13,01389695;42,38236694;0,263852243;0;0;0;0,263852243;0;0,263852243;0;0,791556728;0;0;0,263852243;0;5,277044855;0;0;0;6,068601583;0;0;0;0;0;0;0;0;0;5,540897097;0,791556728;0;0;0;0;0;0;0;2,110817942;0;8,707124011;0;0;6,596306069;0;0;0;0;0;0;0;0;1,583113456;0;0;0;0;0;0;0;0;0;0,791556728;0;0;0
"Finsinger_a43";"Finsinger_a43";15,02728523;36,70709728;0;0;0;0;0;0;2,290076336;0;0;0;0;0;0;0;0;22,90076336;0;0,763358779;0;0;0;0;0;0;0;0;0;0;0,763358779;0;0;0;0;0;0;0;6,106870229;0;11,45038168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Finsinger_a44";"Finsinger_a44";8,086990091;46,00735606;0,81300813;0;0;15,44715447;0,54200542;0;2,16802168;0;1,62601626;0;0;0;0,81300813;3,79403794;0;0;0;3,79403794;0;0;0;0;0;0;0;0;0;1,62601626;0,27100271;1,08401084;0;0;0;0;0;4,60704607;17,34417344;0;16,80216802;0;0;0;0;0;0;0;0;0;0;0;0,27100271;0;0;0;0;0;0;0;0,27100271;0;0,54200542;0;0;0
