;Abies;Alnus;Apiaceae;Armeria.type;Artemisia;Asteraceae;Betula;Boraginaceae;Botrychium;Brassicaceae;Calluna.vulgaris;Campanulaceae;Carpinus;Caryophyllaceae..periporate.excl..Paronychioideae.;Cedrus;Centaurea;Chenopodiaceae.Amaranthaceae;Corylus;Cyperaceae;Dipsacaceae;Ephedra;Ericaceae;Fagaceae;Fagus;Filipendula;Hedera;Helianthemum;Hippophae.rhamnoides;Juniperus;Picea;Pinus;Plantago;Plantago.lanceolata.type;Poaceae;Polygonum;Quercus.robur.type;Quercus.ilex.type;Ranunculaceae;Rosaceae;Rubiaceae;Rumex;Salix;Saxifraga;Scrophulariaceae;Thalictrum;Ulmus;Urticaceae
Lopez_a256;0;0;0;0;0,005405405;0,008108108;0;0,002702703;0;0,005405405;0;0;0;0,002702703;0;0;0,002702703;0;0,008108108;0;0;0;0;0,002702703;0;0;0;0;0,002702703;0;0,094594595;0;0,051351351;0,356756757;0;0,008108108;0,013513514;0;0,005405405;0;0;0,005405405;0;0;0;0;0
Lopez_a257;0;0,007722008;0;0;0;0,011583012;0;0,007722008;0;0,003861004;0;0;0;0;0;0;0,007722008;0;0,015444015;0;0;0;0;0;0;0;0;0;0,019305019;0;0,046332046;0;0,046332046;0,382239382;0;0,003861004;0,382239382;0;0,011583012;0;0;0,023166023;0;0;0;0,003861004;0
Lopez_a258;0;0,012820513;0;0;0;0,004273504;0;0,004273504;0;0,008547009;0;0;0;0;0;0;0,012820513;0;0,021367521;0;0;0;0;0;0;0;0;0;0,021367521;0;0,076923077;0;0,102564103;0,329059829;0;0,004273504;0,320512821;0;0,017094017;0;0;0,02991453;0;0;0;0;0
Lopez_a259;0;0,025423729;0;0;0;0,005649718;0;0;0;0,002824859;0;0;0;0,002824859;0;0;0,014124294;0,002824859;0;0;0;0;0;0;0;0;0;0;0,025423729;0;0,533898305;0;0,053672316;0,248587571;0;0,011299435;0,036723164;0;0,002824859;0;0;0,002824859;0;0;0;0;0
Lopez_a260;0;0,028871391;0;0;0;0,007874016;0;0;0;0,007874016;0;0;0;0,005249344;0;0;0,01312336;0,002624672;0;0;0;0;0;0;0;0;0;0;0,018372703;0;0,56167979;0;0,05511811;0,207349081;0;0,010498688;0,047244094;0;0,002624672;0;0;0,002624672;0;0;0;0;0
Lopez_a261;0;0,007662835;0;0;0,007662835;0,019157088;0;0,003831418;0;0,011494253;0;0;0;0;0;0;0,011494253;0;0,011494253;0;0;0;0;0;0;0;0,007662835;0;0,049808429;0;0,337164751;0;0;0,088122605;0;0,007662835;0,379310345;0;0,007662835;0;0;0,007662835;0;0;0;0;0
Lopez_a262;0;0,010752688;0;0;0,007168459;0,021505376;0;0,007168459;0;0,014336918;0;0;0;0;0;0;0,014336918;0;0,014336918;0;0;0;0;0;0;0;0,003584229;0;0,0609319;0;0,29390681;0;0;0,089605735;0;0,007168459;0,397849462;0;0,003584229;0;0;0,007168459;0;0;0;0;0
Lopez_a263;0;0,004842615;0;0;0,004842615;0,00968523;0;0,004842615;0;0,002421308;0;0;0;0;0;0;0,007263923;0;0,004842615;0;0;0;0;0;0;0;0,004842615;0;0,00968523;0;0,733656174;0,002421308;0,004842615;0,108958838;0;0,002421308;0,060532688;0;0,002421308;0;0;0,002421308;0;0;0;0;0
Lopez_a264;0;0;0,004761905;0;0,004761905;0,019047619;0;0,019047619;0;0,00952381;0;0;0;0,014285714;0;0;0,014285714;0;0,00952381;0;0;0;0;0;0;0;0;0;0,004761905;0;0,023809524;0,004761905;0,061904762;0,642857143;0;0,004761905;0,157142857;0;0;0;0;0;0;0;0;0;0
Lopez_a265;0;0;0;0;0,003787879;0,015151515;0;0,015151515;0;0,007575758;0;0;0;0,007575758;0;0;0,011363636;0;0,007575758;0;0;0;0;0;0;0;0;0;0,003787879;0;0,018939394;0,007575758;0,087121212;0,636363636;0;0,003787879;0,170454545;0;0;0;0;0;0;0;0;0;0
Lopez_a266;0;0;0;0;0,012903226;0,032258065;0;0,019354839;0;0,006451613;0;0;0;0,006451613;0;0;0;0;0,006451613;0;0;0;0;0;0;0;0;0;0,019354839;0;0,051612903;0;0,006451613;0,148387097;0;0,019354839;0,638709677;0;0;0;0;0;0;0;0;0;0
Lopez_a267;0;0,004901961;0;0;0,004901961;0,029411765;0;0,004901961;0;0,014705882;0;0;0;0;0;0;0;0;0,014705882;0;0;0;0;0;0;0;0;0;0,024509804;0;0,039215686;0;0,004901961;0,166666667;0;0,009803922;0,656862745;0;0;0;0;0,004901961;0;0;0;0;0
Lopez_a268;0;0,003861004;0,011583012;0;0,011583012;0,042471042;0;0,011583012;0;0,011583012;0;0;0;0,007722008;0;0;0,015444015;0;0;0;0;0;0;0;0;0;0;0;0,007722008;0;0,154440154;0;0,081081081;0,382239382;0;0,007722008;0,189189189;0;0,007722008;0;0;0;0;0;0;0;0
Lopez_a269;0;0,006779661;0,013559322;0;0,010169492;0,044067797;0;0,016949153;0;0,006779661;0;0;0;0,006779661;0;0;0,016949153;0;0;0;0;0;0;0;0;0;0;0;0,010169492;0;0,128813559;0;0,091525424;0,355932203;0;0,006779661;0,223728814;0;0,006779661;0;0;0;0;0;0;0;0
Lopez_a270;0;0,010600707;0,007067138;0;0,014134276;0,028268551;0;0,010600707;0;0,017667845;0;0;0;0;0;0;0,021201413;0;0;0;0;0;0;0;0;0;0;0;0,014134276;0;0,16254417;0;0,067137809;0,392226148;0;0,007067138;0,187279152;0;0,010600707;0;0;0;0;0;0;0;0
Lopez_a271;0;0;0,010638298;0;0,014184397;0,039007092;0;0,014184397;0;0,003546099;0;0;0;0,003546099;0;0;0,017730496;0;0;0;0;0;0;0;0;0;0;0;0,007092199;0;0,223404255;0,007092199;0,109929078;0,361702128;0;0,010638298;0,138297872;0;0,003546099;0,007092199;0;0;0;0;0;0;0
Lopez_a272;0;0;0,010238908;0;0,010238908;0,027303754;0;0,017064846;0;0;0;0;0;0;0;0;0,020477816;0;0;0;0;0;0;0;0;0;0;0;0,006825939;0;0,208191126;0,010238908;0,112627986;0,385665529;0;0,010238908;0,146757679;0;0;0;0;0;0;0;0;0;0
Lopez_a273;0;0;0,013605442;0;0,017006803;0,044217687;0;0,013605442;0;0,003401361;0;0;0;0,006802721;0;0;0,017006803;0;0;0;0;0;0;0;0;0;0;0;0,006802721;0;0,210884354;0,017006803;0,12585034;0,302721088;0;0,017006803;0,153061224;0;0;0,010204082;0;0;0;0;0;0;0
Lopez_a274;0;0;0,006666667;0;0,016666667;0,043333333;0;0,016666667;0;0,006666667;0;0;0;0;0;0;0,02;0;0;0;0;0;0;0;0;0;0;0;0,01;0;0,176666667;0,006666667;0,11;0,363333333;0;0,016666667;0,153333333;0;0;0,013333333;0;0;0;0;0;0;0
Lopez_a275;0;0,010416667;0,010416667;0;0,005208333;0,010416667;0;0;0;0,005208333;0;0;0;0,010416667;0;0;0;0;0,026041667;0;0;0;0;0;0;0;0,010416667;0;0,015625;0;0,057291667;0;0;0,109375;0;0,015625;0,515625;0;0,015625;0,010416667;0;0,010416667;0;0;0;0;0
Lopez_a276;0;0,004694836;0,009389671;0;0,004694836;0,009389671;0;0;0;0,004694836;0;0;0;0,004694836;0;0;0,009389671;0;0,023474178;0;0;0;0;0;0;0;0,014084507;0;0,014084507;0;0,056338028;0;0,004694836;0,154929577;0;0,014084507;0,408450704;0;0,004694836;0,009389671;0;0,009389671;0;0;0;0;0
Lopez_a277;0;0;0,019762846;0;0;0,003952569;0;0,043478261;0;0,027667984;0;0;0;0,015810277;0;0;0,015810277;0;0;0;0;0;0;0;0;0;0;0;0;0;0,059288538;0,007905138;0,043478261;0,581027668;0,011857708;0;0,138339921;0;0;0,003952569;0;0,003952569;0;0;0;0;0
Lopez_a278;0;0;0,042207792;0;0,019480519;0,019480519;0;0,016233766;0;0,042207792;0;0;0;0,006493506;0;0;0,029220779;0;0,217532468;0;0,003246753;0;0;0;0;0;0,019480519;0;0,003246753;0;0,025974026;0;0,006493506;0,399350649;0;0,006493506;0,029220779;0;0;0;0;0,016233766;0;0;0;0,022727273;0
Lopez_a279;0;0;0,006578947;0;0,023026316;0,023026316;0;0,019736842;0;0,069078947;0;0;0;0,013157895;0;0;0,019736842;0;0,013157895;0;0;0;0;0;0;0;0,023026316;0;0,003289474;0;0,032894737;0;0,013157895;0,578947368;0;0,003289474;0,042763158;0;0;0;0;0,019736842;0;0;0;0,029605263;0
Lopez_a280;0;0;0,011730205;0;0,032258065;0,032258065;0;0,011730205;0;0,032258065;0;0;0;0,005865103;0;0;0,114369501;0;0,011730205;0;0,073313783;0;0;0;0;0;0,032258065;0;0;0;0,04398827;0;0;0,425219941;0,005865103;0,005865103;0,061583578;0;0,002932551;0,005865103;0;0,005865103;0;0;0;0,032258065;0
Lopez_a281;0;0,002688172;0,029569892;0;0,034946237;0,024193548;0;0,01344086;0;0,024193548;0;0;0;0,018817204;0;0;0,112903226;0;0,021505376;0;0,088709677;0;0;0;0;0;0,034946237;0;0;0;0,045698925;0;0;0,373655914;0,002688172;0,002688172;0,034946237;0;0,005376344;0,002688172;0;0,01344086;0;0;0;0,024193548;0
Lopez_a282;0;0,010752688;0;0;0;0,014336918;0;0,007168459;0;0,007168459;0;0;0;0;0;0;0,007168459;0;0,017921147;0;0;0;0;0;0;0;0;0;0,021505376;0;0,043010753;0;0,039426523;0,401433692;0;0,003584229;0,369175627;0;0,010752688;0;0;0,017921147;0;0;0;0,003584229;0
Lopez_a283;0;0,006944444;0;0;0;0,017361111;0;0,006944444;0;0,006944444;0;0;0;0;0;0;0,010416667;0;0,020833333;0;0;0;0;0;0;0;0;0;0,024305556;0;0,045138889;0;0,045138889;0,350694444;0;0,006944444;0,385416667;0;0,006944444;0;0;0,024305556;0;0;0;0,006944444;0
Lopez_a284;0;0,017021277;0;0;0;0,008510638;0;0,008510638;0;0;0;0;0;0;0;0;0,012765957;0;0,017021277;0;0;0;0;0;0;0;0;0;0,017021277;0;0,059574468;0;0,038297872;0,370212766;0;0,008510638;0,374468085;0;0,008510638;0;0;0,025531915;0;0;0;0,008510638;0
Lopez_a285;0;0;0;0;0,005249344;0,01312336;0;0,002624672;0;0,005249344;0;0;0;0,007874016;0;0;0,007874016;0;0,010498688;0;0;0;0;0,007874016;0;0;0;0;0,005249344;0;0,081364829;0;0,05511811;0,377952756;0;0,015748031;0,01312336;0;0,005249344;0;0;0,005249344;0;0;0;0;0
Lopez_a286;0;0,003636364;0,001818182;0;0;0;0;0;0;0,007272727;0;0;0;0;0;0;0,003636364;0;0,001818182;0;0;0;0;0;0;0;0;0;0;0;0,932727273;0;0;0,02;0,016363636;0,003636364;0,003636364;0;0;0;0;0;0;0;0;0,003636364;0
Lopez_a287;0;0;0;0;0;0;0,001808318;0;0;0,007233273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,945750452;0;0;0,007233273;0,018083183;0,009041591;0,003616637;0;0;0;0;0;0;0,003616637;0;0;0
Lopez_a288;0;0,001901141;0,003802281;0;0;0,001901141;0;0;0;0,017110266;0;0;0;0;0;0;0;0,001901141;0,005703422;0;0,001901141;0;0;0;0;0;0;0;0,005703422;0;0,859315589;0;0,007604563;0,02661597;0,034220532;0,011406844;0,011406844;0;0;0;0;0;0;0,001901141;0;0;0
Lopez_a289;0;0;0;0;0;0;0,003838772;0;0;0,003838772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,932821497;0;0,017274472;0,02303263;0,005758157;0,005758157;0,005758157;0;0;0;0;0;0;0;0;0;0
Lopez_a290;0;0;0;0;0,00143472;0;0;0;0;0,005738881;0;0;0;0,00143472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005738881;0;0,837876614;0;0,005738881;0,028694405;0,027259684;0,044476327;0,014347202;0;0,027259684;0;0;0;0;0;0;0;0
Lopez_a291;0;0;0;0;0;0;0;0;0;0,001538462;0;0;0;0,001538462;0;0;0;0;0,003076923;0;0;0;0;0;0;0;0;0;0;0;0,881538462;0;0,007692308;0,035384615;0,032307692;0,007692308;0,004615385;0;0,009230769;0;0;0;0;0,012307692;0;0;0
Lopez_a292;0;0;0;0;0;0,003115265;0;0;0;0,068535826;0;0;0;0,031152648;0;0;0,003115265;0;0;0;0;0;0;0;0;0;0;0;0,080996885;0;0,433021807;0;0,021806854;0,342679128;0;0;0;0;0,00623053;0;0;0;0;0,009345794;0;0;0
Lopez_a293;0;0;0;0;0;0;0;0;0;0,054140127;0;0;0;0,006369427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,015923567;0;0,608280255;0;0,035031847;0,24522293;0;0;0,012738854;0;0,012738854;0;0;0;0;0,00955414;0;0;0
Lopez_a294;0;0;0;0;0;0,016129032;0;0;0;0,064516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,064516129;0;0,580645161;0;0,080645161;0,14516129;0;0;0,032258065;0;0,016129032;0;0;0;0;0;0;0;0
Lopez_a295;0;0,006578947;0;0;0;0;0;0;0;0,013157895;0;0;0;0,046052632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,009868421;0;0,904605263;0;0,003289474;0,009868421;0;0;0;0;0,003289474;0;0;0;0;0,003289474;0;0;0
Lopez_a296;0;0,006410256;0;0;0;0;0;0;0;0,057692308;0;0;0;0,012820513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,006410256;0;0,801282051;0;0;0,08974359;0;0;0,006410256;0;0,012820513;0;0;0;0;0,006410256;0;0;0
Lopez_a297;0;0;0,006928406;0;0,002309469;0,004618938;0;0;0;0,018475751;0;0;0;0,006928406;0;0;0;0,004618938;0,011547344;0;0;0;0;0;0;0;0;0;0,004618938;0;0,29330254;0;0,036951501;0,076212471;0,009237875;0,011547344;0,009237875;0;0,020785219;0;0;0;0;0;0;0;0
Lopez_a298;0;0;0,004807692;0;0,004807692;0,004807692;0,004807692;0,014423077;0;0,033653846;0;0;0;0,004807692;0;0;0;0;0,024038462;0;0;0;0;0;0;0;0;0;0;0;0,211538462;0;0,019230769;0,067307692;0,043269231;0,028846154;0,048076923;0,028846154;0,3125;0;0;0,004807692;0;0,105769231;0;0;0
Lopez_a299;0;0;0,008450704;0;0;0,002816901;0,002816901;0;0;0,008450704;0;0;0;0,002816901;0;0;0;0;0,014084507;0;0;0;0;0;0;0;0;0;0,002816901;0;0,098591549;0;0;0,050704225;0,025352113;0,011267606;0,011267606;0;0,025352113;0;0;0,016901408;0;0;0;0;0
Lopez_a300;0;0,005830904;0,008746356;0;0;0,023323615;0;0;0;0,029154519;0;0;0;0,008746356;0;0;0;0;0,026239067;0;0;0;0;0;0;0;0;0;0,008746356;0;0,664723032;0;0,011661808;0,040816327;0;0,011661808;0,008746356;0;0,10787172;0,008746356;0;0;0;0;0;0;0
Lopez_a301;0;0,003372681;0,006745363;0;0,001686341;0,005059022;0;0;0;0,02529511;0;0;0;0,016863406;0;0;0;0;0,005059022;0;0;0;0;0;0;0;0;0;0,003372681;0;0,49915683;0;0,038785835;0,126475548;0;0,143338954;0,003372681;0,001686341;0,084317032;0,008431703;0;0;0;0;0;0;0
Lopez_a302;0;0;0,023136247;0;0;0,005141388;0;0;0;0,023136247;0;0;0;0,01285347;0;0;0;0;0,053984576;0;0;0;0;0;0;0;0;0;0,002570694;0;0,519280206;0;0,053984576;0,118251928;0;0,030848329;0,002570694;0;0,023136247;0;0;0;0;0;0;0;0
Lopez_a303;0;0;0,051446945;0;0;0,003215434;0;0,003215434;0;0,012861736;0;0;0;0,022508039;0;0;0;0;0,035369775;0;0;0;0;0;0;0;0;0;0,003215434;0;0,610932476;0;0,054662379;0,118971061;0;0,006430868;0;0;0,067524116;0;0;0;0;0;0;0;0
Lopez_a304;0;0;0,028571429;0;0,006349206;0,019047619;0,003174603;0,003174603;0;0,034920635;0;0;0;0,012698413;0;0;0;0;0,044444444;0;0;0;0;0;0;0;0;0;0,015873016;0;0,561904762;0;0,047619048;0,092063492;0;0,015873016;0;0;0,082539683;0;0;0;0;0;0;0;0
Lopez_a305;0;0,002247191;0,002247191;0;0;0,006741573;0,006741573;0,002247191;0;0;0;0;0;0,004494382;0;0;0,004494382;0;0;0;0;0;0;0;0;0;0,002247191;0;0,146067416;0;0,033707865;0;0,004494382;0,024719101;0;0,024719101;0,723595506;0;0;0;0;0;0;0;0;0,002247191;0
Lopez_a306;0;0,004219409;0,002109705;0;0;0,008438819;0,004219409;0,004219409;0;0;0;0;0;0,006329114;0;0;0,006329114;0;0;0;0;0;0;0;0;0;0;0;0,164556962;0;0,03164557;0;0,004219409;0,018987342;0;0,018987342;0,70464135;0;0,004219409;0;0;0;0;0;0;0,004219409;0
Lopez_a307;0;0,002283105;0,002283105;0;0;0,011415525;0,002283105;0,002283105;0;0;0;0;0;0,00913242;0;0;0,006849315;0;0;0;0;0;0;0;0;0;0;0;0,134703196;0;0,052511416;0;0;0,0456621;0;0,029680365;0,680365297;0;0,002283105;0;0;0;0;0;0;0,002283105;0
Lopez_a308;0;0;0,002118644;0;0,002118644;0,004237288;0;0;0;0;0;0;0;0,006355932;0;0;0,01059322;0;0;0;0;0;0;0;0;0;0;0;0,097457627;0;0,040254237;0,002118644;0;0,027542373;0;0,025423729;0,76059322;0;0,004237288;0;0;0;0;0;0;0;0
Lopez_a309;0;0,002192982;0;0;0,002192982;0;0,006578947;0;0;0;0;0;0;0;0;0;0,004385965;0;0,004385965;0;0;0;0;0;0;0;0;0;0,028508772;0;0,888157895;0;0;0,032894737;0;0,019736842;0;0;0,006578947;0;0;0;0;0;0;0;0
Lopez_a310;0;0;0;0;0,006833713;0,006833713;0,006833713;0;0;0,004555809;0;0;0;0;0;0;0,004555809;0;0,004555809;0;0;0;0;0;0;0;0;0;0,020501139;0;0,865603645;0;0;0,047835991;0;0,025056948;0;0,006833713;0;0;0;0;0;0;0;0;0
Lopez_a311;0;0;0;0;0,006289308;0,006289308;0,004192872;0,004192872;0;0;0,002096436;0;0;0,006289308;0;0;0,006289308;0;0,006289308;0;0;0;0;0;0;0;0;0;0,018867925;0;0,836477987;0,002096436;0;0,031446541;0;0,044025157;0,006289308;0;0,008385744;0;0;0;0;0,002096436;0;0;0
Lopez_a312;0;0,004149378;0,004149378;0;0,008298755;0;0,004149378;0,002074689;0;0;0,002074689;0;0;0,004149378;0;0;0,008298755;0;0,008298755;0;0;0;0;0;0;0;0,002074689;0;0,006224066;0;0,867219917;0,002074689;0;0,026970954;0,002074689;0,024896266;0;0;0,012448133;0,004149378;0;0;0;0,004149378;0;0;0
Lopez_a313;0;0,002227171;0;0;0,004454343;0,011135857;0,002227171;0;0;0,004454343;0;0;0;0,002227171;0;0;0,006681514;0;0,011135857;0;0;0;0;0;0;0;0;0;0,008908686;0;0,817371938;0;0,002227171;0,073496659;0;0,028953229;0;0,004454343;0,011135857;0;0;0,002227171;0;0,004454343;0;0;0
Lopez_a314;0;0;0;0;0,002169197;0,00867679;0,004338395;0;0;0,002169197;0,002169197;0;0;0,002169197;0;0;0,00867679;0,002169197;0,004338395;0;0;0;0;0;0;0;0,004338395;0;0,010845987;0;0,85032538;0;0;0,069414317;0;0,017353579;0;0,004338395;0;0;0;0;0;0;0;0;0
Lopez_a315;0;0;0,00422833;0;0,002114165;0,006342495;0;0;0;0;0;0;0;0;0;0;0,010570825;0;0,006342495;0;0;0;0;0;0;0;0,002114165;0;0,012684989;0;0,864693446;0;0;0,061310782;0,002114165;0,016913319;0;0;0,00422833;0;0;0,002114165;0;0;0;0;0
Lopez_a316;0;0;0;0;0,007407407;0;0,007407407;0;0;0;0;0;0;0,004938272;0;0;0,007407407;0;0,004938272;0;0;0;0;0;0;0;0;0;0,027160494;0;0,851851852;0;0;0,044444444;0;0,027160494;0;0,002469136;0,007407407;0;0;0,002469136;0;0;0;0,002469136;0
Lopez_a317;0;0,004454343;0;0;0,004454343;0;0,008908686;0;0;0;0;0;0;0;0;0;0,004454343;0,002227171;0,004454343;0;0;0;0;0;0;0;0;0;0,0155902;0;0,890868597;0;0,002227171;0,033407572;0;0,028953229;0;0;0;0;0;0;0;0;0;0;0
Lopez_a318;0;0,002247191;0;0;0,002247191;0,002247191;0,002247191;0;0;0;0;0;0;0;0;0;0,002247191;0;0;0;0;0;0;0;0;0;0;0;0,017977528;0;0,907865169;0;0;0,031460674;0;0,020224719;0,006741573;0;0,002247191;0;0;0;0;0;0;0;0
Lopez_a319;0;0;0,006085193;0;0;0,004056795;0,006085193;0;0;0;0;0;0;0,004056795;0;0;0;0;0,00811359;0;0;0;0;0;0;0;0;0;0,016227181;0;0,101419878;0;0;0,84178499;0;0,006085193;0;0,006085193;0;0;0;0;0;0;0;0;0
Lopez_a320;0;0;0,004640371;0;0;0,004640371;0,006960557;0;0;0;0;0;0;0,004640371;0;0;0;0;0,020881671;0;0;0;0;0;0;0;0;0;0,039443155;0;0,153132251;0;0;0,751740139;0;0,011600928;0;0;0;0;0;0,002320186;0;0;0;0;0
Lopez_a321;0;0,003355705;0,006711409;0;0,006711409;0,010067114;0,006711409;0,003355705;0;0,010067114;0;0;0;0,010067114;0;0;0,003355705;0,006711409;0,013422819;0;0;0;0;0,332214765;0;0;0,016778523;0;0,006711409;0;0,224832215;0;0,010067114;0,070469799;0,003355705;0,181208054;0,003355705;0,010067114;0,016778523;0;0;0,006711409;0;0,006711409;0;0,003355705;0
Lopez_a322;0;0;0,005882353;0;0,005882353;0,008823529;0,005882353;0,005882353;0;0,002941176;0;0;0;0,002941176;0;0;0,005882353;0,008823529;0,032352941;0;0;0;0;0,332352941;0;0;0,032352941;0;0,002941176;0;0,261764706;0;0,020588235;0,091176471;0;0,114705882;0;0;0,038235294;0;0;0,002941176;0;0,002941176;0;0,002941176;0
Lopez_a323;0;0,002680965;0,029490617;0;0,058981233;0,042895442;0,002680965;0,010723861;0;0,042895442;0;0;0;0,013404826;0;0,021447721;0;0;0,040214477;0;0;0;0;0;0;0;0;0;0,024128686;0;0,254691689;0;0,026809651;0,174262735;0;0,09919571;0,00536193;0,002680965;0,067024129;0;0;0,00536193;0;0,050938338;0;0;0
Lopez_a324;0;0,004464286;0,002232143;0;0,011160714;0,015625;0;0,002232143;0;0,040178571;0;0;0;0,002232143;0;0;0;0;0,011160714;0;0;0;0;0;0;0;0;0;0,011160714;0;0,59375;0;0,022321429;0,044642857;0;0,089285714;0,026785714;0,002232143;0,022321429;0;0;0,002232143;0;0;0;0;0
Lopez_a325;0;0,005882353;0,009803922;0;0,017647059;0,019607843;0,001960784;0,001960784;0;0,039215686;0;0;0;0,005882353;0;0;0;0;0,005882353;0;0;0;0;0;0;0;0;0;0,049019608;0;0,280392157;0;0,015686275;0,074509804;0;0,107843137;0,033333333;0,003921569;0,005882353;0;0;0;0;0;0;0;0
Lopez_a326;0;0;0;0;0,002427184;0;0;0;0;0,012135922;0;0;0;0;0;0;0;0,002427184;0;0;0;0;0;0;0;0;0;0;0;0;0,919902913;0;0,002427184;0,024271845;0;0,016990291;0;0;0,014563107;0;0;0;0;0,004854369;0;0;0
Lopez_a327;0;0;0;0;0;0;0;0;0;0,004370629;0;0;0;0;0;0;0,000874126;0;0,003496503;0;0;0;0;0;0;0;0;0;0,08041958;0;0,854020979;0;0,006993007;0,023601399;0,008741259;0,004370629;0;0,001748252;0,01048951;0;0;0;0;0,000874126;0;0;0
Lopez_a328;0;0;0;0;0;0,009463722;0;0;0;0;0;0;0;0,003154574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003154574;0;0,940063091;0;0;0,015772871;0,003154574;0,009463722;0;0;0,003154574;0,012618297;0;0;0;0;0;0;0
Lopez_a329;0;0;0,00086881;0;0;0;0;0;0;0,007819288;0;0;0;0,00086881;0;0;0,002606429;0;0;0;0;0;0;0;0;0;0;0;0,00086881;0;0,963509991;0;0,00086881;0,007819288;0,00086881;0,003475239;0;0;0,009556907;0;0;0;0;0,00086881;0;0;0
Lopez_a330;0;0,001628664;0;0;0;0;0;0;0;0,004885993;0;0;0;0,011400651;0;0;0,003257329;0;0;0;0;0;0;0;0;0;0;0;0;0;0,92019544;0;0,013029316;0,021172638;0;0,008143322;0;0,003257329;0,009771987;0;0;0;0;0,003257329;0;0;0
Lopez_a331;0;0;0;0;0;0,002695418;0;0;0;0,01212938;0;0;0;0,005390836;0;0;0;0;0,001347709;0;0;0;0;0;0;0;0;0;0,001347709;0;0,946091644;0;0,001347709;0,013477089;0;0,008086253;0;0;0,006738544;0;0;0;0;0;0;0,001347709;0
Lopez_a332;0;0;0;0;0;0;0;0;0;0,008064516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,911290323;0;0,004032258;0,004032258;0;0,066532258;0;0;0,004032258;0,002016129;0;0;0;0;0;0;0
Lopez_a333;0;0,004166667;0,001041667;0;0;0;0,001041667;0;0;0,008333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001041667;0;0,75;0;0,011458333;0,00625;0;0,192708333;0;0;0,021875;0;0;0;0;0,002083333;0;0;0
Lopez_a334;0;0,001949318;0;0;0,003898635;0,001949318;0;0;0;0,007797271;0;0;0;0,001949318;0;0;0,001949318;0;0,001949318;0;0;0;0;0;0;0;0;0;0,040935673;0;0,497076023;0;0,003898635;0,062378168;0,150097466;0,009746589;0,005847953;0;0,187134503;0,009746589;0;0;0;0,009746589;0;0;0
Lopez_a335;0;0;0,002941176;0;0;0,002941176;0,005882353;0;0;0,002941176;0;0;0;0;0;0;0;0;0,047058824;0;0;0;0;0;0;0;0;0;0;0;0,55;0;0,005882353;0,032352941;0,008823529;0,008823529;0,191176471;0,032352941;0,094117647;0;0;0;0;0;0;0;0
Lopez_a336;0;0;0,002666667;0;0;0;0,010666667;0;0;0,005333333;0;0;0;0,005333333;0;0;0,002666667;0,024;0,002666667;0;0;0;0;0;0;0;0;0;0,005333333;0;0,653333333;0;0,013333333;0,026666667;0,032;0,016;0,005333333;0,058666667;0,04;0,002666667;0;0,074666667;0;0;0;0;0
Lopez_a337;0;0,004640371;0;0;0;0;0,006960557;0;0;0,009280742;0;0;0;0,002320186;0;0;0,002320186;0,006960557;0,006960557;0;0;0;0;0;0;0;0;0;0,025522042;0;0,79350348;0;0,018561485;0,032482599;0,004640371;0,004640371;0,004640371;0,004640371;0,046403712;0,002320186;0;0;0;0;0;0;0
Lopez_a338;0;0,002994012;0;0;0;0,002994012;0,005988024;0,01497006;0;0,011976048;0;0;0;0,008982036;0;0;0,002994012;0,002994012;0,011976048;0;0;0;0;0;0;0;0;0;0,005988024;0;0,745508982;0;0,005988024;0,107784431;0;0,005988024;0,005988024;0,005988024;0,023952096;0;0;0,002994012;0;0,002994012;0;0;0
Lopez_a339;0;0;0,011682243;0;0;0;0,002336449;0;0;0,004672897;0;0;0;0,007009346;0;0;0,002336449;0,007009346;0;0;0;0;0;0;0;0;0;0;0,004672897;0;0,198598131;0;0,002336449;0,072429907;0,028037383;0,514018692;0,035046729;0;0,081775701;0;0;0;0;0,007009346;0;0;0
Lopez_a340;0;0,012232416;0,003058104;0;0;0;0;0;0;0,027522936;0,003058104;0;0;0;0;0;0;0;0,003058104;0;0;0;0;0;0;0;0;0;0,006116208;0;0,467889908;0;0,024464832;0,275229358;0,021406728;0,018348624;0,006116208;0,006116208;0,110091743;0;0;0;0;0;0;0;0
Lopez_a341;0;0,005249344;0,002624672;0;0,005249344;0;0,015748031;0,002624672;0;0,026246719;0;0;0;0;0;0;0;0,028871391;0,002624672;0;0;0;0;0;0;0;0;0;0;0;0,251968504;0;0,005249344;0,396325459;0,018372703;0,010498688;0,005249344;0;0,026246719;0;0;0;0;0;0;0;0
