"","Longitude","Latitude","V3"
"7305",6.834,45.313,"Ortu_b30"
"7306",6.824,45.305,"Ortu_b31"
"7307",6.818,45.311,"Ortu_b32"
"7308",6.795,45.256,"Ortu_b33"
"7309",7.05,44.618,"Ortu_b34"
"7310",7.062,44.615,"Ortu_b35"
"7311",7.066,44.614,"Ortu_b36"
"7312",7.069,44.615,"Ortu_b37"
"7313",7.075,44.616,"Ortu_b38"
"7314",7.075,44.616,"Ortu_b39"
"7315",7.069,44.615,"Ortu_b40"
"7316",6.978,44.689,"Ortu_b41"
"7317",6.976,44.69,"Ortu_b42"
"7318",6.975,44.689,"Ortu_b43"
"7319",6.976,44.689,"Ortu_b44"
"7320",6.978,44.688,"Ortu_b45"
"7321",6.977,44.686,"Ortu_b46"
"7322",6.978,44.685,"Ortu_b47"
"7323",6.978,44.685,"Ortu_b48"
"7324",6.984,44.683,"Ortu_b49"
"7325",6.984,44.683,"Ortu_b50"
"7326",6.987,44.676,"Ortu_b51"
"7327",6.984,44.666,"Ortu_b52"
"7328",6.984,44.666,"Ortu_b53"
"7329",6.969,44.695,"Ortu_b54"
"7330",6.949,44.7,"Ortu_b55"
"7331",6.928,44.709,"Ortu_b56"
"7332",6.919,44.714,"Ortu_b57"
"7333",7.22,44.309,"Ortu_b58"
"7334",7.282,44.31,"Ortu_b59"
"7335",7.328,44.303,"Ortu_b60"
"7336",7.154,44.301,"Ortu_b61"
"7337",7.151,44.293,"Ortu_b62"
"7338",7.128,44.273,"Ortu_b63"
"7339",7.146,44.292,"Ortu_b64"
"7340",7.147,44.292,"Ortu_b65"
"7341",7.137,44.28,"Ortu_b66"
"7342",7.125,44.265,"Ortu_b67"
"7343",7.118,44.261,"Ortu_b68"
"7344",7.109,44.243,"Ortu_b69"
"7345",7.113,44.231,"Ortu_b70"
"7346",7.116,44.242,"Ortu_b71"
"7347",7.131,44.024,"Ortu_b72"
"7348",7.126,44.226,"Ortu_b73"
"7349",7.145,44.211,"Ortu_b74"
"7350",7.148,44.205,"Ortu_b75"
"7351",6.088,45.621,"Ortu_b76"
"7352",6.089,45.621,"Ortu_b77"
"7353",6.089,45.621,"Ortu_b78"
"7354",6.091,45.619,"Ortu_b79"
"7355",6.091,45.619,"Ortu_b80"
"7356",6.092,45.619,"Ortu_b81"
"7357",6.093,45.619,"Ortu_b82"
"7358",6.093,45.62,"Ortu_b83"
"7359",6.093,45.62,"Ortu_b84"
"7360",6.093,45.621,"Ortu_b85"
"7361",6.093,45.621,"Ortu_b86"
"7362",6.096,45.622,"Ortu_b87"
"7363",6.102,45.627,"Ortu_b88"
"7364",6.104,45.632,"Ortu_b89"
"7365",6.114,45.638,"Ortu_b90"
"7366",6.115,45.64,"Ortu_b91"
"7367",6.115,45.641,"Ortu_b92"
"7368",6.113,45.642,"Ortu_b93"
"7369",6.116,45.642,"Ortu_b94"
"7370",6.115,45.641,"Ortu_b95"
"7371",6.115,45.639,"Ortu_b96"
"7372",6.115,45.639,"Ortu_b97"
"7373",6.115,45.638,"Ortu_b98"
"7374",6.116,45.635,"Ortu_b99"
"7375",5.931,45.08,"Ortu_c1"
"7376",5.932,45.08,"Ortu_c2"
"7377",5.933,45.078,"Ortu_c3"
"7378",5.938,45.079,"Ortu_c4"
"7379",5.948,45.079,"Ortu_c5"
"7380",5.945,45.078,"Ortu_c6"
"7381",5.945,45.076,"Ortu_c7"
"7382",5.945,45.074,"Ortu_c8"
"7383",5.945,45.074,"Ortu_c9"
"7384",5.935,45.071,"Ortu_c10"
"7385",5.934,45.07,"Ortu_c11"
"7386",5.933,45.07,"Ortu_c12"
"7387",5.934,45.068,"Ortu_c13"
"7388",5.932,45.067,"Ortu_c14"
"7389",5.931,45.065,"Ortu_c15"
"7390",5.93,45.066,"Ortu_c16"
"7391",5.925,45.065,"Ortu_c17"
"7392",5.924,45.067,"Ortu_c18"
"7393",5.923,45.067,"Ortu_c19"
"7394",5.921,45.064,"Ortu_c20"
"7395",5.919,45.064,"Ortu_c21"
"7396",5.915,45.06,"Ortu_c22"
"7397",5.91,45.058,"Ortu_c23"
"7398",5.907,45.057,"Ortu_c24"
"7399",5.904,45.055,"Ortu_c25"
"7400",5.883,45.054,"Ortu_c26"
"7401",5.882,45.053,"Ortu_c27"
"7402",5.865,45.023,"Ortu_c28"
"7403",5.85,45.044,"Ortu_c29"
"7404",5.844,45.041,"Ortu_c30"
"7405",5.848,45.046,"Ortu_c31"
"7406",5.846,45.047,"Ortu_c32"
"7407",5.846,45.049,"Ortu_c33"
"7408",5.844,45.048,"Ortu_c34"
"7409",5.835,45.04,"Ortu_c35"
"7410",5.836,45.044,"Ortu_c36"
"7411",5.829,45.04,"Ortu_c37"
"7412",5.826,45.038,"Ortu_c38"
"7413",5.822,45.043,"Ortu_c39"
"7414",5.819,45.048,"Ortu_c40"
"7415",5.857,43.833,"Ortu_d1"
"7416",5.857,43.833,"Ortu_d2"
"7417",5.857,43.833,"Ortu_d3"
"7418",5.857,43.833,"Ortu_d4"
"7419",5.892,43.963,"Ortu_d5"
"7420",5.892,43.963,"Ortu_d6"
"7421",5.892,43.963,"Ortu_d7"
"7422",6.298,44.399,"Ortu_d8"
"7423",6.288,44.407,"Ortu_d9"
"7424",6.302,44.422,"Ortu_d10"
"7425",6.302,44.422,"Ortu_d11"
"7426",6.302,44.422,"Ortu_d12"
"7427",6.302,44.422,"Ortu_d13"
"7428",6.302,44.422,"Ortu_d14"
"7429",6.302,44.422,"Ortu_d15"
"7430",6.293,44.452,"Ortu_d16"
"7431",6.386,44.449,"Ortu_d17"
"7432",6.389,44.457,"Ortu_d18"
"7433",6.345,44.488,"Ortu_d19"
"7434",6.345,44.488,"Ortu_d20"
"7435",6.345,44.488,"Ortu_d21"
"7436",6.37,44.502,"Ortu_d22"
"7437",6.37,44.502,"Ortu_d23"
"7438",6.37,44.502,"Ortu_d24"
"7439",6.37,44.502,"Ortu_d25"
"7440",6.37,44.502,"Ortu_d26"
"7441",6.463,44.488,"Ortu_d27"
"7442",6.463,44.488,"Ortu_d28"
"7443",6.463,44.488,"Ortu_d29"
"7444",6.463,44.488,"Ortu_d30"
"7445",6.465,44.492,"Ortu_d31"
"7446",6.465,44.499,"Ortu_d32"
"7447",6.578,44.603,"Ortu_d33"
"7448",6.568,44.608,"Ortu_d34"
"7449",6.564,44.61,"Ortu_d35"
"7450",6.559,44.613,"Ortu_d36"
"7451",6.557,44.613,"Ortu_d37"
"7452",6.557,44.613,"Ortu_d38"
"7453",6.557,44.613,"Ortu_d39"
"7454",6.553,44.616,"Ortu_d40"
"7455",6.611,44.708,"Ortu_d41"
"7456",6.611,44.708,"Ortu_d42"
"7457",6.611,44.708,"Ortu_d43"
"7458",6.601,44.747,"Ortu_d44"
"7459",6.601,44.747,"Ortu_d45"
"7460",6.595,44.746,"Ortu_d46"
"7461",6.59,44.745,"Ortu_d47"
"7462",6.584,44.745,"Ortu_d48"
"7463",6.636,44.245,"Ortu_d49"
"7464",6.636,44.245,"Ortu_d50"
"7465",6.655,44.243,"Ortu_d51"
"7466",6.659,44.246,"Ortu_d52"
"7467",6.675,44.245,"Ortu_d53"
"7468",6.686,44.248,"Ortu_d54"
"7469",6.693,44.249,"Ortu_d55"
"7470",6.693,44.249,"Ortu_d56"
"7471",6.693,44.249,"Ortu_d57"
"7472",6.693,44.249,"Ortu_d58"
"7473",6.007,44.429,"Ortu_d59"
"7474",6.007,44.429,"Ortu_d60"
"7475",5.997,44.438,"Ortu_d61"
"7476",5.997,44.438,"Ortu_d62"
"7477",5.985,44.449,"Ortu_d63"
"7478",5.984,44.449,"Ortu_d64"
"7479",5.983,44.458,"Ortu_d65"
"7480",5.983,44.458,"Ortu_d66"
"7481",5.983,44.458,"Ortu_d67"
"7482",5.983,44.458,"Ortu_d68"
"7483",5.983,44.458,"Ortu_d69"
"7484",5.983,44.458,"Ortu_d70"
"7485",6.009,44.516,"Ortu_d71"
"7486",12.33388889,56.01444444,"Overballe_a1"
"7487",23.49094444,40.43272222,"Panajiotidis_a1"
"7488",23.491,40.43308333,"Panajiotidis_a2"
"7489",23.49591667,40.43222222,"Panajiotidis_a3"
"7490",23.49613889,40.4325,"Panajiotidis_a4"
"7491",23.49413889,40.43183333,"Panajiotidis_a5"
"7492",23.49455556,40.43213889,"Panajiotidis_a6"
"7493",23.49127778,40.43541667,"Panajiotidis_a7"
"7494",23.49552778,40.41491667,"Panajiotidis_a8"
"7495",23.49516667,40.39905556,"Panajiotidis_a9"
"7496",23.50625,40.44369444,"Panajiotidis_a10"
"7497",23.50341667,40.45825,"Panajiotidis_a11"
"7498",23.50391667,40.43461111,"Panajiotidis_a12"
"7499",23.53169444,40.43877778,"Panajiotidis_a13"
"7500",23.53427778,40.4375,"Panajiotidis_a14"
"7501",23.56372222,40.46983333,"Panajiotidis_a15"
"7502",23.53311111,40.50547222,"Panajiotidis_a16"
"7503",23.52591667,40.50172222,"Panajiotidis_a17"
"7504",23.7458282,40.143896,"Panajiotidis_a18"
"7505",23.75796947,40.1390202,"Panajiotidis_a19"
"7506",23.7942858,40.0992178,"Panajiotidis_a20"
"7507",23.82233334,40.0517186,"Panajiotidis_a21"
"7508",23.83415925,40.0480167,"Panajiotidis_a22"
"7509",23.8740534,40.00047,"Panajiotidis_a23"
"7510",23.8897957,40.0159956,"Panajiotidis_a24"
"7511",23.9153772,40.0237642,"Panajiotidis_a25"
"7512",23.90610516,40.0551827,"Panajiotidis_a26"
"7513",23.9086408,40.059877,"Panajiotidis_a27"
"7514",23.9066113,40.0844921,"Panajiotidis_a28"
"7515",22.167554,40.236527,"Panajiotidis_b1"
"7516",22.167421,40.239414,"Panajiotidis_b2"
"7517",22.168227,40.257557,"Panajiotidis_b3"
"7518",23.16422,40.274474,"Panajiotidis_b4"
"7519",22.15511,40.285734,"Panajiotidis_b5"
"7520",22.166372,40.305297,"Panajiotidis_b6"
"7521",22.257355,40.244683,"Panajiotidis_b7"
"7522",22.25757,40.244811,"Panajiotidis_b8"
"7523",22.257819,40.244989,"Panajiotidis_b9"
"7524",22.2115167,40.3083167,"Panajiotidis_b10"
"7525",22.2142667,40.3110333,"Panajiotidis_b11"
"7526",22.2137333,40.3133667,"Panajiotidis_b12"
"7527",22.21365,40.30285,"Panajiotidis_b13"
"7528",22.2621333,40.24695,"Panajiotidis_b14"
"7529",22.26645,40.2376167,"Panajiotidis_b15"
"7530",22.2631333,40.2332333,"Panajiotidis_b16"
"7531",22.2681833,40.23405,"Panajiotidis_b17"
"7532",22.2340833,40.3159,"Panajiotidis_b18"
"7533",22.24835,40.3192,"Panajiotidis_b19"
"7534",22.2479167,40.3479667,"Panajiotidis_b20"
"7535",60.19,56.54,"Panova_Antipina_a1"
"7536",60.25,56.54,"Panova_Antipina_a2"
"7537",70,67,"Panova_a1"
"7538",70.1,67.32,"Panova_a2"
"7539",65.41,66.51,"Panova_a3"
"7540",65.41,66.51,"Panova_a4"
"7541",65.21,67.05,"Panova_a5"
"7542",66.22968,66.46269,"Panova_a6"
"7543",60.08,57.21,"Panova_a7"
"7544",60.08,57.21,"Panova_a8"
"7545",60.08,57.21,"Panova_a9"
"7546",60.25,56.54,"Panova_a10"
"7547",59.28,57.28,"Panova_a11"
"7548",59.44,57.25,"Panova_a12"
"7549",59.44,57,"Panova_a13"
"7550",59.44,57,"Panova_a14"
"7551",60.12,56.47,"Panova_a15"
"7552",60.45,56.46,"Panova_a16"
"7553",60.22,56.54,"Panova_a17"
"7554",57.52,56.18,"Panova_a18"
"7555",64.4,57.02,"Panova_a19"
"7556",8.169201,61.584809,"Pardoe_a1"
"7557",8.169201,61.584809,"Pardoe_a2"
"7558",8.169201,61.584809,"Pardoe_a3"
"7559",8.169201,61.584809,"Pardoe_a4"
"7560",8.169201,61.584809,"Pardoe_a5"
"7561",8.169201,61.584809,"Pardoe_a6"
"7562",8.169201,61.584809,"Pardoe_a7"
"7563",8.169201,61.584809,"Pardoe_a8"
"7564",8.169201,61.584809,"Pardoe_a9"
"7565",8.169201,61.584809,"Pardoe_a10"
"7566",8.169201,61.584809,"Pardoe_a11"
"7567",8.169201,61.584809,"Pardoe_a12"
"7568",8.169201,61.584809,"Pardoe_a13"
"7569",8.169201,61.584809,"Pardoe_a14"
"7570",8.169201,61.584809,"Pardoe_a15"
"7571",8.169201,61.584809,"Pardoe_a16"
"7572",8.169201,61.584809,"Pardoe_a17"
"7573",8.169201,61.584809,"Pardoe_a18"
"7574",8.169201,61.584809,"Pardoe_a19"
"7575",8.169201,61.584809,"Pardoe_a20"
"7576",8.169201,61.584809,"Pardoe_a21"
"7577",8.169201,61.584809,"Pardoe_a22"
"7578",8.189927,61.593046,"Pardoe_b1"
"7579",8.189927,61.593046,"Pardoe_b2"
"7580",8.189927,61.593046,"Pardoe_b3"
"7581",8.189927,61.593046,"Pardoe_b4"
"7582",8.189927,61.593046,"Pardoe_b5"
"7583",8.189927,61.593046,"Pardoe_b6"
"7584",8.189927,61.593046,"Pardoe_b7"
"7585",8.189927,61.593046,"Pardoe_b8"
"7586",8.189927,61.593046,"Pardoe_b9"
"7587",8.189927,61.593046,"Pardoe_b10"
"7588",8.189927,61.593046,"Pardoe_b11"
"7589",8.189927,61.593046,"Pardoe_b12"
"7590",8.189927,61.593046,"Pardoe_b13"
"7591",8.189927,61.593046,"Pardoe_b14"
"7592",8.176014,61.5879,"Pardoe_b15"
"7593",8.176014,61.5879,"Pardoe_b16"
"7594",8.176014,61.5879,"Pardoe_b17"
"7595",8.176014,61.5879,"Pardoe_b18"
"7596",8.176014,61.5879,"Pardoe_b19"
"7597",8.176014,61.5879,"Pardoe_b20"
"7598",8.176014,61.5879,"Pardoe_b21"
"7599",8.176014,61.5879,"Pardoe_b22"
"7600",8.176014,61.5879,"Pardoe_b23"
"7601",8.176014,61.5879,"Pardoe_b24"
"7602",8.176014,61.5879,"Pardoe_b25"
"7603",8.176014,61.5879,"Pardoe_b26"
"7604",8.176014,61.5879,"Pardoe_b27"
"7605",8.176014,61.5879,"Pardoe_b28"
"7606",8.168112,61.585176,"Pardoe_b29"
"7607",8.168112,61.585176,"Pardoe_b30"
"7608",8.168112,61.585176,"Pardoe_b31"
"7609",8.168112,61.585176,"Pardoe_b32"
"7610",8.168112,61.585176,"Pardoe_b33"
"7611",8.168112,61.585176,"Pardoe_b34"
"7612",8.168112,61.585176,"Pardoe_b35"
"7613",8.168112,61.585176,"Pardoe_b36"
"7614",8.168112,61.585176,"Pardoe_b37"
"7615",8.168112,61.585176,"Pardoe_b38"
"7616",8.168112,61.585176,"Pardoe_b39"
"7617",6.44,61.4,"Pardoe_c1"
"7618",6.44,61.4,"Pardoe_c2"
"7619",6.44,61.4,"Pardoe_c3"
"7620",6.44,61.4,"Pardoe_c4"
"7621",6.44,61.4,"Pardoe_c5"
"7622",6.44,61.4,"Pardoe_c6"
"7623",6.44,61.4,"Pardoe_c7"
"7624",6.44,61.4,"Pardoe_c8"
"7625",6.44,61.4,"Pardoe_c9"
"7626",7.06,61.47,"Pardoe_c10"
"7627",7.06,61.47,"Pardoe_c11"
"7628",7.06,61.47,"Pardoe_c12"
"7629",7.06,61.47,"Pardoe_c13"
"7630",7.06,61.47,"Pardoe_c14"
"7631",7,61.35,"Pardoe_c15"
"7632",7,61.35,"Pardoe_c16"
"7633",7,61.35,"Pardoe_c17"
"7634",7,61.35,"Pardoe_c18"
"7635",7,61.35,"Pardoe_c19"
"7636",7,61.35,"Pardoe_c20"
"7637",7,61.35,"Pardoe_c21"
"7638",7,61.35,"Pardoe_c22"
"7639",7,61.35,"Pardoe_c23"
"7640",7,61.35,"Pardoe_c24"
"7641",7,61.35,"Pardoe_c25"
"7642",7,61.35,"Pardoe_c26"
"7643",7,61.35,"Pardoe_c27"
"7644",7,61.35,"Pardoe_c28"
"7645",7,61.35,"Pardoe_c29"
"7646",7,61.35,"Pardoe_c30"
"7647",7,61.35,"Pardoe_c31"
"7648",7,61.35,"Pardoe_c32"
"7649",7.05,61.38,"Pardoe_c33"
"7650",7.05,61.38,"Pardoe_c34"
"7651",7.05,61.38,"Pardoe_c35"
"7652",7.05,61.38,"Pardoe_c36"
"7653",7.05,61.38,"Pardoe_c37"
"7654",7.09,61.39,"Pardoe_c38"
"7655",7.09,61.39,"Pardoe_c39"
"7656",7.09,61.39,"Pardoe_c40"
"7657",7.09,61.39,"Pardoe_c41"
"7658",7.09,61.39,"Pardoe_c42"
"7659",7.12,61.41,"Pardoe_c43"
"7660",7.12,61.41,"Pardoe_c44"
"7661",7.12,61.41,"Pardoe_c45"
"7662",7.12,61.41,"Pardoe_c46"
"7663",7.12,61.41,"Pardoe_c47"
"7664",7.12,61.41,"Pardoe_c48"
"7665",7.12,61.41,"Pardoe_c49"
"7666",7.12,61.41,"Pardoe_c50"
"7667",7.12,61.41,"Pardoe_c51"
"7668",7.49,61.35,"Pardoe_c52"
"7669",7.49,61.35,"Pardoe_c53"
"7670",7.49,61.35,"Pardoe_c54"
"7671",7.49,61.35,"Pardoe_c55"
"7672",7.49,61.35,"Pardoe_c56"
"7673",7.5,61.27,"Pardoe_c57"
"7674",7.5,61.27,"Pardoe_c58"
"7675",7.5,61.27,"Pardoe_c59"
"7676",7.5,61.27,"Pardoe_c60"
"7677",7.5,61.27,"Pardoe_c61"
"7678",7.53,61.29,"Pardoe_c62"
"7679",7.53,61.29,"Pardoe_c63"
"7680",7.53,61.29,"Pardoe_c64"
"7681",7.53,61.29,"Pardoe_c65"
"7682",7.53,61.29,"Pardoe_c66"
"7683",7.53,61.29,"Pardoe_c67"
"7684",7.53,61.29,"Pardoe_c68"
"7685",7.53,61.29,"Pardoe_c69"
"7686",7.53,61.29,"Pardoe_c70"
"7687",8.04,61.33,"Pardoe_c71"
"7688",8.04,61.33,"Pardoe_c72"
"7689",8.04,61.33,"Pardoe_c73"
"7690",8.04,61.33,"Pardoe_c74"
"7691",8.04,61.33,"Pardoe_c75"
"7692",8.04,61.33,"Pardoe_c76"
"7693",8.04,61.33,"Pardoe_c77"
"7694",8.04,61.33,"Pardoe_c78"
"7695",8.04,61.33,"Pardoe_c79"
"7696",8.05,61.34,"Pardoe_c80"
"7697",8.05,61.34,"Pardoe_c81"
"7698",8.05,61.34,"Pardoe_c82"
"7699",8.05,61.34,"Pardoe_c83"
"7700",8.05,61.34,"Pardoe_c84"
"7701",8.1,61.32,"Pardoe_c85"
"7702",8.1,61.32,"Pardoe_c86"
"7703",8.1,61.32,"Pardoe_c87"
"7704",8.1,61.32,"Pardoe_c88"
"7705",8.169201,61.584809,"Pardoe_c89"
"7706",8.169201,61.584809,"Pardoe_c90"
"7707",8.169201,61.584809,"Pardoe_c91"
"7708",8.169201,61.584809,"Pardoe_c92"
"7709",8.169201,61.584809,"Pardoe_c93"
"7710",8.169201,61.584809,"Pardoe_c94"
"7711",8.169201,61.584809,"Pardoe_c95"
"7712",8.169201,61.584809,"Pardoe_c96"
"7713",8.169201,61.584809,"Pardoe_c97"
"7714",8.169201,61.584809,"Pardoe_c98"
"7715",8.169201,61.584809,"Pardoe_c99"
"7716",8.169201,61.584809,"Pardoe_c100"
"7717",8.169201,61.584809,"Pardoe_c101"
"7718",8.169201,61.584809,"Pardoe_c102"
"7719",8.169201,61.584809,"Pardoe_c103"
"7720",8.169201,61.584809,"Pardoe_c104"
"7721",8.169201,61.584809,"Pardoe_c105"
"7722",8.169201,61.584809,"Pardoe_c106"
"7723",8.169201,61.584809,"Pardoe_c107"
"7724",8.169201,61.584809,"Pardoe_c108"
"7725",8.169201,61.584809,"Pardoe_c109"
"7726",8.169201,61.584809,"Pardoe_c110"
"7727",8.1,61.36,"Pardoe_c111"
"7728",8.1,61.36,"Pardoe_c112"
"7729",8.1,61.36,"Pardoe_c113"
"7730",8.1,61.36,"Pardoe_c114"
"7731",8.1,61.36,"Pardoe_c115"
"7732",8.09,61.35,"Pardoe_c116"
"7733",8.09,61.35,"Pardoe_c117"
"7734",8.09,61.35,"Pardoe_c118"
"7735",8.09,61.35,"Pardoe_c119"
"7736",8.09,61.35,"Pardoe_c120"
"7737",8.17,61.31,"Pardoe_c121"
"7738",8.17,61.31,"Pardoe_c122"
"7739",8.17,61.31,"Pardoe_c123"
"7740",8.17,61.31,"Pardoe_c124"
"7741",8.17,61.31,"Pardoe_c125"
"7742",8.2,61.32,"Pardoe_c126"
"7743",8.2,61.32,"Pardoe_c127"
"7744",8.2,61.32,"Pardoe_c128"
"7745",8.2,61.32,"Pardoe_c129"
"7746",8.2,61.32,"Pardoe_c130"
"7747",8.2,61.35,"Pardoe_c131"
"7748",8.2,61.35,"Pardoe_c132"
"7749",8.2,61.35,"Pardoe_c133"
"7750",8.2,61.35,"Pardoe_c134"
"7751",8.2,61.35,"Pardoe_c135"
"7752",8.2,61.36,"Pardoe_c136"
"7753",8.2,61.36,"Pardoe_c137"
"7754",8.2,61.36,"Pardoe_c138"
"7755",8.2,61.36,"Pardoe_c139"
"7756",8.2,61.36,"Pardoe_c140"
"7757",8.24,61.39,"Pardoe_c141"
"7758",8.24,61.39,"Pardoe_c142"
"7759",8.24,61.39,"Pardoe_c143"
"7760",8.24,61.39,"Pardoe_c144"
"7761",8.24,61.39,"Pardoe_c145"
"7762",8.28,61.35,"Pardoe_c146"
"7763",8.28,61.35,"Pardoe_c147"
"7764",8.28,61.35,"Pardoe_c148"
"7765",8.28,61.35,"Pardoe_c149"
"7766",8.28,61.35,"Pardoe_c150"
"7767",8.3,61.32,"Pardoe_c151"
"7768",8.3,61.32,"Pardoe_c152"
"7769",8.3,61.32,"Pardoe_c153"
"7770",8.3,61.32,"Pardoe_c154"
"7771",8.3,61.32,"Pardoe_c155"
"7772",8.3,61.32,"Pardoe_c156"
"7773",8.3,61.32,"Pardoe_c157"
"7774",8.3,61.32,"Pardoe_c158"
"7775",8.3,61.32,"Pardoe_c159"
"7776",8.3,61.32,"Pardoe_c160"
"7777",8.33,61.36,"Pardoe_c161"
"7778",8.33,61.36,"Pardoe_c162"
"7779",8.33,61.36,"Pardoe_c163"
"7780",8.33,61.36,"Pardoe_c164"
"7781",8.33,61.36,"Pardoe_c165"
"7782",8.36,61.41,"Pardoe_c166"
"7783",8.36,61.41,"Pardoe_c167"
"7784",8.36,61.41,"Pardoe_c168"
"7785",8.36,61.41,"Pardoe_c169"
"7786",8.36,61.41,"Pardoe_c170"
"7787",8.36,61.41,"Pardoe_c171"
"7788",8.36,61.41,"Pardoe_c172"
"7789",8.36,61.41,"Pardoe_c173"
"7790",8.36,61.41,"Pardoe_c174"
"7791",8.36,61.41,"Pardoe_c175"
"7792",8.36,61.41,"Pardoe_c176"
"7793",8.36,61.41,"Pardoe_c177"
"7794",8.36,61.41,"Pardoe_c178"
"7795",8.36,61.41,"Pardoe_c179"
"7796",8.36,61.41,"Pardoe_c180"
"7797",8.36,61.41,"Pardoe_c181"
"7798",8.36,61.41,"Pardoe_c182"
"7799",8.36,61.41,"Pardoe_c183"
"7800",8.37,61.39,"Pardoe_c184"
"7801",8.37,61.39,"Pardoe_c185"
"7802",8.37,61.39,"Pardoe_c186"
"7803",8.37,61.39,"Pardoe_c187"
"7804",8.37,61.39,"Pardoe_c188"
"7805",8.37,61.39,"Pardoe_c189"
"7806",8.37,61.39,"Pardoe_c190"
"7807",8.37,61.39,"Pardoe_c191"
"7808",8.37,61.39,"Pardoe_c192"
"7809",8.44,61.37,"Pardoe_c193"
"7810",8.44,61.37,"Pardoe_c194"
"7811",8.44,61.37,"Pardoe_c195"
"7812",8.44,61.37,"Pardoe_c196"
"7813",8.44,61.37,"Pardoe_c197"
"7814",17.797284,54.182874,"Podziszewska_a1"
"7815",18.5,54.45,"Podziszewska_a2"
"7816",18.02083333,54.24944444,"Podziszewska_a3"
"7817",23.06416667,50.59277778,"Pidek_a1"
"7818",23.05916667,50.59027778,"Pidek_a2"
"7819",23.05777778,50.58777778,"Pidek_a3"
"7820",23.05777778,50.59472222,"Pidek_a4"
"7821",23.06305556,50.58694444,"Pidek_a5"
"7822",23.06694444,50.58222222,"Pidek_a6"
"7823",23.07361111,50.5825,"Pidek_a7"
"7824",23.05388889,50.5725,"Pidek_a8"
"7825",23.06861111,50.57222222,"Pidek_a9"
"7826",23.06416667,50.59277778,"Pidek_a10"
"7827",23.05916667,50.59027778,"Pidek_a11"
"7828",23.05777778,50.58777778,"Pidek_a12"
"7829",23.05777778,50.59472222,"Pidek_a13"
"7830",23.06305556,50.58694444,"Pidek_a14"
"7831",23.06694444,50.58222222,"Pidek_a15"
"7832",23.07361111,50.5825,"Pidek_a16"
"7833",23.05388889,50.5725,"Pidek_a17"
"7834",23.05777778,50.58777778,"Pidek_a18"
"7835",23.05777778,50.59472222,"Pidek_a19"
"7836",23.06694444,50.58222222,"Pidek_a20"
"7837",51.52638889,36.61083333,"Remazani_a1"
"7838",51.52027778,36.59444444,"Remazani_a2"
"7839",51.5225,36.59305556,"Remazani_a3"
"7840",51.52416667,36.605,"Remazani_a4"
"7841",51.52,36.57166667,"Remazani_a5"
"7842",51.51722222,36.56416667,"Remazani_a6"
"7843",51.50166667,36.55611111,"Remazani_a7"
"7844",51.48333333,36.54333333,"Remazani_a8"
"7845",51.51055556,36.55,"Remazani_a9"
"7846",51.51361111,36.54027778,"Remazani_a10"
"7847",51.50888889,36.52388889,"Remazani_a11"
"7848",51.51,36.51888889,"Remazani_a12"
"7849",51.51527778,36.51194444,"Remazani_a13"
"7850",51.64305556,36.55583333,"Remazani_a14"
"7851",51.64305556,36.55583333,"Remazani_a15"
"7852",51.51305556,36.50694444,"Remazani_a16"
"7853",51.52083333,36.4975,"Remazani_a17"
"7854",51.50694444,36.50194444,"Remazani_a18"
"7855",51.51555556,36.49222222,"Remazani_a19"
"7856",51.51361111,36.49083333,"Remazani_a20"
"7857",51.51222222,36.48777778,"Remazani_a21"
"7858",51.51111111,36.48388889,"Remazani_a22"
"7859",51.50972222,36.47888889,"Remazani_a23"
"7860",51.50666667,36.47805556,"Remazani_a24"
"7861",8.245382,48.501648,"Roesch_a1"
"7862",8.349523,48.575536,"Roesch_a2"
"7863",8.305813,48.484314,"Roesch_a3"
"7864",8.26264,48.426927,"Roesch_a4"
"7865",8.296398,48.669327,"Roesch_a5"
"7866",8.930694,47.768771,"Roesch_a6"
"7867",9.020786,47.755955,"Roesch_a7"
"7868",8.201765,48.598849,"Roesch_a8"
"7869",8.161836,47.817398,"Roesch_a9"
"7870",8.320268,48.614134,"Roesch_a10"
"7871",8.24029,48.570823,"Roesch_a11"
"7872",8.938237,47.763154,"Roesch_b1"
"7873",8.984608,47.767025,"Roesch_b2"
"7874",9.186872,47.701303,"Roesch_b3"
"7875",8.917355,47.7993,"Roesch_b4"
"7876",68.993096,57.934278,"Ryabogina_a1"
"7877",69.135876,58.016882,"Ryabogina_a2"
"7878",69.1115,57.988503,"Ryabogina_a3"
"7879",69.08535,57.958698,"Ryabogina_a4"
"7880",68.691273,57.975033,"Ryabogina_a5"
"7881",68.214794,58.092683,"Ryabogina_a6"
"7882",67.64657,57.764657,"Ryabogina_a7"
"7883",67.039547,57.393795,"Ryabogina_a8"
"7884",69.156675,58.023128,"Ryabogina_a9"
"7885",66.602283,57.187404,"Ryabogina_a10"
"7886",68.431985,58.066966,"Ryabogina_a11"
"7887",66.305856,57.146686,"Ryabogina_a12"
"7888",66.272972,57.110636,"Ryabogina_a13"
"7889",66.082859,56.835982,"Ryabogina_a14"
"7890",66.389722,56.518688,"Ryabogina_a15"
"7891",70.206481,55.804931,"Ryabogina_a16"
"7892",70.883344,56.937206,"Ryabogina_a17"
"7893",69.331988,56.067691,"Ryabogina_a18"
"7894",69.327203,56.071392,"Ryabogina_a19"
"7895",69.328169,56.072063,"Ryabogina_a20"
