;CLDE;TAIG;PION;CLMX;COCO;TEDE;COMX;WAMX;XERO;TUND;COST;WAST;CODE;HODE;AQUA;ANTH
75386,74214;0,659226365;8,963891591;8,963891591;7,793780955;8,963891591;7,793780955;8,963891591;7,13455459;7,13455459;5,342164171;17,07957615;17,70185593;0,659226365;0,659226365;0;0
75578,76043;1,216633881;8,216987479;8,91705819;8,216987479;8,216987479;8,216987479;8,216987479;7,000353598;7,000353598;6,240832752;22,95407543;8,312747659;1,400141421;1,400141421;0;0
75730,35381;1,620185175;8,116979253;8,116979253;8,116979253;8,116979253;8,116979253;8,116979253;6,496794079;6,496794079;7,440408538;6,775159709;6,775159709;0;0;0;0
75887,00031;1,208629099;7,02358615;7,02358615;7,02358615;7,02358615;7,02358615;7,02358615;5,814957051;5,814957051;7,271211223;10,32889632;16,83695668;2,417258199;2,417258199;0;0
75998,16879;1,787723129;7,383988115;8,663192399;7,383988115;7,383988115;7,383988115;7,383988115;5,596264987;5,596264987;7,302166972;27,96997184;12,38204802;2,771609289;2,771609289;0;0,639602142
76210,39953;0,700070711;7,411594718;7,411594718;7,411594718;7,411594718;7,411594718;7,411594718;6,711524007;6,711524007;6,194892755;15,13928939;15,65592064;1,57171785;1,57171785;0;0
76361,99292;0;7,526798818;7,526798818;6,867572453;7,526798818;6,867572453;7,526798818;6,867572453;6,867572453;5,157790583;17,42812353;18,47867904;2,177033434;2,177033434;0;0
76554,01121;0,758464765;6,673181242;7,431646007;6,673181242;6,673181242;7,431646007;7,431646007;6,673181242;5,914716477;6,488502575;25,82231166;11,14369831;1,51692953;1,51692953;0;0
76690,44525;0;4,884564914;4,884564914;4,884564914;4,884564914;4,884564914;4,884564914;4,884564914;4,884564914;6,564277843;17,0037229;15,32400997;1,436698507;1,436698507;0;0
76862,25109;0,743391956;6,305421751;6,305421751;5,038431932;6,305421751;5,038431932;6,305421751;4,295039977;4,295039977;6,858515569;22,4858485;17,16859918;2,37369705;2,37369705;0;0
76993,63202;1,596531406;7,137289477;8,232734592;7,685012034;7,685012034;7,685012034;7,685012034;6,088480628;6,088480628;6,526034423;14,76190105;21,39810424;1,095445115;1,095445115;0;0
77322,08435;1,148120987;9,150961389;9,150961389;9,150961389;9,150961389;9,150961389;9,150961389;8,002840402;8,002840402;4,895847564;6,904540307;6,904540307;0;0;0;0
77493,89019;2,223586246;10,33815055;11,0175168;11,0175168;11,0175168;11,0175168;11,0175168;8,79393055;8,79393055;6,081644747;6,086520653;6,086520653;0;0;0;0
77665,69603;3,504028032;10,58338422;11,44045358;11,44045358;11,44045358;11,44045358;11,44045358;7,936425553;7,936425553;8,030357042;8,852900243;9,70996961;0,857069367;0,857069367;0;0
77817,28941;2,542810449;6,797766524;7,61188611;8,426005695;8,426005695;8,426005695;8,426005695;5,883195247;5,069075661;8,306570524;11,91503842;18,61235325;3,893951226;3,893951226;0;0
77989,09525;2,088394691;5,662515044;6,903411172;6,282963108;6,282963108;6,282963108;6,282963108;4,194568417;4,194568417;7,192184714;31,30483233;16,81583887;4,342201692;4,342201692;0;0
78125,52929;1,787723129;5,284474864;5,924077006;5,924077006;5,924077006;5,924077006;5,924077006;4,136353877;3,496751736;7,219113374;25,29962839;19,01885818;2,427325271;2,427325271;0;0
78297,33513;0;2,962828125;2,962828125;2,962828125;2,962828125;2,962828125;2,962828125;2,962828125;2,962828125;6,050900933;15,17292869;18,86440474;1,249742253;1,249742253;0;0
78317,54758;0;3,600224345;3,600224345;3,600224345;3,600224345;3,600224345;3,600224345;2,900153634;2,900153634;6,173642474;26,98044373;15,80643549;3,076847847;3,076847847;0;0
78469,14097;2,418507733;8,851829836;9,912490008;7,821053429;8,851829836;7,821053429;8,851829836;5,402545696;5,402545696;7,288697668;31,67992952;14,15167069;2,15051526;2,15051526;0;0
78640,9468;1,442786471;10,39551482;9,674121583;9,875611836;11,11690805;9,875611836;11,11690805;6,990038894;6,990038894;6,643846017;8,48217547;8,48217547;1,962689453;1,962689453;0;0
78807,69953;2,684082688;8,952728348;9,674121583;11,11690805;11,11690805;11,11690805;11,11690805;8,432825365;6,990038894;7,369056498;8,51646297;9,237856205;1,962689453;1,962689453;0;0
78934,02735;1,916704592;9,226265716;9,926336427;8,009631835;9,226265716;8,009631835;9,226265716;6,092927244;6,092927244;6,529965716;21,72346186;17,96957738;2,616775302;2,616775302;0;0
79100,78007;1,140965293;8,792970006;9,426137362;6,791844198;8,792970006;6,791844198;8,792970006;5,650878905;5,650878905;5,736791835;11,90062532;18,69246952;2,394872098;2,394872098;0;0
79252,37345;1,780372096;8,653081911;10,43345401;7,152317572;8,653081911;7,152317572;8,653081911;5,371945476;5,371945476;6,706896449;30,02146072;13,52719943;3,802043682;3,802043682;0;0
79434,28552;4,423404707;11,38537086;12,45277158;10,31797014;11,38537086;10,31797014;11,38537086;5,894565429;5,894565429;8,707381714;33,99551956;14,62196433;3,333879722;3,333879722;0;0
79565,66645;1,752549172;9,1855355;9,812318637;8,051642075;9,1855355;8,678425211;9,812318637;6,925876039;6,299092903;6,327324729;22,28808286;19,87239134;3,228547614;3,228547614;0;0
79712,20672;0,75088601;4,40188412;5,15277013;4,40188412;4,40188412;4,40188412;4,40188412;3,65099811;3,65099811;7,55592169;21,66232715;17,00651756;3,578440508;3,578440508;0;0
79858,74699;2,899586009;7,256784067;7,852351779;6,157056055;7,256784067;6,157056055;7,256784067;3,257470046;3,257470046;9,060879583;28,75685325;17,84124682;4,244877103;4,244877103;0;0
80045,71217;1,126903501;4,5750016;6,76811229;4,5750016;4,5750016;5,195449664;5,195449664;4,068546163;3,448098099;7,182325996;33,55155058;16,2810981;4,679402073;4,679402073;0;0
80172,03999;1,224744871;5,525907505;7,647227848;5,525907505;5,525907505;5,525907505;5,525907505;4,301162634;4,301162634;7,182932515;31,79759824;15,20251149;4,32968951;4,32968951;0;0
80338,79271;1,658925104;8,554831214;9,947319777;8,554831214;9,114302482;8,554831214;9,114302482;6,89590611;6,336434841;6,629161718;26,99785615;11,18947908;2,65185001;2,65185001;0;0
80505,54543;1,938267474;10,91120236;10,91120236;9,320198049;11,55729152;10,4755605;12,71265397;9,183382187;6,735841417;6,674909723;8,822307132;8,176217974;0,646089158;0,646089158;0;0
80672,29816;2,858317559;12,23114638;11,64776305;12,68833398;14,81953477;14,10995573;16,24115652;12,41840481;7,82501135;6,896475889;7,17527578;7,758659101;1,166766643;1,166766643;0;0
80818,83843;2,966273808;12,85656684;12,85656684;11,83173155;13,90537569;13,21013643;15,28378057;10,79158518;7,816648898;6,473409392;5,383953041;4,836230484;1,095445115;1,095445115;0;0
80950,21936;2,787792745;11,91069847;11,91069847;12,48205326;13,55578163;14,72845585;15,80218421;12,5120179;8,049177362;6,354743894;4,501857125;3,930502331;1,142709587;1,142709587;0;0
81132,13142;1,386206622;10,92492335;10,92492335;9,716294247;10,92492335;10,40939756;11,61802666;8,330087624;7,636984313;6,385226136;5,367248967;4,674145655;0,693103311;0,693103311;0;0
81278,6717;2,167582248;9,457199351;8,373408227;9,999094913;9,999094913;9,999094913;9,999094913;8,373408227;6,747721541;6,742357805;21,91056675;18,66455712;3,169266226;3,169266226;0;0
81425,21197;1,805165089;8,779255066;9,380976762;8,779255066;8,779255066;8,779255066;8,779255066;6,974089976;6,974089976;6,667050629;18,90357988;17,40545414;0;0;0;0
